date,season,game_pk,game_number,double_header,away_team,home_team,game_time_et,away_pitcher,home_pitcher,away_pitcher_id,home_pitcher_id,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_proj_runs,home_proj_runs,combined_lambda,lambda_lr_t1,lambda_lr_b1,lambda_lr_total,nrfi_prob,yrfi_prob,over_1_5_prob,under_1_5_prob,nrfi_prob_raw,yrfi_prob_raw,pick_side,pick_strength,pick_label,blended_inputs,created_at,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,wx_temp_c,wx_wind_kmh,wx_humidity,wx_is_dome,home_p_last5_pitcher_nrfi,away_p_last5_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_pitcher_nrfi,home_top3c_obp,away_top3c_obp,home_top3c_slg,away_top3c_slg,home_top3c_iso,away_top3c_iso,home_top3c_source,away_top3c_source,home_lineup_json,away_lineup_json,top_factors_t1_json,top_factors_b1_json,home_plate_ump_id,home_plate_ump_nrfi_rate,home_xera,away_xera,home_whiff_pct_rank,away_whiff_pct_rank,home_pvt_nrfi_rate,away_pvt_nrfi_rate,home_avg_ip_per_start,away_avg_ip_per_start,actual_result,graded_result,fi_away_runs,fi_home_runs,fi_total_runs,graded_at,market_nrfi_odds,market_yrfi_odds,sportsbook,odds_captured_at,implied_nrfi_prob,implied_yrfi_prob,edge_nrfi,edge_yrfi,edge_on_pick,bet_placed,units_risked,profit_loss_units,opened_nrfi_odds,opened_yrfi_odds,opened_captured_at,clv_pct,v21_shadow_nrfi_prob,v21_shadow_pick_side,v21_shadow_pick_strength,away_top3c_last10_obp,home_top3c_last10_obp,away_top3c_last10_slg,home_top3c_last10_slg,away_top3c_last10_iso,home_top3c_last10_iso,away_first_inning_era,home_first_inning_era,away_first_pitch_strike_pct,home_first_pitch_strike_pct
2026-04-05,2026,822917,1,,CIN,TEX,2:35 PM ET,Chase Burns,Jack Leiter,695505,683004,ltd,ltd,live,live,1.07,0.5082,0.4914,0.9996,,,,0.5543,0.4457,0.2641,0.7359,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T16:22:38Z,3.607,4.288,1.191,1.349,3.779,3.88,3.29,3.97,1.2,1.07,10.28,9.42,0.312,0.315,0.388,0.398,4.327,4.256,,,,1,0.4000,0.8000,0.5000,0.7778,0.3303,0.3107,0.4694,0.3068,0.2041,0.1136,,,"[{""id"": 607043, ""name"": ""Brandon Nimmo"", ""bats"": ""L"", ""obp"": 0.4594594594594595, ""slg"": 0.5625, ""iso"": 0.1875, ""ab"": 32}, {""id"": 694671, ""name"": ""Wyatt Langford"", ""bats"": ""R"", ""obp"": 0.16666666666666666, ""slg"": 0.3055555555555556, ""iso"": 0.13888888888888892, ""ab"": 36}, {""id"": 608369, ""name"": ""Corey Seager"", ""bats"": ""L"", ""obp"": 0.3611111111111111, ""slg"": 0.5666666666666667, ""iso"": 0.3, ""ab"": 30}]","[{""id"": 670770, ""name"": ""TJ Friedl"", ""bats"": ""L"", ""obp"": 0.25, ""slg"": 0.07692307692307693, ""iso"": 0.0, ""ab"": 26}, {""id"": 680574, ""name"": ""Matt McLain"", ""bats"": ""R"", ""obp"": 0.3888888888888889, ""slg"": 0.3, ""iso"": 0.033333333333333326, ""ab"": 30}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""bats"": ""S"", ""obp"": 0.2857142857142857, ""slg"": 0.5, ""iso"": 0.28125, ""ab"": 32}]",,,427344,0.4727,5.050,3.520,83,87,0.7136,0.7136,6.00,4.67,NRFI,PASS,0,0,0,2026-04-25T23:44:23+00:00,,,,,,,,,,,,,,,,,,,,0.3107,0.3303,0.3068,0.4694,0.1136,0.2041,5.022,3.974,0.6255,0.5871
2026-04-05,2026,824053,1,,SEA,LAA,4:07 PM ET,Luis Castillo,George Klassen,622491,691946,ltd,sm,live,live,0.99,0.5212,0.4623,0.9835,,,,0.4692,0.5308,0.2582,0.7418,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T16:22:38Z,4.078,4.9,1.374,1.477,3.608,4.656,2.74,3.86,1.01,1.29,8.41,9.28,0.323,0.326,0.389,0.396,4.227,4.576,27.10,9.20,30.0,0,,1.0000,,0.6000,0.3396,0.2400,0.4731,0.2667,0.2258,0.1111,,,"[{""id"": 687263, ""name"": ""Zach Neto"", ""bats"": ""R"", ""obp"": 0.36585365853658536, ""slg"": 0.5294117647058824, ""iso"": 0.29411764705882354, ""ab"": 34}, {""id"": 672724, ""name"": ""Oswald Peraza"", ""bats"": ""R"", ""obp"": 0.3103448275862069, ""slg"": 0.4074074074074074, ""iso"": 0.14814814814814814, ""ab"": 27}, {""id"": 694384, ""name"": ""Nolan Schanuel"", ""bats"": ""L"", ""obp"": 0.3333333333333333, ""slg"": 0.46875, ""iso"": 0.21875, ""ab"": 32}]","[{""id"": 670042, ""name"": ""Luke Raley"", ""bats"": ""L"", ""obp"": 0.25, ""slg"": 0.6086956521739131, ""iso"": 0.39130434782608703, ""ab"": 23}, {""id"": 663728, ""name"": ""Cal Raleigh"", ""bats"": ""S"", ""obp"": 0.21621621621621623, ""slg"": 0.15151515151515152, ""iso"": 0.030303030303030304, ""ab"": 33}, {""id"": 677594, ""name"": ""Julio Rodr\u00edguez"", ""bats"": ""R"", ""obp"": 0.2564102564102564, ""slg"": 0.14705882352941177, ""iso"": 0.0, ""ab"": 34}]",,,482641,0.4806,,5.260,,49,0.7136,0.7424,,6.27,YRFI,PASS,0,1,1,2026-04-25T23:44:23+00:00,,,,,,,,,,,,,,,,,,,,0.2400,0.3396,0.2667,0.4731,0.1111,0.2258,3.395,4.410,0.6244,0.6200
2026-04-05,2026,825102,1,,ATL,ARI,4:10 PM ET,MartÃ­n PÃ©rez,Brandon Pfaadt,527048,694297,ltd,ltd,live,live,1.0,0.5296,0.4673,0.9969,,,,0.4140,0.5860,0.2631,0.7369,,,YRFI,STRONG,STRONG YRFI,4,2026-04-26T16:22:38Z,3.456,5.364,1.095,1.322,4.227,4.345,2.92,2.65,1.12,1.35,7.1,7.14,0.332,0.309,0.437,0.413,5.273,4.555,,,,1,0.8000,0.4000,0.5000,0.6000,0.2925,0.3419,0.3804,0.4653,0.1848,0.2178,,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""bats"": ""S"", ""obp"": 0.24324324324324326, ""slg"": 0.24242424242424243, ""iso"": 0.09090909090909091, ""ab"": 33}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""bats"": ""L"", ""obp"": 0.37142857142857144, ""slg"": 0.5714285714285714, ""iso"": 0.3214285714285714, ""ab"": 28}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""bats"": ""S"", ""obp"": 0.2647058823529412, ""slg"": 0.3548387096774194, ""iso"": 0.16129032258064518, ""ab"": 31}]","[{""id"": 660670, ""name"": ""Ronald Acu\u00f1a Jr."", ""bats"": ""R"", ""obp"": 0.3076923076923077, ""slg"": 0.1935483870967742, ""iso"": 0.03225806451612903, ""ab"": 31}, {""id"": 686948, ""name"": ""Drake Baldwin"", ""bats"": ""L"", ""obp"": 0.35, ""slg"": 0.5428571428571428, ""iso"": 0.2857142857142857, ""ab"": 35}, {""id"": 621566, ""name"": ""Matt Olson"", ""bats"": ""L"", ""obp"": 0.3684210526315789, ""slg"": 0.6285714285714286, ""iso"": 0.3142857142857143, ""ab"": 35}]",,,483561,0.5039,4.640,4.600,39,13,0.7510,0.7272,5.93,5.47,YRFI,WIN,1,1,2,2026-04-25T23:44:23+00:00,,,,,,,,,,,,0.909,,,,,,,,0.3419,0.2925,0.4653,0.3804,0.2178,0.1848,3.641,4.854,0.6640,0.6930
2026-04-25,2026,822826,1,,CLE,TOR,3:07 PM ET,Joey Cantillo,Kevin Gausman,676282,592332,ltd,ltd,live,live,1.01,0.3307,0.4865,0.8173,,,,0.5925,0.4075,0.1974,0.8026,,,NRFI,STRONG,STRONG NRFI,4,2026-04-26T16:25:30Z,3.478,3.114,1.285,1.004,3.749,2.971,3.82,1.96,1.08,0.88,10.04,9.26,0.298,0.332,0.394,0.398,4.25,4.213,,,,1,1.0000,0.8000,0.8000,0.8000,0.3684,0.3412,0.4323,0.4942,0.1135,0.2490,,,"[{""id"": 664702, ""name"": ""Myles Straw"", ""bats"": ""R"", ""obp"": 0.37142857142857144, ""slg"": 0.4375, ""iso"": 0.125, ""ab"": 32}, {""id"": 676391, ""name"": ""Ernie Clement"", ""bats"": ""R"", ""obp"": 0.3238095238095238, ""slg"": 0.4230769230769231, ""iso"": 0.10576923076923078, ""ab"": 104}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""bats"": ""R"", ""obp"": 0.411214953271028, ""slg"": 0.44086021505376344, ""iso"": 0.11827956989247312, ""ab"": 93}]","[{""id"": 682657, ""name"": ""Angel Mart\u00ednez"", ""bats"": ""S"", ""obp"": 0.3291139240506329, ""slg"": 0.5405405405405406, ""iso"": 0.2567567567567568, ""ab"": 74}, {""id"": 800050, ""name"": ""Chase DeLauter"", ""bats"": ""L"", ""obp"": 0.32323232323232326, ""slg"": 0.4823529411764706, ""iso"": 0.2588235294117647, ""ab"": 85}, {""id"": 608070, ""name"": ""Jos\u00e9 Ram\u00edrez"", ""bats"": ""S"", ""obp"": 0.3644067796610169, ""slg"": 0.46938775510204084, ""iso"": 0.23469387755102042, ""ab"": 98}]",,,511890,0.5521,2.990,3.850,77,62,0.7412,0.7136,5.67,5.07,NRFI,WIN,0,0,0,2026-04-25T23:14:04+00:00,,,,,,,,,,,,0.909,,,,,,,,0.3500,0.3363,0.5294,0.4563,0.2941,0.1456,4.888,4.035,0.6081,0.6272
2026-04-25,2026,824933,1,,PHI,ATL,7:15 PM ET,Zack Wheeler,Bryce Elder,554430,693821,sm,ltd,live,live,0.98,0.3815,0.3868,0.7683,,,,0.6486,0.3514,0.1799,0.8201,,,NRFI,STRONG,STRONG NRFI,4,2026-04-26T16:25:30Z,2.809,3.69,0.969,1.188,2.771,3.698,2.37,2.7,1.02,0.95,11.66,7.55,0.306,0.332,0.384,0.437,3.97,5.273,20.30,2.20,86.0,0,0.8000,0.4000,0.8000,0.6000,0.3622,0.3230,0.4938,0.4356,0.2174,0.1931,,,"[{""id"": 660670, ""name"": ""Ronald Acu\u00f1a Jr."", ""bats"": ""R"", ""obp"": 0.34959349593495936, ""slg"": 0.3627450980392157, ""iso"": 0.12745098039215685, ""ab"": 102}, {""id"": 686948, ""name"": ""Drake Baldwin"", ""bats"": ""L"", ""obp"": 0.376, ""slg"": 0.5267857142857143, ""iso"": 0.22321428571428575, ""ab"": 112}, {""id"": 621566, ""name"": ""Matt Olson"", ""bats"": ""L"", ""obp"": 0.36065573770491804, ""slg"": 0.5833333333333334, ""iso"": 0.29629629629629634, ""ab"": 108}]","[{""id"": 607208, ""name"": ""Trea Turner"", ""bats"": ""R"", ""obp"": 0.3017241379310345, ""slg"": 0.3619047619047619, ""iso"": 0.13333333333333333, ""ab"": 105}, {""id"": 664238, ""name"": ""Dylan Moore"", ""bats"": ""R"", ""obp"": 0.18181818181818182, ""slg"": 0.0, ""iso"": 0.0, ""ab"": 9}, {""id"": 547180, ""name"": ""Bryce Harper"", ""bats"": ""L"", ""obp"": 0.34545454545454546, ""slg"": 0.5154639175257731, ""iso"": 0.25773195876288657, ""ab"": 97}]",,,621660,0.4990,2.860,2.490,29,90,0.6780,0.7507,6.00,5.53,YRFI,LOSS,1,0,1,2026-04-26T01:51:04+00:00,,,,,,,,,,,,-1,,,,,,,,0.2857,0.3597,0.3953,0.4706,0.2093,0.2017,2.480,5.122,0.6611,0.5831
2026-04-25,2026,825093,1,,SD,ARI,6:05 PM ET,GermÃ¡n MÃ¡rquez,Zac Gallen,608566,668678,ltd,ltd,live,live,1.0,0.4495,0.6381,1.0876,,,,0.4493,0.5507,0.2964,0.7036,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T16:25:30Z,5.825,4.131,1.571,1.301,5.481,4.057,3.12,2.74,1.86,1.12,6.07,7.05,0.313,0.309,0.388,0.413,4.457,4.555,,,,1,0.6000,0.4000,0.6000,0.6000,0.3252,0.3086,0.4658,0.3813,0.2137,0.1403,,,"[{""id"": 678489, ""name"": ""Jorge Barrosa"", ""bats"": ""S"", ""obp"": 0.26229508196721313, ""slg"": 0.42105263157894735, ""iso"": 0.21052631578947367, ""ab"": 57}, {""id"": 606466, ""name"": ""Ketel Marte"", ""bats"": ""S"", ""obp"": 0.2980769230769231, ""slg"": 0.3958333333333333, ""iso"": 0.15624999999999997, ""ab"": 96}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""bats"": ""L"", ""obp"": 0.3958333333333333, ""slg"": 0.5802469135802469, ""iso"": 0.28395061728395066, ""ab"": 81}]","[{""id"": 657656, ""name"": ""Ram\u00f3n Laureano"", ""bats"": ""R"", ""obp"": 0.32, ""slg"": 0.4835164835164835, ""iso"": 0.21978021978021978, ""ab"": 91}, {""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""bats"": ""R"", ""obp"": 0.32710280373831774, ""slg"": 0.29347826086956524, ""iso"": 0.043478260869565244, ""ab"": 92}, {""id"": 701538, ""name"": ""Jackson Merrill"", ""bats"": ""L"", ""obp"": 0.27884615384615385, ""slg"": 0.3684210526315789, ""iso"": 0.15789473684210525, ""ab"": 95}]",,,521889,0.4806,4.920,5.050,9,29,0.7680,0.6109,5.13,4.60,NRFI,PASS,0,0,0,2026-04-25T23:14:04+00:00,,,,,,,,,,,,,,,,,,,,0.3327,0.3468,0.4261,0.4952,0.1565,0.2286,6.037,4.470,0.5560,0.6352
2026-04-25,2026,824851,1,,BOS,BAL,12:05 PM ET,Garrett Crochet,Trevor Rogers,676979,669432,ltd,ltd,live,live,1.06,0.3833,0.4589,0.8422,,,,0.4493,0.5507,0.2064,0.7936,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T16:25:30Z,4.18,3.195,1.219,1.154,3.276,3.176,2.57,2.68,1.24,0.7,11.15,8.33,0.315,0.323,0.375,0.405,4.256,4.494,9.90,16.00,91.0,0,1.0000,0.4000,0.8000,0.6000,0.3615,0.3458,0.5097,0.4100,0.2374,0.1494,,,"[{""id"": 621493, ""name"": ""Taylor Ward"", ""bats"": ""R"", ""obp"": 0.41935483870967744, ""slg"": 0.46601941747572817, ""iso"": 0.15533980582524276, ""ab"": 103}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""bats"": ""L"", ""obp"": 0.28225806451612906, ""slg"": 0.4774774774774775, ""iso"": 0.2702702702702703, ""ab"": 111}, {""id"": 668939, ""name"": ""Adley Rutschman"", ""bats"": ""S"", ""obp"": 0.4166666666666667, ""slg"": 0.6976744186046512, ""iso"": 0.3488372093023256, ""ab"": 43}]","[{""id"": 678882, ""name"": ""Ceddanne Rafaela"", ""bats"": ""R"", ""obp"": 0.3218390804597701, ""slg"": 0.32051282051282054, ""iso"": 0.07692307692307696, ""ab"": 78}, {""id"": 575929, ""name"": ""Willson Contreras"", ""bats"": ""R"", ""obp"": 0.3619047619047619, ""slg"": 0.3977272727272727, ""iso"": 0.15909090909090906, ""ab"": 88}, {""id"": 677800, ""name"": ""Wilyer Abreu"", ""bats"": ""L"", ""obp"": 0.34951456310679613, ""slg"": 0.49473684210526314, ""iso"": 0.2, ""ab"": 95}]",,,427164,0.5083,3.670,4.860,59,43,0.7396,0.7396,5.73,4.80,NRFI,PASS,0,0,0,2026-04-25T23:14:04+00:00,,,,,,,,,,,,,,,,,,,,0.2564,0.3358,0.2642,0.4793,0.0849,0.2231,3.552,4.032,0.6415,0.6227
2026-04-25,2026,823960,1,,CHC,LAD,7:15 PM ET,Colin Rea,Roki Sasaki,607067,808963,ltd,ltd,live,live,0.97,0.6643,0.5023,1.1666,,,,0.3813,0.6187,0.3253,0.6747,,,YRFI,STRONG,STRONG YRFI,4,2026-04-26T16:25:30Z,4.217,5.018,1.262,1.485,3.885,5.449,2.69,4.29,1.08,1.84,7.5,8.54,0.342,0.343,0.428,0.452,5.137,5.232,17.10,17.00,63.0,0,0.8000,1.0000,0.7000,0.8000,0.3461,0.3237,0.4381,0.3277,0.1810,0.1008,,,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""bats"": ""L"", ""obp"": 0.36134453781512604, ""slg"": 0.4329896907216495, ""iso"": 0.19587628865979384, ""ab"": 97}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""bats"": ""L"", ""obp"": 0.3523809523809524, ""slg"": 0.47368421052631576, ""iso"": 0.1894736842105263, ""ab"": 95}, {""id"": 669289, ""name"": ""Santiago Espinal"", ""bats"": ""R"", ""obp"": 0.2222222222222222, ""slg"": 0.2777777777777778, ""iso"": 0.05555555555555558, ""ab"": 18}]","[{""id"": 670032, ""name"": ""Nicky Lopez"", ""bats"": ""L"", ""obp"": null, ""slg"": null, ""iso"": null, ""ab"": null}, {""id"": 683737, ""name"": ""Michael Busch"", ""bats"": ""L"", ""obp"": 0.28703703703703703, ""slg"": 0.3020833333333333, ""iso"": 0.09374999999999997, ""ab"": 96}, {""id"": 624424, ""name"": ""Michael Conforto"", ""bats"": ""L"", ""obp"": 0.45161290322580644, ""slg"": 0.43478260869565216, ""iso"": 0.13043478260869562, ""ab"": 23}]",,,482631,0.5380,6.020,4.250,79,27,0.7396,0.7396,4.33,5.93,NRFI,LOSS,0,0,0,2026-04-26T01:51:04+00:00,,,,,,,,,,,,-1,,,,,,,,0.3953,0.3092,0.4306,0.3333,0.1389,0.0938,4.896,5.139,0.6446,0.5586
2026-04-25,2026,824527,1,,DET,CIN,7:15 PM ET,Jack Flaherty,Brady Singer,656427,663903,ltd,ltd,live,live,1.09,0.5274,0.6371,1.1645,,,,0.4081,0.5919,0.3245,0.6755,,,YRFI,STRONG,STRONG YRFI,4,2026-04-26T16:25:30Z,4.906,4.425,1.457,1.4,4.434,4.142,5.07,2.76,1.34,1.24,10.33,7.5,0.326,0.312,0.409,0.388,4.436,4.327,23.50,12.20,46.0,0,0.6000,1.0000,0.6000,0.9000,0.3158,0.3689,0.3646,0.4500,0.1458,0.1455,,,"[{""id"": 670770, ""name"": ""TJ Friedl"", ""bats"": ""L"", ""obp"": 0.26, ""slg"": 0.18181818181818182, ""iso"": 0.022727272727272735, ""ab"": 88}, {""id"": 680574, ""name"": ""Matt McLain"", ""bats"": ""R"", ""obp"": 0.3482142857142857, ""slg"": 0.3404255319148936, ""iso"": 0.11702127659574468, ""ab"": 94}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""bats"": ""S"", ""obp"": 0.3418803418803419, ""slg"": 0.5471698113207547, ""iso"": 0.27358490566037735, ""ab"": 106}]","[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""bats"": ""L"", ""obp"": 0.415929203539823, ""slg"": 0.4948453608247423, ""iso"": 0.17525773195876293, ""ab"": 97}, {""id"": 663837, ""name"": ""Matt Vierling"", ""bats"": ""R"", ""obp"": 0.2692307692307692, ""slg"": 0.3958333333333333, ""iso"": 0.16666666666666666, ""ab"": 48}, {""id"": 690993, ""name"": ""Colt Keith"", ""bats"": ""L"", ""obp"": 0.3670886075949367, ""slg"": 0.4266666666666667, ""iso"": 0.09333333333333338, ""ab"": 75}]",,,427113,0.5139,5.320,5.460,23,46,0.7197,0.7396,4.73,4.67,YRFI,WIN,1,4,5,2026-04-26T01:51:04+00:00,,,,,,,,,,,,0.909,,,,,,,,0.3786,0.3140,0.4130,0.4107,0.1087,0.1875,3.711,3.993,0.5634,0.5598
2026-04-25,2026,823637,1,,COL,NYM,4:10 PM ET,Jose Quintana,Kodai Senga,,,sm,sm,live,live,0.96,0.5268,0.5517,1.0784,,,,0.6413,0.3587,0.2931,0.7069,,,NRFI,STRONG,STRONG NRFI,4,2026-04-26T16:25:30Z,4.517,4.807,1.427,1.484,5.379,4.411,4.12,4.59,1.44,1.31,5.29,9.55,0.317,0.302,0.405,0.37,4.256,3.848,5.50,10.80,93.0,0,,,,,0.3198,0.3465,0.3773,0.5435,0.1227,0.2609,,,"[{""id"": 666182, ""name"": ""Bo Bichette"", ""bats"": ""R"", ""obp"": 0.26956521739130435, ""slg"": 0.3119266055045872, ""iso"": 0.07339449541284404, ""ab"": 109}, {""id"": 665742, ""name"": ""Juan Soto"", ""bats"": ""L"", ""obp"": 0.40425531914893614, ""slg"": 0.43902439024390244, ""iso"": 0.12195121951219512, ""ab"": 41}, {""id"": 682626, ""name"": ""Francisco Alvarez"", ""bats"": ""R"", ""obp"": 0.34146341463414637, ""slg"": 0.44285714285714284, ""iso"": 0.19999999999999998, ""ab"": 70}]","[{""id"": 666397, ""name"": ""Edouard Julien"", ""bats"": ""L"", ""obp"": 0.36, ""slg"": 0.3787878787878788, ""iso"": 0.10606060606060608, ""ab"": 66}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""bats"": ""R"", ""obp"": 0.3431372549019608, ""slg"": 0.5274725274725275, ""iso"": 0.26373626373626374, ""ab"": 91}, {""id"": 666160, ""name"": ""Mickey Moniak"", ""bats"": ""L"", ""obp"": 0.33766233766233766, ""slg"": 0.7123287671232876, ""iso"": 0.3972602739726027, ""ab"": 73}]",,,665299,0.5084,,,,,,,,,POSTPONED,POSTPONED,,,,2026-04-26T16:21:08+00:00,,,,,,,,,,,,,,,,,,,,0.3600,0.3025,0.5929,0.3241,0.3009,0.0833,,,,
2026-04-25,2026,823229,1,,MIA,SF,4:05 PM ET,Eury PÃ©rez,Robbie Ray,691587,592662,ltd,ltd,live,live,0.94,0.4541,0.44,0.8941,,,,0.4604,0.5396,0.2254,0.7746,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T16:25:30Z,4.397,3.22,1.226,1.178,4.185,4.006,3.47,3.7,1.41,1.21,9.65,9.34,0.331,0.302,0.4,0.386,4.518,3.756,14.40,16.60,71.0,0,0.8000,0.6000,0.8000,0.6000,0.3130,0.3509,0.3803,0.4537,0.1082,0.1659,,,"[{""id"": 642715, ""name"": ""Willy Adames"", ""bats"": ""R"", ""obp"": 0.25892857142857145, ""slg"": 0.39622641509433965, ""iso"": 0.17924528301886794, ""ab"": 106}, {""id"": 650333, ""name"": ""Luis Arraez"", ""bats"": ""L"", ""obp"": 0.3523809523809524, ""slg"": 0.3711340206185567, ""iso"": 0.05154639175257736, ""ab"": 97}, {""id"": 656305, ""name"": ""Matt Chapman"", ""bats"": ""R"", ""obp"": 0.3302752293577982, ""slg"": 0.37254901960784315, ""iso"": 0.08823529411764708, ""ab"": 102}]","[{""id"": 682663, ""name"": ""Agust\u00edn Ram\u00edrez"", ""bats"": ""R"", ""obp"": 0.2980769230769231, ""slg"": 0.3655913978494624, ""iso"": 0.13978494623655915, ""ab"": 93}, {""id"": 672640, ""name"": ""Otto Lopez"", ""bats"": ""R"", ""obp"": 0.37735849056603776, ""slg"": 0.5154639175257731, ""iso"": 0.1855670103092783, ""ab"": 97}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""bats"": ""L"", ""obp"": 0.5, ""slg"": 0.6, ""iso"": 0.19999999999999996, ""ab"": 15}]",,,483919,0.4901,4.480,5.150,68,71,0.7396,0.7136,5.67,5.20,NRFI,PASS,0,0,0,2026-04-25T23:14:04+00:00,,,,,,,,,,,,,,,,,,,,0.3701,0.2846,0.4779,0.2960,0.1770,0.0400,5.433,4.183,0.5592,0.6304
2026-04-25,2026,824613,1,,WSH,CWS,4:10 PM ET,Jake Irvin,Noah Schultz,663623,702273,ltd,sm,live,live,0.98,0.4805,0.5356,1.0161,,,,0.4493,0.5507,0.2702,0.7298,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T16:25:30Z,5.341,4.014,1.325,1.212,4.733,3.971,3.22,3.65,1.62,1.03,8.01,9.4,0.326,0.319,0.405,0.394,5.134,4.256,7.30,21.70,86.0,0,0.5000,0.4000,0.5000,0.6000,0.3431,0.3430,0.4903,0.4854,0.2607,0.2427,,,"[{""id"": 643217, ""name"": ""Andrew Benintendi"", ""bats"": ""L"", ""obp"": 0.2682926829268293, ""slg"": 0.40789473684210525, ""iso"": 0.18421052631578946, ""ab"": 76}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""bats"": ""L"", ""obp"": 0.39823008849557523, ""slg"": 0.6222222222222222, ""iso"": 0.3666666666666667, ""ab"": 90}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""bats"": ""R"", ""obp"": 0.34234234234234234, ""slg"": 0.42857142857142855, ""iso"": 0.21978021978021975, ""ab"": 91}]","[{""id"": 695578, ""name"": ""James Wood"", ""bats"": ""L"", ""obp"": 0.4090909090909091, ""slg"": 0.5961538461538461, ""iso"": 0.34615384615384615, ""ab"": 104}, {""id"": 678554, ""name"": ""Curtis Mead"", ""bats"": ""R"", ""obp"": 0.2727272727272727, ""slg"": 0.44, ""iso"": 0.24, ""ab"": 50}, {""id"": 671277, ""name"": ""Luis Garc\u00eda Jr."", ""bats"": ""L"", ""obp"": 0.28888888888888886, ""slg"": 0.3764705882352941, ""iso"": 0.11764705882352938, ""ab"": 85}]",,,596809,0.5038,3.290,4.570,60,59,0.7136,0.7272,4.67,4.80,NRFI,PASS,0,0,0,2026-04-25T23:14:04+00:00,,,,,,,,,,,,,,,,,,,,0.3241,0.3942,0.4725,0.6752,0.2637,0.3761,5.878,4.410,0.5928,0.5613
2026-04-25,2026,823070,1,,SEA,STL,2:15 PM ET,Bryan Woo,Matthew Liberatore,693433,669461,ltd,ltd,live,live,0.97,0.517,0.3718,0.8888,,,,0.4553,0.5447,0.2234,0.7766,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T16:25:30Z,3.369,4.442,0.991,1.413,3.457,4.976,1.65,2.77,1.15,1.67,8.34,6.58,0.323,0.322,0.389,0.398,4.227,4.628,24.70,8.30,40.0,0,0.6000,1.0000,0.7000,0.9000,0.3690,0.3034,0.3832,0.3350,0.1423,0.1214,,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""bats"": ""L"", ""obp"": 0.35964912280701755, ""slg"": 0.34065934065934067, ""iso"": 0.1208791208791209, ""ab"": 91}, {""id"": 671056, ""name"": ""Iv\u00e1n Herrera"", ""bats"": ""R"", ""obp"": 0.391304347826087, ""slg"": 0.37777777777777777, ""iso"": 0.14444444444444443, ""ab"": 90}, {""id"": 676475, ""name"": ""Alec Burleson"", ""bats"": ""L"", ""obp"": 0.35514018691588783, ""slg"": 0.43010752688172044, ""iso"": 0.16129032258064518, ""ab"": 93}]","[{""id"": 656582, ""name"": ""Connor Joe"", ""bats"": ""R"", ""obp"": 0.2222222222222222, ""slg"": 0.125, ""iso"": 0.0, ""ab"": 8}, {""id"": 663728, ""name"": ""Cal Raleigh"", ""bats"": ""S"", ""obp"": 0.2796610169491525, ""slg"": 0.375, ""iso"": 0.18269230769230768, ""ab"": 104}, {""id"": 677594, ""name"": ""Julio Rodr\u00edguez"", ""bats"": ""R"", ""obp"": 0.3275862068965517, ""slg"": 0.29411764705882354, ""iso"": 0.05882352941176472, ""ab"": 102}]",,,483569,0.5176,5.790,3.640,12,36,0.7272,0.7272,5.40,6.40,YRFI,PASS,2,2,4,2026-04-25T23:14:04+00:00,,,,,,,,,,,,,,,,,,,,0.3434,0.3796,0.3837,0.5086,0.1395,0.2328,4.138,3.835,0.6423,0.6122
