cut,ntr,nte,model,depth,n,units,roi,hit,be,edge_pp
2026-07-10,924,204,E_outcome+price,0.2,41,-0.07610577827969078,-0.18562384946266045,51.21951219512195,50.83996509554206,0.37954709957988797
2026-07-10,924,204,E_outcome+price,0.3,61,-0.9811128381254597,-1.608381701845016,50.81967213114754,51.35188650152179,-0.5322143703742483
2026-07-10,924,204,E_outcome+price,0.5,102,5.750833990219539,5.638072539430921,55.88235294117647,52.42171646446236,3.4606364767141145
2026-07-10,924,204,F_payout_weighted,0.05,10,-3.8476190476190473,-38.476190476190474,30.0,47.16599030755977,-17.165990307559767
2026-07-10,924,204,F_payout_weighted,0.1,20,0.007142857142856673,0.03571428571428337,50.0,49.36872703707274,0.6312729629272624
2026-07-10,924,204,F_payout_weighted,0.2,41,-1.4951533973273103,-3.6467156032373422,48.78048780487805,50.0073794484796,-1.2268916436015473
2026-07-10,924,204,F_payout_weighted,0.3,61,-3.8146339168078303,-6.253498224275132,47.540983606557376,50.22082179861898,-2.6798381920616023
2026-07-10,924,204,F_payout_weighted,0.5,102,-1.1731135909957793,-1.1501113637213523,50.98039215686274,51.136808161348256,-0.1564160044855143
2026-07-10,924,204,G_ridge_PROFIT,0.05,10,-2.447619047619048,-24.476190476190478,40.0,52.25829725829726,-12.258297258297262
2026-07-10,924,204,G_ridge_PROFIT,0.1,20,-0.4595238095238092,-2.297619047619046,50.0,51.000730299510785,-1.000730299510785
2026-07-10,924,204,G_ridge_PROFIT,0.2,41,-1.0282989853116073,-2.5080463056380666,51.21951219512195,51.754590368057265,-0.5350781729353145
2026-07-10,924,204,G_ridge_PROFIT,0.3,61,-1.2477795047921267,-2.0455401717903716,50.81967213114754,51.46543415605306,-0.6457620249055154
2026-07-10,924,204,G_ridge_PROFIT,0.5,102,7.501351588563226,7.354266263297281,56.86274509803921,52.49880733709706,4.36393776094215
2026-07-10,924,204,H_ridge_PROFIT+price,0.05,10,-0.49523809523809526,-4.9523809523809526,50.0,51.925703023264006,-1.9257030232640062
2026-07-10,924,204,H_ridge_PROFIT+price,0.1,20,-0.35952380952380913,-1.797619047619046,50.0,50.88168268046316,-0.8816826804631575
2026-07-10,924,204,H_ridge_PROFIT+price,0.2,41,0.9240819670693448,2.2538584562666943,53.65853658536586,51.699252321766984,1.9592842635988745
2026-07-10,924,204,H_ridge_PROFIT+price,0.3,61,-1.247779504792128,-2.045540171790374,50.81967213114754,51.46543415605305,-0.6457620249055083
2026-07-10,924,204,H_ridge_PROFIT+price,0.5,102,7.461825896863618,7.31551558516041,56.86274509803921,52.509664393097765,4.353080704941448
2026-07-10,924,204,I_gbm_PROFIT,0.05,10,-2.4454064454064457,-24.454064454064454,40.0,53.777230543548995,-13.777230543548995
2026-07-10,924,204,I_gbm_PROFIT,0.1,20,-0.48774598991990337,-2.438729949599517,50.0,52.28370595008699,-2.28370595008699
2026-07-10,924,204,I_gbm_PROFIT,0.2,41,3.155195850848025,7.695599636214695,56.09756097560976,52.51414118527722,3.5834197903325418
2026-07-10,924,204,I_gbm_PROFIT,0.3,61,3.769672608312159,6.179791161167474,55.73770491803278,52.60568013477766,3.132024783255126
2026-07-10,924,204,I_gbm_PROFIT,0.5,102,7.507843215216141,7.36063060315308,56.86274509803921,53.04894094303242,3.8138041550067925
2026-07-10,924,204,J_gbm_PROFIT+price,0.05,10,-0.08731308948700267,-0.8731308948700268,50.0,52.869944943176016,-2.869944943176016
2026-07-10,924,204,J_gbm_PROFIT+price,0.1,20,-2.321079323253236,-11.60539661626618,45.0,52.44243610881715,-7.442436108817148
2026-07-10,924,204,J_gbm_PROFIT+price,0.2,41,1.1503492481753355,2.8057298735983793,53.65853658536586,52.36398708705428,1.2945494983115822
2026-07-10,924,204,J_gbm_PROFIT+price,0.3,61,3.4104133490529005,5.5908415558244275,55.73770491803278,52.47029318249594,3.2674117355368395
2026-07-10,924,204,J_gbm_PROFIT+price,0.5,102,6.057924615297542,5.939141779703473,55.88235294117647,52.69279838618698,3.189554554989492
2026-07-10,924,204,K_PROFIT+price+pmodel,0.05,10,-0.34285714285714297,-3.4285714285714293,50.0,51.49209868722065,-1.492098687220647
2026-07-10,924,204,K_PROFIT+price+pmodel,0.1,20,-0.35952380952380913,-1.797619047619046,50.0,50.88168268046316,-0.8816826804631575
2026-07-10,924,204,K_PROFIT+price+pmodel,0.2,41,0.9240819670693445,2.253858456266694,53.65853658536586,51.699252321766984,1.9592842635988745
2026-07-10,924,204,K_PROFIT+price+pmodel,0.3,61,-1.2477795047921274,-2.045540171790373,50.81967213114754,51.46543415605306,-0.6457620249055154
2026-07-10,924,204,K_PROFIT+price+pmodel,0.5,102,7.461825896863621,7.315515585160412,56.86274509803921,52.509664393097765,4.353080704941448
2026-07-15,970,158,A_shipped_p,0.05,8,0.8527472527472528,10.65934065934066,62.5,57.39432367149758,5.105676328502419
2026-07-15,970,158,A_shipped_p,0.1,16,3.4287841191067003,21.429900744416877,68.75,56.570230778773144,12.179769221226856
2026-07-15,970,158,A_shipped_p,0.2,32,-1.409311118988538,-4.404097246839181,53.125,55.99526056094528,-2.870260560945283
2026-07-15,970,158,A_shipped_p,0.3,47,-3.757644839402347,-7.9949890200049945,51.06382978723404,55.47466788161374,-4.410838094379699
2026-07-15,970,158,A_shipped_p,0.5,79,-9.376258512363847,-11.868681661220059,48.10126582278481,54.44346646524174,-6.34220064245693
2026-07-15,970,158,B_shipped_EV,0.05,8,-0.2664835164835164,-3.3310439560439553,50.0,51.69181877095451,-1.6918187709545123
2026-07-15,970,158,B_shipped_EV,0.1,16,1.2575091575091577,7.859432234432235,56.25,52.27401266107523,3.9759873389247673
2026-07-15,970,158,B_shipped_EV,0.2,32,-3.525824175824176,-11.018200549450551,46.875,52.485215053619946,-5.610215053619946
2026-07-15,970,158,B_shipped_EV,0.3,47,-10.859157509157509,-23.104590445015976,40.42553191489361,52.89382197700184,-12.468290062108231
2026-07-15,970,158,B_shipped_EV,0.5,79,-9.338351019617642,-11.820697493186888,46.835443037974684,52.90809844015726,-6.072655402182576
2026-07-15,970,158,C_bookEV,0.05,8,-0.2619047619047621,-3.273809523809526,50.0,51.14016597030534,-1.1401659703053397
2026-07-15,970,158,C_bookEV,0.1,16,-0.5822510822510822,-3.639069264069264,50.0,51.7571828960189,-1.7571828960188967
2026-07-15,970,158,C_bookEV,0.2,32,-1.7859777903256158,-5.58118059476755,50.0,51.58357706428216,-1.58357706428216
2026-07-15,970,158,C_bookEV,0.3,47,1.354762950415125,2.8824743625853726,53.191489361702125,51.10964784961626,2.081841512085866
2026-07-15,970,158,C_bookEV,0.5,79,0.11460579574184049,0.14507062752131708,51.89873417721519,51.343022687008755,0.5557114902064342
2026-07-15,970,158,D_refit_outcome,0.05,8,0.15238095238095228,1.9047619047619035,50.0,46.88048967940273,3.1195103205972714
2026-07-15,970,158,D_refit_outcome,0.1,16,-0.09285714285714342,-0.5803571428571463,50.0,49.92790013833227,0.07209986166773064
2026-07-15,970,158,D_refit_outcome,0.2,32,-4.680867683041596,-14.627711509504987,43.75,50.436533297527866,-6.686533297527866
2026-07-15,970,158,D_refit_outcome,0.3,47,1.6264629194502973,3.460559403085739,53.191489361702125,50.80554886732336,2.385940494378765
2026-07-15,970,158,D_refit_outcome,0.5,79,1.1409396769144333,1.444227439132194,53.16455696202531,51.73771697874682,1.4268399832784908
2026-07-15,970,158,E_outcome+price,0.05,8,-2.095238095238095,-26.190476190476186,37.5,51.01823989019111,-13.518239890191111
2026-07-15,970,158,E_outcome+price,0.1,16,1.7547619047619047,10.967261904761905,56.25,50.606511544011546,5.643488455988454
2026-07-15,970,158,E_outcome+price,0.2,32,-1.1067936089675223,-3.458730028023507,50.0,51.05930739104664,-1.0593073910466373
2026-07-15,970,158,E_outcome+price,0.3,47,-1.0001604571730802,-2.1280009727086813,51.06382978723404,51.559916925375084,-0.49608713814104277
2026-07-15,970,158,E_outcome+price,0.5,79,0.5025410191004817,0.6361278722790906,53.16455696202531,52.23056189439554,0.9339950676297661
2026-07-15,970,158,F_payout_weighted,0.05,8,-1.8476190476190477,-23.095238095238095,37.5,46.3123078612209,-8.812307861220901
2026-07-15,970,158,F_payout_weighted,0.1,16,-1.845238095238095,-11.532738095238093,43.75,48.86005707353798,-5.11005707353798
2026-07-15,970,158,F_payout_weighted,0.2,32,-2.3142010163749296,-7.231878176171655,46.875,49.69401832244008,-2.8190183224400798
2026-07-15,970,158,F_payout_weighted,0.3,47,-0.10960746178137426,-0.23320736549228566,51.06382978723404,50.39553204934475,0.66829773788929
2026-07-15,970,158,F_payout_weighted,0.5,79,-1.2442786578130192,-1.5750362757126823,50.63291139240506,50.76003074635883,-0.12711935395376628
2026-07-15,970,158,G_ridge_PROFIT,0.05,8,-2.447619047619048,-30.5952380952381,37.5,52.25468975468976,-14.754689754689757
2026-07-15,970,158,G_ridge_PROFIT,0.1,16,1.295502645502646,8.096891534391537,56.25,52.02567084216021,4.22432915783979
2026-07-15,970,158,G_ridge_PROFIT,0.2,32,-1.5806799376925604,-4.9396248052892515,50.0,51.51468840708942,-1.514688407089423
2026-07-15,970,158,G_ridge_PROFIT,0.3,47,0.6450008331495005,1.3723421981904265,53.191489361702125,51.76342334091483,1.4280660207872984
2026-07-15,970,158,G_ridge_PROFIT,0.5,79,4.269725284110835,5.404715549507386,55.69620253164557,52.3999286160286,3.2962739156169647
2026-07-15,970,158,H_ridge_PROFIT+price,0.05,8,-2.2476190476190476,-28.095238095238095,37.5,51.560245310245314,-14.060245310245314
2026-07-15,970,158,H_ridge_PROFIT+price,0.1,16,3.2478835978835976,20.299272486772484,62.5,51.953080830545794,10.546919169454206
2026-07-15,970,158,H_ridge_PROFIT+price,0.2,32,-1.58067993769256,-4.93962480528925,50.0,51.514688407089416,-1.514688407089416
2026-07-15,970,158,H_ridge_PROFIT+price,0.3,47,0.6450008331495019,1.3723421981904296,53.191489361702125,51.76342334091483,1.4280660207872984
2026-07-15,970,158,H_ridge_PROFIT+price,0.5,79,4.269725284110833,5.404715549507384,55.69620253164557,52.3999286160286,3.2962739156169647
2026-07-15,970,158,I_gbm_PROFIT,0.05,8,-1.997101449275362,-24.963768115942024,37.5,51.47869347818792,-13.978693478187921
2026-07-15,970,158,I_gbm_PROFIT,0.1,16,-0.3765386787125915,-2.353366741953697,50.0,52.4148590188863,-2.414859018886297
2026-07-15,970,158,I_gbm_PROFIT,0.2,32,-1.3199055269181499,-4.124704771619219,50.0,52.38691251695889,-2.386912516958887
2026-07-15,970,158,I_gbm_PROFIT,0.3,47,6.240165421301467,13.276947704896738,59.57446808510638,52.55146216160944,7.023005923496939
2026-07-15,970,158,I_gbm_PROFIT,0.5,79,-3.204928393207641,-4.05687138380714,50.63291139240506,52.97805535181721,-2.345143959412148
2026-07-15,970,158,J_gbm_PROFIT+price,0.05,8,-0.21896292113683424,-2.737036514210428,50.0,52.83856549023385,-2.8385654902338473
2026-07-15,970,158,J_gbm_PROFIT+price,0.1,16,3.387670230657608,21.17293894161005,62.5,52.75397666156649,9.74602333843351
2026-07-15,970,158,J_gbm_PROFIT+price,0.2,32,2.909098802086179,9.09093375651931,56.25,51.93957657038513,4.310423429614872
2026-07-15,970,158,J_gbm_PROFIT+price,0.3,47,5.241178216924215,11.151443014732372,57.446808510638306,52.01586975771949,5.430938752918813
2026-07-15,970,158,J_gbm_PROFIT+price,0.5,79,-2.8508639391431867,-3.608688530560996,50.63291139240506,52.681816353563285,-2.0489049611582217
2026-07-15,970,158,K_PROFIT+price+pmodel,0.05,8,-2.0952380952380953,-26.190476190476193,37.5,51.01823989019111,-13.518239890191111
2026-07-15,970,158,K_PROFIT+price+pmodel,0.1,16,1.2955026455026455,8.096891534391535,56.25,52.02567084216021,4.22432915783979
2026-07-15,970,158,K_PROFIT+price+pmodel,0.2,32,0.41932006230743957,1.3103751947107487,53.125,51.656733861634876,1.4682661383651237
2026-07-15,970,158,K_PROFIT+price+pmodel,0.3,47,0.30928654743521555,0.6580564839047139,53.191489361702125,51.99262244141647,1.1988669202856528
2026-07-15,970,158,K_PROFIT+price+pmodel,0.5,79,4.269725284110834,5.404715549507384,55.69620253164557,52.301938092920274,3.394264438725294
