date,game_pk,away,home,away_pitcher,home_pitcher,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_lambda,home_lambda,lambda_total,nrfi_prob,yrfi_prob,over_1_5_prob,pick_side,pick_strength,data_points,nrfi_prob_raw,yrfi_prob_raw,pick_side_raw,pick_strength_raw,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,away_fi_era,home_fi_era,away_fi_whip,home_fi_whip,away_fi_ip,home_fi_ip,away_top3_obp,home_top3_obp,away_top3_slg,home_top3_slg,away_top3_iso,home_top3_iso,away_top3_n,home_top3_n,away_top3c_obp,home_top3c_obp,away_top3c_slg,home_top3c_slg,away_top3c_iso,home_top3c_iso,away_top3c_n,home_top3c_n,away_top3c_source,home_top3c_source,away_p_last5_game_nrfi,home_p_last5_game_nrfi,away_p_last5_pitcher_nrfi,home_p_last5_pitcher_nrfi,away_p_last5_n,home_p_last5_n,away_p_last10_game_nrfi,home_p_last10_game_nrfi,away_p_last10_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_n,home_p_last10_n,fi_park_nrfi_rate,wx_temp_c,wx_wind_kmh,wx_wind_deg,wx_humidity,wx_is_dome,wx_wind_out,wx_wind_cross,away_era_blend,home_era_blend,away_fip_blend,home_fip_blend,away_hr9_blend,home_hr9_blend,away_bb9_blend,home_bb9_blend,away_k9_blend,home_k9_blend,away_whip_blend,home_whip_blend,away_blend_source,home_blend_source,away_current_ip,home_current_ip,away_current_starts,home_current_starts,away_top3_platoon,home_top3_platoon,away_top3_lhb,home_top3_lhb,away_top3_switch,home_top3_switch,away_pitcher_throws_l,home_pitcher_throws_l,fi_away_runs,fi_home_runs,fi_total_runs,actual_side,graded_result,start_hour_et,is_day_game,away_days_rest,home_days_rest,away_arsenal_fb_pct,home_arsenal_fb_pct,away_arsenal_bb_pct,home_arsenal_bb_pct,away_arsenal_off_pct,home_arsenal_off_pct,away_arsenal_fb_velo,home_arsenal_fb_velo,away_arsenal_velo_gap,home_arsenal_velo_gap,away_top3_ops_vs_oppHand,home_top3_ops_vs_oppHand,away_pitcher_throws_hand,home_pitcher_throws_hand,home_xera,away_xera,home_whiff_pct_rank,away_whiff_pct_rank,home_p_last10_era,away_p_last10_era,home_pvt_nrfi_rate,away_pvt_nrfi_rate,home_avg_ip_per_start,away_avg_ip_per_start,home_catcher_id,away_catcher_id,home_catcher_framing,away_catcher_framing,home_catcher_extra_strikes,away_catcher_extra_strikes,away_top3c_last10_obp,home_top3c_last10_obp,away_top3c_last10_slg,home_top3c_last10_slg,away_top3c_last10_iso,home_top3c_last10_iso
2024-08-09,745927,CLE,MIN,Joey Cantillo,Bailey Ober,avg,ltd,live,live,0.9700,0.3806,0.4921,0.8727,0.4178,0.5822,0.2175,PASS,NO EDGE,3,0.4178,0.5822,PASS,NO EDGE,4.1499,3.6885,1.2651,0.9836,4.1499,3.8229,2.8894,2.1393,1.2122,1.3279,8.3442,9.4426,0.3134,0.3253,0.3838,0.4268,4.1172,4.7726,,,,,,,0.3478,0.3200,0.4214,0.4435,0.1465,0.1886,2,3,0.3520,0.3250,0.5066,0.4869,0.2123,0.2234,3,3,current,current,0.5000,0.6000,0.5000,0.6000,2,5,0.5000,0.5000,0.5000,0.7000,2,10,0.5085,19.0000,18.3000,306,48,0,15.6862,9.4252,5.1280,3.6885,4.7173,3.6328,1.5680,1.3279,3.2000,2.1393,8.8093,9.4426,1.4033,0.9836,blend,current,7.333333333333334,122.0,2,21,3,3,2,0,1,0,1,0,0,1,1,YRFI,PASS,14,1,6,6,0.488,0.3813,0.2363,0.3249,0.2757,0.2938,92.2,91.74,14.37,8.39,0.7267,0.7840,L,R,3.073,7.042,85,50,2.659,,0.7197,0.7136,6.80,3.67,680777,666310,-0.0095,0.0108,-33.0,48.8,0.3704,0.3585,0.6105,0.6154,0.2947,0.3516
2024-08-09,745871,CLE,MIN,Alex Cobb,Louis Varland,ltd,ltd,live,live,0.9700,0.4556,0.4639,0.9195,0.3987,0.6013,0.2347,YRFI,LEAN,4,0.3987,0.6013,YRFI,LEAN,3.8656,7.0615,1.3216,1.7538,3.9245,6.3362,2.2004,4.1538,1.1300,2.4923,7.7907,8.7231,0.3134,0.3253,0.3838,0.4268,4.1172,4.7726,,,,,,,0.3371,0.3091,0.4370,0.4021,0.1644,0.1722,3,3,0.3481,0.3459,0.4800,0.4667,0.1938,0.1863,3,3,current,current,0.2000,0.6000,0.6000,0.6000,5,5,0.3000,0.6000,0.5000,0.6000,10,10,0.5085,19.0000,18.3000,306,48,0,15.6862,9.4252,3.9525,6.7125,3.8515,5.9336,1.1488,2.3893,2.4029,3.9433,8.0771,8.7842,1.3025,1.6844,prior,blend,0,21.666666666666668,0,5,2,1,1,0,1,1,0,0,0,1,1,YRFI,WIN,20,0,5,54,0.4298,0.4628,0.1322,0.4329,0.438,0.1043,93.81,96.05,4.65,6.63,0.7390,0.8153,R,R,5.982,4.200,49,50,6.759,5.260,0.7136,0.6942,4.33,4.80,543877,595978,0.0097,0.0223,35.3,44.2,0.3636,0.3077,0.5478,0.4151,0.2609,0.1792
2024-08-09,744818,LAA,WSH,José Soriano,Mitchell Parker,ltd,avg,live,live,0.9700,0.4546,0.4668,0.9215,0.3979,0.6021,0.2354,YRFI,LEAN,3,0.3979,0.6021,YRFI,LEAN,3.4096,4.0627,1.2082,1.1944,3.5768,4.0613,3.5017,2.4545,0.5529,1.1003,7.5563,7.3636,0.3171,0.3143,0.4250,0.3975,4.5523,4.3319,,,,,,,0.3232,0.3015,0.4068,0.3461,0.1689,0.1138,3,3,0.3334,0.3539,0.4290,0.4820,0.1673,0.1746,3,3,current,current,0.6000,0.2000,0.8000,0.8000,5,5,0.5000,0.4000,0.8000,0.8000,10,10,0.5416,25.6000,7.1000,165,88,0,4.7508,-5.2763,3.4096,4.0627,3.3867,3.8712,0.5529,1.1003,3.5017,2.4545,7.5563,7.3636,1.2082,1.1944,current,current,97.66666666666667,106.33333333333333,18,20,2,1,1,1,0,0,0,1,0,1,1,YRFI,WIN,18,0,6,5,0.6143,0.4859,0.3057,0.3236,0.08,0.1905,97.97,92.47,5.27,6.89,0.7677,0.8347,R,L,4.535,4.451,22,59,4.835,3.670,0.7136,0.7136,4.33,5.47,660688,681351,-0.0126,-0.0165,-59.9,-88.4,0.3875,0.4132,0.4775,0.5545,0.2072,0.2000
2024-08-09,745062,BAL,TB,Zach Eflin,Zack Littell,ltd,ltd,live,live,0.9300,0.3953,0.3718,0.7671,0.4644,0.5356,0.1794,NRFI,LEAN,4,0.4644,0.5356,NRFI,LEAN,4.0463,4.0613,1.1771,1.3287,3.7479,4.0171,1.0300,1.7298,1.1771,1.3538,7.1362,8.1226,0.3207,0.3299,0.4204,0.4424,4.9364,5.2359,,,,,,,0.3269,0.3641,0.4428,0.4585,0.1949,0.1835,3,3,0.3520,0.3291,0.4799,0.4171,0.2176,0.1569,3,3,current,current,0.6000,0.8000,0.8000,0.8000,5,5,0.5000,0.7000,0.7000,0.8000,10,10,0.5016,,,,,1,0.0000,0.0000,4.0463,4.0613,3.5578,3.8270,1.1771,1.3538,1.0300,1.7298,7.1362,8.1226,1.1771,1.3287,current,current,122.33333333333333,119.66666666666667,21,22,2,2,2,1,0,1,0,0,1,0,1,YRFI,LOSS,18,0,6,6,0.5135,0.369,0.426,0.3992,0.0605,0.2318,91.88,92.1,6.27,9.07,0.8007,0.6707,R,R,4.575,3.321,44,15,4.821,4.055,0.7075,0.7136,5.67,6.00,666163,543510,0.0017,-0.0045,6.4,-12.5,0.3981,0.3628,0.5106,0.5200,0.1915,0.2300
2024-08-09,744900,OAK,TOR,Mitch Spence,José Berríos,avg,ltd,live,live,1.0100,0.3906,0.5049,0.8955,0.4084,0.5916,0.2259,YRFI,LEAN,3,0.4084,0.5916,YRFI,LEAN,4.4400,4.1130,1.3733,1.2236,4.5034,5.0960,2.8800,2.7862,1.3200,1.6585,7.4400,6.8329,0.2997,0.3281,0.3737,0.4167,3.6822,4.5918,,,,,,,0.2910,0.3208,0.3732,0.4136,0.1640,0.1651,3,3,0.3158,0.3333,0.4325,0.4465,0.1770,0.1923,3,3,current,current,0.4000,0.4000,0.8000,0.6000,5,5,0.6000,0.5000,0.9000,0.8000,10,10,0.5161,,,,,1,0.0000,0.0000,4.4400,4.1130,4.3133,4.9059,1.3200,1.6585,2.8800,2.7862,7.4400,6.8329,1.3733,1.2236,current,current,75.0,135.66666666666666,14,23,2,1,2,1,0,0,0,0,0,1,1,YRFI,WIN,19,0,6,6,0.3442,0.5376,0.6449,0.3028,0.0109,0.1596,91.85,93.63,3.43,8.8,0.7333,0.7697,R,R,5.239,3.806,10,29,6.121,5.009,0.7510,0.7136,5.33,5.33,672386,669127,0.0208,-0.0146,79.6,-81.9,0.2957,0.4228,0.3796,0.5619,0.1204,0.2381
2024-08-09,746927,HOU,BOS,Ronel Blanco,Tanner Houck,ltd,ltd,live,live,1.0500,0.5489,0.6308,1.1798,0.3074,0.6926,0.3300,YRFI,STRONG,4,0.3074,0.6926,YRFI,STRONG,2.9758,3.0896,1.0242,1.1418,4.4917,3.0140,3.4839,2.3507,1.3790,0.5373,8.7823,8.2612,0.3299,0.3235,0.4351,0.4232,5.0494,4.7387,,,,,,,0.3679,0.3452,0.4760,0.4265,0.1981,0.1516,3,3,0.3208,0.3435,0.4063,0.4819,0.1413,0.2023,3,3,current,current,0.6000,0.4000,0.6000,0.8000,5,5,0.5000,0.6000,0.6000,0.9000,10,10,0.4923,26.2000,31.9000,186,82,0,24.7910,-20.0753,2.9758,3.0896,4.3016,2.8239,1.3790,0.5373,3.4839,2.3507,8.7823,8.2612,1.0242,1.1418,current,current,124.0,134.0,21,22,0,2,0,2,0,0,0,0,1,0,1,YRFI,WIN,19,0,6,6,0.3835,0.3298,0.3955,0.4208,0.221,0.2494,93.45,93.54,8.25,5.09,0.7040,0.7797,R,R,4.055,3.948,41,88,4.945,3.276,0.6796,0.7136,5.27,5.60,657136,673237,-0.0002,-0.0186,-0.7,-86.1,0.2810,0.3362,0.2871,0.4907,0.0693,0.2037
2024-08-09,746032,SD,MIA,Martín Pérez,Edward Cabrera,ltd,ltd,live,live,0.9500,0.5310,0.4956,1.0266,0.3582,0.6418,0.2740,YRFI,STRONG,4,0.3582,0.6418,YRFI,STRONG,4.9551,5.9586,1.5730,1.4897,4.8407,5.0694,3.2360,5.2138,1.4157,1.8621,7.0787,11.9172,0.3281,0.3162,0.4131,0.4058,4.6257,4.1398,,,,,,,0.3449,0.3084,0.4101,0.4543,0.1290,0.2098,3,3,0.3488,0.3335,0.4223,0.4427,0.1390,0.1685,3,3,current,current,0.6000,0.8000,0.6000,1.0000,5,5,0.7000,0.6000,0.7000,0.9000,10,10,0.4425,,,,,1,0.0000,0.0000,4.9551,5.9586,4.6506,4.8793,1.4157,1.8621,3.2360,5.2138,7.0787,11.9172,1.5730,1.4897,current,current,89.0,48.333333333333336,17,11,3,3,2,0,1,1,1,0,0,0,0,NRFI,LOSS,19,0,6,5,0.5218,0.3714,0.2509,0.3022,0.2273,0.3264,90.79,96.29,7.44,3.25,0.7937,0.6947,L,R,4.566,5.454,95,7,6.855,6.618,0.7272,0.7272,4.67,5.53,645305,669134,-0.0251,-0.0249,-33.3,-78.0,0.3352,0.3881,0.3243,0.5763,0.0901,0.2542
2024-08-09,746275,STL,KC,Miles Mikolas,Michael Lorenzen,ltd,ltd,live,live,0.9600,0.4496,0.4206,0.8702,0.4189,0.5811,0.2166,PASS,NO EDGE,4,0.4189,0.5811,PASS,NO EDGE,5.1195,3.7452,1.2701,1.2968,4.2875,5.0998,1.5429,4.3548,1.2623,1.3065,6.0312,6.8806,0.3253,0.3043,0.4158,0.3994,4.4393,4.1963,,,,,,,0.3195,0.3053,0.4067,0.4472,0.1629,0.1918,3,3,0.3341,0.3467,0.4439,0.5264,0.1721,0.2252,3,3,current,current,0.8000,0.6000,1.0000,0.6000,5,5,0.7000,0.6000,0.8000,0.8000,10,10,0.5376,22.6000,12.5000,342,48,0,-5.2827,11.3288,5.1195,3.7452,4.0974,4.9097,1.2623,1.3065,1.5429,4.3548,6.0312,6.8806,1.2701,1.2968,current,current,128.33333333333334,103.33333333333333,23,19,1,2,1,2,0,0,0,0,2,0,2,YRFI,PASS,20,0,5,6,0.5102,0.5332,0.3996,0.2784,0.085,0.1883,92.84,93.72,7.23,9.15,0.7777,0.8460,R,R,4.623,4.415,32,2,4.557,4.947,0.7136,0.7272,4.27,5.53,521692,575929,0.0160,-0.0106,62.8,-21.8,0.2955,0.3984,0.3559,0.7436,0.1441,0.3932
2024-08-09,746760,CHC,CWS,Jameson Taillon,Garrett Crochet,ltd,avg,live,live,0.9800,0.4821,0.4496,0.9317,0.3939,0.6061,0.2391,YRFI,LEAN,3,0.3939,0.6061,YRFI,LEAN,3.2530,3.1944,1.1566,1.0141,4.0943,2.6309,1.7892,2.2817,1.2199,0.9127,6.9940,12.3211,0.3290,0.2933,0.4204,0.3865,5.0042,3.9986,,,,,,,0.3520,0.3215,0.4463,0.4238,0.1869,0.1661,3,3,0.3413,0.2811,0.4599,0.3458,0.2080,0.1269,3,3,current,current,0.6000,0.4000,0.8000,0.6000,5,5,0.6000,0.6000,0.8000,0.8000,10,10,0.5180,22.6000,26.0000,294,45,0,5.4057,25.4318,3.2530,3.1944,3.9042,2.4408,1.2199,0.9127,1.7892,2.2817,6.9940,12.3211,1.1566,1.0141,current,current,110.66666666666667,118.33333333333333,19,23,2,2,1,2,1,0,0,1,3,0,3,YRFI,WIN,20,0,6,6,0.5304,0.7008,0.4269,0.2399,0.0427,0.0593,92.34,97.18,6.31,6.19,0.7530,0.6757,R,L,2.364,3.891,90,12,2.801,3.129,0.7136,0.6942,3.40,5.87,686676,665804,-0.0299,0.0075,-142.6,35.1,0.3279,0.2870,0.4953,0.4112,0.2617,0.1776
2024-08-09,745957,CIN,MIL,Carson Spiers,Aaron Civale,avg,ltd,live,live,1.0300,0.4330,0.4973,0.9303,0.3944,0.6056,0.2386,YRFI,LEAN,3,0.3944,0.6056,YRFI,LEAN,4.2261,5.1429,1.1478,1.4107,4.3857,4.9062,1.6435,2.9732,1.6435,1.7679,8.2174,8.6786,0.3262,0.3189,0.4195,0.3875,4.8008,4.4901,,,,,,,0.3383,0.2892,0.4556,0.3202,0.1923,0.0984,3,2,0.3244,0.3266,0.4502,0.4000,0.2122,0.1305,3,3,current,current,0.8000,0.6000,1.0000,0.6000,5,5,0.5556,0.5000,0.6667,0.7000,9,10,0.5489,,,,,1,0.0000,0.0000,4.2261,5.1429,4.1957,4.7161,1.6435,1.7679,1.6435,2.9732,8.2174,8.6786,1.1478,1.4107,current,current,38.333333333333336,112.0,7,22,3,2,2,2,1,0,0,0,0,3,3,YRFI,WIN,20,0,5,6,0.5541,0.5,0.325,0.48,0.121,0.02,92.26,92.45,5.56,6.83,0.7507,0.7860,R,R,4.476,3.408,34,24,5.073,3.504,0.7136,0.7136,5.00,5.27,661388,571912,0.0222,-0.0288,118.4,-54.5,0.3818,0.3667,0.6224,0.4909,0.2959,0.1727
2024-08-09,746523,ATL,COL,Grant Holmes,Tanner Gordon,avg,avg,live,live,1.2200,0.6625,0.5855,1.2480,0.2871,0.7129,0.3547,YRFI,STRONG,2,0.2871,0.7129,YRFI,STRONG,4.1499,6.7500,1.2651,1.3594,4.1499,5.8682,2.8894,1.2656,1.2122,2.5312,8.3442,6.7500,0.3418,0.3107,0.4936,0.4058,5.7274,4.4506,,,,,,,0.3441,0.2976,0.5281,0.3972,0.2587,0.1521,3,3,0.3454,0.3166,0.4915,0.4501,0.2232,0.1836,3,3,current,current,0.5000,0.7500,1.0000,0.7500,2,4,0.5000,0.7500,1.0000,0.7500,2,4,0.4410,22.1000,20.9000,359,51,0,-20.6966,2.9087,4.0160,6.3760,3.9747,5.4613,1.4560,2.3360,2.2000,1.5200,9.7787,7.0653,1.2067,1.3433,blend,blend,9.666666666666668,21.333333333333332,2,4,0,1,0,1,0,0,0,0,1,0,1,YRFI,WIN,20,0,6,6,0.4141,0.4975,0.5742,0.3114,0.0117,0.1911,94.57,92.07,3.26,8.19,0.8177,0.7643,R,R,4.999,2.695,50,76,6.825,3.587,0.7136,0.7136,5.33,4.83,553869,669221,-0.0083,0.0241,-25.6,69.6,0.3516,0.2420,0.5172,0.3590,0.2241,0.1453
2024-08-09,747168,PHI,ARI,Zack Wheeler,Ryne Nelson,ltd,ltd,live,live,1.0000,0.5474,0.3928,0.9401,0.3906,0.6094,0.2422,YRFI,LEAN,4,0.3906,0.6094,YRFI,LEAN,2.7659,5.0233,0.9805,1.3555,3.3559,3.7486,2.7000,2.1528,0.9220,0.8970,9.7463,6.9967,0.3262,0.3217,0.4360,0.4085,4.8743,4.5918,,,,,,,0.3511,0.3518,0.4751,0.4623,0.2258,0.1891,3,3,0.3741,0.3460,0.5092,0.4531,0.2280,0.1868,3,3,current,current,0.6000,0.6000,0.8000,0.8000,5,5,0.4000,0.7000,0.7000,0.8000,10,10,0.4746,,,,,1,0.0000,0.0000,2.7659,5.0233,3.1659,3.5585,0.9220,0.8970,2.7000,2.1528,9.7463,6.9967,0.9805,1.3555,current,current,136.66666666666666,100.33333333333333,22,19,2,3,2,2,0,1,0,0,0,1,1,YRFI,WIN,21,0,5,5,0.652,0.6492,0.2746,0.2519,0.0734,0.0989,95.07,95.19,8.92,12.21,0.8293,0.7943,R,R,4.113,2.862,5,68,3.594,3.323,0.7396,0.7613,6.13,6.20,680728,592663,0.0198,0.0055,17.8,23.6,0.3472,0.3936,0.4524,0.6442,0.1984,0.3269
2024-08-09,746113,PIT,LAD,Mitch Keller,Jack Flaherty,ltd,ltd,live,live,0.9700,0.4807,0.4941,0.9748,0.3773,0.6227,0.2550,YRFI,LEAN,4,0.3773,0.6227,YRFI,LEAN,3.1965,2.7959,1.1940,0.9586,3.5999,3.0682,2.4484,1.5976,0.8841,1.1982,8.0252,11.1834,0.3153,0.3381,0.3939,0.4515,4.2867,5.4958,,,,,,,0.3234,0.3751,0.4151,0.5447,0.1599,0.2472,3,3,0.3344,0.3720,0.4584,0.5383,0.1817,0.2518,3,3,current,current,0.8000,0.6000,0.8000,1.0000,5,5,0.8000,0.7000,0.9000,1.0000,10,10,0.4720,29.9000,19.5000,231,34,0,17.0551,9.4538,3.1965,2.7959,3.4098,2.8781,0.8841,1.1982,2.4484,1.5976,8.0252,11.1834,1.1940,0.9586,current,current,132.33333333333334,112.66666666666667,22,19,2,2,1,2,1,0,0,0,0,1,1,YRFI,WIN,22,0,6,6,0.5828,0.4644,0.4071,0.5084,0.0102,0.0272,93.99,93.2,4.34,7.5,0.7807,0.9470,R,R,2.750,3.682,93,17,1.932,2.938,0.7136,0.6942,5.87,5.80,669257,518735,-0.0133,0.0133,-69.0,37.8,0.3893,0.3284,0.5172,0.5378,0.2069,0.2857
2024-08-09,745220,NYM,SEA,Jose Quintana,Bryce Miller,ltd,ltd,live,live,0.9500,0.3889,0.4334,0.8223,0.4394,0.5606,0.1993,PASS,NO EDGE,4,0.4394,0.5606,PASS,NO EDGE,3.9549,3.6237,1.2676,1.0500,4.7943,3.8585,3.3465,2.1316,1.3690,1.1368,7.1493,8.0289,0.3162,0.3207,0.4076,0.4131,4.4280,4.6596,,,,,,,0.3457,0.3415,0.4410,0.4330,0.1850,0.1845,3,3,0.3478,0.3225,0.4279,0.4155,0.1789,0.1904,3,3,current,current,0.6000,0.4000,0.6000,0.8000,5,5,0.5000,0.5000,0.5000,0.8000,10,10,0.6001,,,,,1,0.0000,0.0000,3.9549,3.6237,4.6042,3.6684,1.3690,1.1368,3.3465,2.1316,7.1493,8.0289,1.2676,1.0500,current,current,118.33333333333333,126.66666666666667,22,22,3,3,2,0,1,1,1,0,0,0,0,NRFI,PASS,22,0,5,6,0.5289,0.6051,0.2781,0.2243,0.193,0.1706,90.73,95.03,5.02,10.6,0.7843,0.7153,L,R,3.998,5.106,37,27,4.286,2.642,0.7136,0.7136,5.87,5.73,663728,682626,0.0158,-0.0051,81.4,-18.7,0.3065,0.3485,0.2743,0.4483,0.0265,0.1897
2024-08-09,745308,DET,SF,Beau Brieske,Robbie Ray,ltd,avg,live,live,0.9400,0.4103,0.4379,0.8482,0.4282,0.5718,0.2086,PASS,NO EDGE,3,0.4282,0.5718,PASS,NO EDGE,0.0000,8.1000,1.5000,2.7000,1.2901,5.9901,0.0000,13.5000,0.0000,0.0000,9.0000,8.1000,0.3061,0.3125,0.3847,0.3856,4.1116,4.1850,,,,,,,0.3120,0.3533,0.4330,0.4080,0.1690,0.1626,1,3,0.3056,0.3737,0.3961,0.4985,0.1510,0.2047,3,3,current,current,0.3333,0.5000,0.3333,0.7500,3,4,0.3333,0.5000,0.3333,0.7500,3,4,0.5133,19.4000,30.1000,251,63,0,20.9092,21.6521,4.0250,4.3120,4.0958,5.2093,1.1500,2.3120,3.0250,3.4400,8.6292,11.3573,1.2850,1.1733,prior,blend,0,14.333333333333332,0,3,2,1,1,1,0,0,0,1,0,0,0,NRFI,PASS,22,0,3,5,0.5625,0.5299,0.1727,0.4701,0.2648,0.0,95.77,94.08,7.42,9.0,0.8043,0.7343,R,L,3.574,3.680,50,54,4.468,10.976,0.7136,0.7136,4.42,1.22,592200,668670,0.0095,0.0294,17.2,107.5,0.2308,0.3008,0.2551,0.4825,0.0714,0.2368
2024-08-09,745708,TEX,NYY,Cody Bradford,Carlos Rodón,ltd,ltd,live,live,1.0200,0.6239,0.4779,1.1017,0.3323,0.6677,0.3016,YRFI,STRONG,4,0.3323,0.6677,YRFI,STRONG,2.3478,5.0902,0.7391,1.4016,3.4640,4.9868,1.1739,2.6557,1.1739,1.9918,8.6087,9.2951,0.3354,0.3052,0.4488,0.3984,5.3545,4.1794,,,,,,,0.3561,0.3797,0.5077,0.5062,0.2268,0.2372,3,3,0.3439,0.3969,0.4440,0.5474,0.1817,0.2605,3,3,current,current,0.4000,0.4000,0.4000,0.6000,5,5,0.5000,0.3000,0.6000,0.5000,10,10,0.5203,25.2000,25.4000,198,89,0,13.4599,-21.5404,2.5371,4.3687,3.3583,4.3095,1.1972,1.7188,1.2800,2.7215,8.6057,9.8117,0.7785,1.2095,blend,current,23.0,125.66666666666667,4,23,1,1,2,2,0,0,1,1,0,0,0,NRFI,LOSS,13,1,6,5,0.5255,0.5424,0.2013,0.4172,0.2732,0.0404,89.78,95.91,8.89,7.66,0.7790,0.9327,L,R,4.200,4.200,50,50,5.241,4.195,0.6780,0.7136,5.53,5.40,665966,608348,-0.0611,0.0019,-11.0,6.7,0.2824,0.4452,0.4836,0.5299,0.2459,0.2137
2024-08-10,745712,TEX,NYY,Nathan Eovaldi,Carlos Rodón,ltd,ltd,live,live,1.0200,0.6239,0.4364,1.0603,0.3464,0.6536,0.2864,YRFI,STRONG,4,0.3464,0.6536,YRFI,STRONG,3.6154,4.3687,1.0598,1.2095,3.9397,4.4996,2.0769,2.7215,1.3077,1.7188,8.6923,9.8117,0.3354,0.3052,0.4488,0.3984,5.3545,4.1794,,,,,,,0.3495,0.3797,0.5018,0.5062,0.2197,0.2372,3,3,0.3453,0.3969,0.4331,0.5474,0.1656,0.2605,3,3,current,current,0.2000,0.4000,0.6000,0.6000,5,5,0.3000,0.3000,0.7000,0.5000,10,10,0.5203,27.0000,8.4000,280,58,0,7.6738,3.4166,3.6154,4.3687,3.7496,4.3095,1.3077,1.7188,2.0769,2.7215,8.6923,9.8117,1.0598,1.2095,current,current,117.0,125.66666666666667,20,23,1,2,2,2,0,0,0,1,0,1,1,YRFI,WIN,13,1,6,7,0.4498,0.5113,0.242,0.3598,0.3082,0.1289,95.42,95.44,6.99,9.94,0.6480,0.9337,R,L,4.123,4.045,98,85,6.291,4.500,0.7136,0.6909,5.33,6.00,669224,641680,0.0055,-0.0027,24.6,-13.2,0.2542,0.4452,0.4144,0.5299,0.1982,0.2137
2024-08-10,745708,TEX,NYY,Cody Bradford,Gerrit Cole,ltd,ltd,live,live,1.0200,0.4143,0.4779,0.8922,0.4098,0.5902,0.2247,YRFI,LEAN,4,0.4098,0.5902,YRFI,LEAN,2.3478,5.0902,0.7391,1.4016,3.4640,4.9868,1.1739,2.6557,1.1739,1.9918,8.6087,9.2951,0.3354,0.3052,0.4488,0.3984,5.3545,4.1794,,,,,,,0.3561,0.3797,0.5077,0.5062,0.2268,0.2372,3,3,0.3439,0.3969,0.4440,0.5474,0.1817,0.2605,3,3,current,current,0.4000,0.6000,0.4000,1.0000,5,5,0.5000,0.4000,0.6000,0.8000,10,10,0.5203,27.0000,8.4000,280,58,0,7.6738,3.4166,2.5371,5.0902,3.3583,4.7967,1.1972,1.9918,1.2800,2.6557,8.6057,9.2951,0.7785,1.4016,blend,current,23.0,40.666666666666664,4,8,2,1,2,2,0,0,1,0,0,0,0,NRFI,LOSS,13,1,7,6,0.5255,0.5424,0.2013,0.4172,0.2732,0.0404,89.78,95.91,8.89,7.66,0.7790,0.9327,L,R,4.946,3.323,45,50,5.241,4.195,0.6780,0.7136,5.53,5.40,665966,608348,-0.0611,0.0019,-11.0,6.7,0.2824,0.4452,0.4836,0.5299,0.2459,0.2137
2024-08-10,744897,OAK,TOR,Osvaldo Bido,Yariel Rodríguez,ltd,avg,live,live,1.0100,0.4183,0.5057,0.9240,0.3969,0.6031,0.2363,YRFI,LEAN,3,0.3969,0.6031,YRFI,LEAN,5.7115,3.7721,1.4712,1.3235,3.7228,3.7313,3.6346,4.9632,0.7788,0.5956,8.5673,9.3309,0.2997,0.3281,0.3737,0.4167,3.6822,4.5918,,,,,,,0.2910,0.3208,0.3732,0.4136,0.1640,0.1651,3,3,0.3160,0.3333,0.4322,0.4478,0.1772,0.1929,3,3,current,current,0.6000,0.6000,0.8000,0.8000,5,5,0.6000,0.6000,0.8000,0.7000,10,10,0.5161,,,,,1,0.0000,0.0000,6.5410,3.7721,3.7048,3.5412,1.0261,0.5956,4.2581,4.9632,10.6116,9.3309,1.5354,1.3235,blend,current,17.333333333333332,45.333333333333336,4,12,2,1,2,1,0,0,0,0,0,0,0,NRFI,LOSS,15,1,6,6,0.5653,0.5186,0.2831,0.3868,0.1515,0.0945,94.86,93.76,5.99,4.89,0.7333,0.7697,R,R,3.861,3.045,65,72,4.359,4.842,0.7136,0.7136,4.20,3.87,661531,669127,-0.0155,-0.0146,-12.8,-81.9,0.3025,0.4262,0.3909,0.5673,0.1364,0.2404
2024-08-10,745304,DET,SF,Alex Faedo,Logan Webb,ltd,ltd,live,live,0.9400,0.3135,0.4507,0.7642,0.4657,0.5343,0.1784,NRFI,LEAN,4,0.4657,0.5343,NRFI,LEAN,4.9091,3.4200,1.1080,1.2733,5.1310,3.0101,2.7614,2.3400,1.8409,0.4200,7.8239,7.5000,0.3061,0.3125,0.3847,0.3856,4.1116,4.1850,,,,,,,0.3100,0.3191,0.3720,0.3804,0.1540,0.1495,1,3,0.2961,0.3399,0.3825,0.5006,0.1561,0.2278,3,3,current,current,0.8000,0.4000,0.8000,0.8000,5,5,0.7000,0.5000,0.9000,0.7000,10,10,0.5133,21.2000,27.4000,247,55,0,20.3622,18.3342,4.3338,3.4200,4.4448,2.8200,1.4580,0.4200,2.8950,2.3400,8.4885,7.5000,1.1430,1.2733,prior,current,0,150.0,0,24,2,1,2,1,0,0,0,0,0,0,0,NRFI,WIN,16,1,6,5,0.4052,0.465,0.3962,0.2257,0.1986,0.3093,93.91,92.58,4.78,5.22,0.5873,0.7253,R,R,4.494,4.125,10,100,4.130,6.050,0.7136,0.7136,6.13,2.40,672275,693307,0.0468,0.0175,221.4,18.7,0.2286,0.3600,0.2525,0.5405,0.0707,0.2523
