date,game_pk,away,home,away_pitcher,home_pitcher,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_lambda,home_lambda,lambda_total,nrfi_prob,yrfi_prob,over_1_5_prob,pick_side,pick_strength,data_points,nrfi_prob_raw,yrfi_prob_raw,pick_side_raw,pick_strength_raw,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,away_fi_era,home_fi_era,away_fi_whip,home_fi_whip,away_fi_ip,home_fi_ip,away_top3_obp,home_top3_obp,away_top3_slg,home_top3_slg,away_top3_iso,home_top3_iso,away_top3_n,home_top3_n,away_top3c_obp,home_top3c_obp,away_top3c_slg,home_top3c_slg,away_top3c_iso,home_top3c_iso,away_top3c_n,home_top3c_n,away_top3c_source,home_top3c_source,away_p_last5_game_nrfi,home_p_last5_game_nrfi,away_p_last5_pitcher_nrfi,home_p_last5_pitcher_nrfi,away_p_last5_n,home_p_last5_n,away_p_last10_game_nrfi,home_p_last10_game_nrfi,away_p_last10_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_n,home_p_last10_n,fi_park_nrfi_rate,wx_temp_c,wx_wind_kmh,wx_wind_deg,wx_humidity,wx_is_dome,wx_wind_out,wx_wind_cross,away_era_blend,home_era_blend,away_fip_blend,home_fip_blend,away_hr9_blend,home_hr9_blend,away_bb9_blend,home_bb9_blend,away_k9_blend,home_k9_blend,away_whip_blend,home_whip_blend,away_blend_source,home_blend_source,away_current_ip,home_current_ip,away_current_starts,home_current_starts,fi_away_runs,fi_home_runs,fi_total_runs,actual_side,graded_result
2022-09-18,661780,BAL,TOR,Dean Kremer,Alek Manoah,ltd,ltd,live,live,1.0100,0.3989,0.6932,1.0921,0.3355,0.6645,0.2981,YRFI,STRONG,4,0.3355,0.6645,YRFI,STRONG,5.6852,3.4650,1.4229,1.1000,5.3957,3.5234,3.5450,3.1781,1.9430,1.0284,8.4793,9.9341,0.3052,0.3290,0.4030,0.4616,4.1003,5.1568,,,,,,,0.3600,0.3682,0.5180,0.5436,0.2270,0.2471,1,3,0.3393,0.3350,0.4232,0.4726,0.1627,0.1975,2,3,current,current,0.4000,0.6000,0.6000,0.6000,5,5,0.4000,0.6000,0.6000,0.7000,10,10,0.5161,,,,,1,0.0000,0.0000,3.3392,2.4315,3.2378,3.1619,0.6678,0.8105,1.9081,2.1782,6.5830,8.2570,1.2403,0.9962,current,current,94.33333333333333,177.66666666666666,17,28,0,0,0,NRFI,LOSS
2022-09-18,662402,PIT,NYM,Johan Oviedo,Jacob deGrom,ltd,ltd,live,live,0.9600,0.2095,0.5191,0.7285,0.4826,0.5174,0.1658,NRFI,LEAN,4,0.4826,0.5174,NRFI,LEAN,4.5674,1.8600,1.4156,0.7250,4.5724,1.8995,4.2225,1.5571,1.1790,0.7402,8.1193,12.9370,0.3098,0.3153,0.3682,0.3929,3.8178,3.9703,,,,,,,0.3734,0.3439,0.5051,0.4017,0.2169,0.1474,2,3,0.3088,0.3560,0.4507,0.4346,0.2077,0.1544,3,3,current,current,0.8000,1.0000,0.8000,1.0000,5,5,0.7000,0.7000,0.7000,0.8000,10,10,0.5625,24.6000,14.0000,209,65,0,13.9467,-1.2202,4.4079,2.0068,4.5886,1.4378,0.8473,0.7297,6.4253,0.7297,8.7560,13.3176,1.5851,0.7000,blend,current,14.666666666666666,49.333333333333336,4,8,0,1,1,YRFI,LOSS
2022-09-18,662968,MIN,CLE,Joe Ryan,Cody Morris,ltd,avg,live,live,0.9600,0.4457,0.4308,0.8765,0.4163,0.5837,0.2189,PASS,NO EDGE,3,0.4163,0.5837,PASS,NO EDGE,4.1673,4.2000,1.1496,1.2500,4.0182,4.2000,2.7200,3.0000,1.2380,1.2000,9.2068,8.9000,0.3143,0.3043,0.4222,0.4076,4.4958,4.4280,,,,,,,0.3621,0.3304,0.4375,0.4557,0.1520,0.1899,2,3,0.3566,0.3470,0.4453,0.4684,0.1541,0.1806,3,3,current,current,0.8000,0.6667,1.0000,0.6667,5,3,0.5000,0.6667,0.7000,0.6667,10,3,0.5131,25.2000,15.1000,213,56,0,13.6852,6.3815,3.8273,3.6560,4.0046,5.0547,1.3918,1.4560,2.8531,4.7200,9.2552,8.6987,1.1134,1.4467,current,blend,129.33333333333334,9.666666666666666,24,3,0,0,0,NRFI,PASS
2022-09-18,662822,OAK,HOU,Ken Waldichuk,Framber Valdez,avg,ltd,live,live,0.9900,0.4554,0.5319,0.9873,0.3726,0.6274,0.2596,YRFI,LEAN,3,0.3726,0.6274,YRFI,LEAN,4.2000,3.4050,1.2500,1.2500,4.2000,3.8221,3.0000,3.6673,1.2000,0.9036,8.9000,8.5123,0.3171,0.3372,0.4067,0.4415,4.5749,5.2528,,,,,,,0.3417,0.3481,0.4109,0.5088,0.1662,0.2313,2,2,0.3247,0.3559,0.3974,0.5095,0.1512,0.2307,3,3,current,current,0.0000,0.2000,0.3333,1.0000,3,5,0.0000,0.2000,0.3333,0.8000,3,10,0.5361,,,,,1,0.0000,0.0000,4.9200,2.5547,4.5800,2.8885,1.5600,0.4508,3.0000,3.0557,8.6000,8.4657,1.3400,1.1187,blend,current,15.0,179.66666666666666,3,27,0,0,0,NRFI,LOSS
2022-09-18,661162,NYY,MIL,Gerrit Cole,Jason Alexander,ltd,avg,live,live,1.0300,0.4759,0.4100,0.8859,0.4123,0.5877,0.2224,YRFI,LEAN,3,0.4123,0.5877,YRFI,LEAN,3.4725,4.2000,1.1075,1.2500,3.1638,4.2000,2.2782,3.0000,1.1945,1.2000,11.2822,8.9000,0.3217,0.3171,0.4076,0.3975,4.3941,4.5466,,,,,,,0.3507,0.3486,0.4553,0.4182,0.1896,0.1646,3,3,0.3549,0.3322,0.5440,0.4278,0.2798,0.1776,3,3,current,current,1.0000,0.4000,1.0000,0.8000,5,5,0.7000,0.3000,0.9000,0.7000,10,10,0.5489,,,,,1,0.0000,0.0000,3.2989,4.6433,3.2523,4.4376,1.3703,0.8599,2.2331,3.6115,11.5714,4.9873,1.0150,1.6051,current,current,177.33333333333334,52.333333333333336,29,10,0,3,3,YRFI,WIN
2022-09-18,661930,CIN,STL,Luis Cessa,Jordan Montgomery,ltd,ltd,live,live,0.9700,0.4506,0.4221,0.8727,0.4178,0.5822,0.2175,PASS,NO EDGE,4,0.4178,0.5822,PASS,NO EDGE,3.2942,3.9225,1.1934,1.2725,3.7282,3.7378,2.8200,2.9413,0.9330,1.1164,8.1885,9.1855,0.3272,0.3134,0.4296,0.4122,4.8178,4.3658,,,,,,,0.3486,0.3070,0.4385,0.4186,0.1724,0.1635,2,2,0.3229,0.3553,0.3893,0.4357,0.1333,0.1577,3,3,current,current,0.8000,0.6000,1.0000,0.8000,5,5,0.6667,0.4000,0.8333,0.8000,6,10,0.5786,30.5000,12.1000,197,54,0,7.2820,-9.6635,5.6196,3.2025,5.5819,3.3147,2.5822,0.9387,1.6280,1.7669,8.1059,7.7853,1.3196,1.0613,blend,current,23.333333333333336,163.0,6,29,0,0,0,NRFI,PASS
2022-09-18,663112,COL,CHC,Ryan Feltner,Javier Assad,avg,avg,live,live,1.0000,0.4672,0.4781,0.9453,0.3885,0.6115,0.2441,YRFI,LEAN,2,0.3885,0.6115,YRFI,LEAN,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3171,0.3125,0.4140,0.4076,4.5781,4.3602,,,,,,,0.3476,0.3058,0.4565,0.4246,0.1863,0.1910,3,3,0.3338,0.3138,0.4375,0.4192,0.1676,0.1649,3,3,current,current,0.6000,1.0000,0.8000,1.0000,5,4,0.5000,1.0000,0.7000,1.0000,10,4,0.5579,27.7000,14.3000,236,58,0,11.2686,8.8040,6.4047,2.5840,4.7047,4.2653,1.6326,0.9440,3.2651,4.1600,8.2884,7.4213,1.4512,1.3533,current,blend,71.66666666666667,20.333333333333332,15,4,3,0,3,YRFI,WIN
2022-09-18,663425,SEA,LAA,Marco Gonzales,Reid Detmers,ltd,ltd,live,live,0.9900,0.4814,0.5246,1.0060,0.3657,0.6343,0.2664,YRFI,STRONG,4,0.3657,0.6343,YRFI,STRONG,4.0200,4.7387,1.1900,1.3409,4.8792,4.5148,2.7311,3.3200,1.6679,1.3730,7.3193,8.8268,0.3043,0.3107,0.3875,0.4076,4.3150,4.4619,,,,,,,0.3408,0.3615,0.4351,0.5373,0.1633,0.2813,3,3,0.3294,0.3433,0.3941,0.5312,0.1367,0.2595,3,3,current,current,0.2000,0.6000,0.6000,0.8000,5,5,0.2000,0.5000,0.6000,0.7000,10,10,0.4850,24.1000,15.1000,232,54,0,15.0425,1.3161,3.8894,3.8230,4.7973,3.8257,1.3528,1.0354,2.5365,3.4248,4.9603,8.6018,1.3152,1.2124,current,current,159.66666666666666,113.0,28,22,0,1,1,YRFI,WIN
2022-09-18,663287,SD,ARI,Yu Darvish,Ryne Nelson,ltd,avg,live,live,1.0000,0.4639,0.4343,0.8982,0.4073,0.5927,0.2269,YRFI,LEAN,3,0.4073,0.5927,YRFI,LEAN,4.2150,4.2000,1.1300,1.2500,3.8175,4.2000,2.5381,3.0000,1.4379,1.2000,10.3120,8.9000,0.3207,0.3098,0.4021,0.3847,4.4958,4.2133,,,,,,,0.3879,0.3327,0.4629,0.4172,0.1852,0.1625,3,3,0.3642,0.3352,0.4525,0.4371,0.1960,0.1715,3,3,current,current,0.8000,1.0000,0.8000,1.0000,5,2,0.8000,1.0000,0.8000,1.0000,10,2,0.4746,,,,,1,0.0000,0.0000,3.1585,2.5360,3.1679,2.8280,1.0189,0.5760,1.7321,2.1600,8.9151,8.9520,0.9509,0.9640,current,blend,176.66666666666666,13.0,27,2,2,0,2,YRFI,WIN
2022-09-18,662025,LAD,SF,Andrew Heaney,Alex Cobb,ltd,ltd,live,live,0.9400,0.3986,0.5401,0.9387,0.3911,0.6089,0.2417,YRFI,LEAN,4,0.3911,0.6089,YRFI,LEAN,5.4214,3.8700,1.3032,1.2575,4.5360,3.1172,2.8920,3.1426,1.8151,0.6625,10.0617,9.3303,0.3290,0.3281,0.4277,0.4378,5.0664,4.9195,,,,,,,0.3792,0.3233,0.5104,0.4397,0.2107,0.1874,3,3,0.3667,0.3239,0.5190,0.4353,0.2151,0.1853,3,3,current,current,0.2000,0.8000,0.4000,1.0000,5,5,0.3000,0.7000,0.6000,0.9000,10,10,0.5133,19.3000,42.9000,172,73,0,35.9790,-23.3650,2.8421,3.4794,3.6789,2.8062,1.8947,0.6263,2.3684,2.5747,13.2632,9.2552,1.0702,1.2680,current,current,57.0,129.33333333333334,12,24,0,0,0,NRFI,LOSS
2022-09-19,663044,MIN,CLE,Sonny Gray,Cal Quantrill,ltd,ltd,live,live,0.9600,0.4207,0.4516,0.8724,0.4180,0.5820,0.2174,PASS,NO EDGE,4,0.4180,0.5820,PASS,NO EDGE,4.1925,3.2175,1.2275,1.1975,3.8580,3.9129,3.2481,2.8763,1.2493,1.0239,9.9693,7.6992,0.3143,0.3043,0.4222,0.4076,4.4958,4.4280,,,,,,,0.3660,0.3387,0.4850,0.4736,0.2060,0.1996,1,2,0.3361,0.3456,0.4383,0.4360,0.1691,0.1528,3,3,current,current,0.6000,0.4000,1.0000,0.8000,5,5,0.7000,0.6000,1.0000,0.9000,10,10,0.5131,22.9000,12.1000,287,74,0,-1.8929,11.9510,2.8300,3.5122,3.1255,4.0024,0.7649,1.0427,2.6771,2.3598,8.8725,6.2561,1.0963,1.2195,current,current,117.66666666666667,164.0,23,28,0,3,3,YRFI,PASS
2022-09-19,663423,SEA,LAA,Logan Gilbert,José Suarez,ltd,ltd,live,live,0.9900,0.4340,0.4302,0.8642,0.4214,0.5786,0.2144,PASS,NO EDGE,4,0.4214,0.5786,PASS,NO EDGE,4.5600,3.8625,1.1900,1.2350,3.6836,3.9943,2.3369,3.2271,1.2635,1.0569,9.4794,8.0736,0.3043,0.3107,0.3875,0.4076,4.3150,4.4619,,,,,,,0.3412,0.3670,0.4033,0.5182,0.1358,0.2507,3,2,0.3316,0.3372,0.3947,0.4537,0.1388,0.1984,3,3,current,current,0.6000,0.6000,1.0000,1.0000,5,5,0.5000,0.5000,0.8000,0.9000,10,10,0.4850,26.0000,19.8000,241,43,0,19.2119,4.7901,3.1860,4.0394,3.3640,4.0094,0.9180,1.1693,2.4300,3.1890,8.4240,8.2913,1.2060,1.2874,current,current,166.66666666666666,84.66666666666666,29,17,1,0,1,YRFI,PASS
2022-09-19,662013,HOU,TB,Luis Garcia,Drew Rasmussen,ltd,ltd,live,live,0.9300,0.4114,0.4517,0.8630,0.4219,0.5781,0.2140,PASS,NO EDGE,4,0.4219,0.5781,PASS,NO EDGE,3.6600,3.3403,1.1975,1.1435,3.6796,3.4533,2.9260,2.9750,1.1269,0.8150,9.4929,8.7383,0.3372,0.3207,0.4415,0.4277,5.2528,5.2189,,,,,,,0.3344,0.3508,0.4637,0.4156,0.1943,0.1476,2,2,0.3199,0.3691,0.4319,0.4151,0.1721,0.1292,3,3,current,current,0.6000,0.6000,0.6000,0.8000,5,5,0.5000,0.6000,0.6000,0.8000,10,10,0.5016,,,,,1,0.0000,0.0000,4.0404,2.7711,3.9979,3.0921,1.4109,0.7816,2.6936,1.9895,9.1710,8.1000,1.1686,1.0658,current,current,140.33333333333334,126.66666666666667,25,25,1,0,1,YRFI,PASS
2022-09-19,661299,CHC,MIA,Wade Miley,Edward Cabrera,ltd,ltd,live,live,0.9500,0.4919,0.4083,0.9002,0.4065,0.5935,0.2276,YRFI,LEAN,4,0.4065,0.5935,YRFI,LEAN,3.5775,4.5502,1.3100,1.3326,3.9317,4.6191,2.8206,3.7725,1.0040,1.3890,7.4014,9.0642,0.3125,0.2997,0.4076,0.3756,4.3602,3.8969,,,,,,,0.3058,0.3238,0.4246,0.3455,0.1910,0.1160,3,2,0.3130,0.3221,0.4203,0.3598,0.1661,0.1172,3,3,current,current,0.6000,0.4000,0.8000,0.8000,5,5,0.4000,0.6000,0.6000,0.8000,10,10,0.4425,,,,,1,0.0000,0.0000,2.8929,2.7000,3.1000,4.2333,0.3214,1.2000,3.5357,4.5000,7.3929,9.4500,1.1429,1.0833,current,current,28.0,60.0,6,11,0,0,0,NRFI,LOSS
2022-09-19,663263,DET,BAL,Tyler Alexander,Tyler Wells,ltd,ltd,live,live,1.0600,0.4324,0.4880,0.9204,0.3984,0.6016,0.2350,YRFI,LEAN,4,0.3984,0.6016,YRFI,LEAN,3.9075,4.1573,1.2575,1.0885,4.2091,3.8692,2.5313,2.4750,1.3179,1.3050,7.7599,9.5475,0.3088,0.3052,0.4003,0.4030,4.3150,4.1003,,,,,,,0.2766,0.3090,0.3728,0.4870,0.1401,0.2320,2,1,0.2988,0.3274,0.3608,0.4323,0.1097,0.1814,3,3,current,current,0.0000,0.6000,0.0000,0.8000,5,5,0.4000,0.5000,0.4000,0.9000,10,10,0.5086,26.0000,8.9000,284,54,0,2.7503,8.4644,6.8698,3.9338,5.7095,4.4609,2.0769,1.4305,2.2367,2.2351,5.1124,6.5265,1.5266,1.1026,current,current,56.333333333333336,100.66666666666667,13,22,1,0,1,YRFI,WIN
2022-09-19,661470,WSH,ATL,Cory Abbott,Kyle Wright,avg,avg,live,live,0.9800,0.4663,0.4979,0.9641,0.3813,0.6187,0.2510,YRFI,LEAN,2,0.3813,0.6187,YRFI,LEAN,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3354,0.3189,0.4167,0.4332,4.4675,4.8679,,,,,,,0.3091,0.3510,0.4113,0.5114,0.1729,0.2344,2,3,0.3050,0.3458,0.4225,0.4714,0.1612,0.1946,3,3,current,current,0.8000,0.4000,0.8000,0.6000,5,5,0.7143,0.3000,0.7143,0.6000,7,10,0.4992,27.2000,6.8000,267,56,0,6.5366,1.8743,5.1923,3.1829,5.9462,3.4963,2.0769,0.9878,4.8462,2.6890,7.9615,8.6707,1.5385,1.1463,current,current,26.0,164.0,6,27,0,1,1,YRFI,WIN
2022-09-19,661161,NYM,MIL,Max Scherzer,Corbin Burnes,ltd,ltd,live,live,1.0300,0.2823,0.3826,0.6649,0.5143,0.4857,0.1437,NRFI,STRONG,4,0.5143,0.4857,NRFI,STRONG,2.8976,2.8725,0.9600,1.0175,3.1028,2.1400,2.1068,2.1243,1.1668,0.5829,11.1195,11.6831,0.3153,0.3171,0.3929,0.3975,3.9703,4.5466,,,,,,,0.3439,0.3381,0.4017,0.4283,0.1474,0.1760,3,3,0.3586,0.3267,0.4357,0.4436,0.1532,0.2011,3,3,current,current,0.2000,0.6000,0.4000,0.6000,5,5,0.5000,0.6000,0.6000,0.8000,10,10,0.5489,,,,,1,0.0000,0.0000,2.2559,2.9665,2.2619,3.0385,0.7050,1.1061,1.6214,2.3631,10.7859,11.0112,0.9243,0.9832,current,current,127.66666666666667,179.0,20,29,0,0,0,NRFI,WIN
2022-09-19,662886,SF,COL,Jakob Junis,Chad Kuhl,ltd,ltd,live,live,1.2200,0.7122,0.6150,1.3272,0.2652,0.7348,0.3828,YRFI,STRONG,4,0.2652,0.7348,YRFI,STRONG,4.5454,4.6139,1.2989,1.3701,4.2166,4.6741,2.9225,4.1475,1.3340,1.3740,9.0751,8.5843,0.3281,0.3171,0.4378,0.4140,4.9195,4.5781,,,,,,,0.3044,0.3476,0.4418,0.4565,0.1956,0.1863,3,3,0.3090,0.3338,0.4009,0.4342,0.1616,0.1663,3,3,current,current,0.6000,0.4000,1.0000,0.4000,5,5,0.8000,0.3000,1.0000,0.3000,10,10,0.4410,31.2000,2.4000,63,12,0,-1.3421,-1.9897,4.5188,5.3270,4.0038,5.2162,1.3556,1.6784,2.0335,3.7946,7.7950,7.0784,1.2427,1.5000,current,current,79.66666666666667,123.33333333333333,16,24,1,1,2,YRFI,WIN
2022-09-19,662622,ARI,LAD,Merrill Kelly,Clayton Kershaw,ltd,ltd,live,live,0.9700,0.3369,0.4891,0.8260,0.4378,0.5622,0.2006,PASS,NO EDGE,4,0.4378,0.5622,PASS,NO EDGE,4.3800,3.7125,1.2800,1.0775,4.0206,3.1894,2.5016,1.9196,1.1972,1.1354,7.7788,10.2448,0.3098,0.3290,0.3847,0.4277,4.2133,5.0664,,,,,,,0.3701,0.3792,0.5085,0.5104,0.2050,0.2107,2,3,0.3404,0.3675,0.4434,0.5189,0.1735,0.2148,3,3,current,current,0.2000,0.6000,0.6000,0.6000,5,5,0.5000,0.4000,0.8000,0.7000,10,10,0.4720,24.5000,22.1000,246,52,0,15.8974,15.3519,3.0057,2.4387,3.3660,2.5871,0.7642,0.6968,2.7509,1.6548,7.8962,9.3194,1.1094,0.9290,current,current,176.66666666666666,103.33333333333333,29,18,0,0,0,NRFI,PASS
2022-09-20,662621,ARI,LAD,A.J. Vukovich,Logan Salow,avg,avg,live,live,0.9700,0.4293,0.5056,0.9349,0.3926,0.6074,0.2403,YRFI,LEAN,2,0.3926,0.6074,YRFI,LEAN,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3098,0.3290,0.3847,0.4277,4.2133,5.0664,,,,,,,0.3207,0.3638,0.4260,0.4729,0.1845,0.1867,2,3,0.3281,0.3670,0.4641,0.4763,0.1993,0.1772,3,3,current,current,,,,,0,0,,,,,0,0,0.4720,26.5000,20.6000,251,48,0,13.5148,15.5470,4.2000,4.2000,4.2000,4.2000,1.2000,1.2000,3.0000,3.0000,8.9000,8.9000,1.2500,1.2500,prior,prior,0,0,0,0,0,1,1,YRFI,WIN
2022-09-20,662607,ARI,LAD,Drey Jameson,Agustin Acosta,avg,avg,live,live,0.9700,0.4293,0.5056,0.9349,0.3926,0.6074,0.2403,YRFI,LEAN,2,0.3926,0.6074,YRFI,LEAN,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3098,0.3290,0.3847,0.4277,4.2133,5.0664,,,,,,,0.3701,0.3792,0.5085,0.5104,0.2050,0.2107,2,3,0.3364,0.3662,0.4347,0.5161,0.1698,0.2133,3,3,current,current,1.0000,,1.0000,,1,0,1.0000,,1.0000,,1,0,0.4720,26.5000,20.6000,251,48,0,13.5148,15.5470,3.3040,4.2000,3.6120,4.2000,0.8640,1.2000,2.5200,3.0000,8.2080,8.9000,1.0960,1.2500,blend,prior,7.0,0,1,0,0,0,0,NRFI,LOSS
2022-09-20,663104,BOS,CIN,Brayan Bello,Nick Lodolo,avg,avg,live,live,1.0900,0.5434,0.5569,1.1003,0.3328,0.6672,0.3011,YRFI,STRONG,2,0.3328,0.6672,YRFI,STRONG,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3272,0.3272,0.4460,0.4296,5.0607,4.8178,,,,,,,0.3543,0.3486,0.4769,0.4385,0.2075,0.1724,3,2,0.3510,0.3268,0.4613,0.3903,0.1765,0.1280,3,3,current,current,0.8000,0.6000,1.0000,1.0000,5,5,0.5000,0.6000,0.6250,0.8000,8,10,0.5303,27.5000,4.6000,108,59,0,-3.5238,-2.9568,5.3036,3.8130,2.6179,3.0313,0.0000,1.0305,4.3393,3.0916,8.6786,11.6450,1.6875,1.2710,current,current,37.333333333333336,87.33333333333333,8,16,0,0,0,NRFI,LOSS
2022-09-20,662012,HOU,TB,Cristian Javier,Shane McClanahan,ltd,ltd,live,live,0.9300,0.4308,0.5305,0.9613,0.3824,0.6176,0.2500,YRFI,LEAN,4,0.3824,0.6176,YRFI,LEAN,3.7125,3.6225,1.1975,1.2650,4.1688,3.4420,4.2886,2.7788,1.3682,1.0677,10.9045,9.9565,0.3372,0.3207,0.4415,0.4277,5.2528,5.2189,,,,,,,0.3550,0.3243,0.4220,0.4275,0.1520,0.1504,1,2,0.3355,0.3361,0.4359,0.4111,0.1774,0.1196,3,3,current,current,0.4000,0.8000,0.6000,1.0000,5,5,0.5000,0.7000,0.8000,0.8000,10,10,0.5016,,,,,1,0.0000,0.0000,3.0682,2.1269,3.3813,2.5354,1.2273,0.8862,3.2983,1.8315,11.6591,11.0481,1.0227,0.8600,current,current,117.33333333333333,152.33333333333334,22,25,1,0,1,YRFI,WIN
2022-09-20,661298,CHC,MIA,Adrian Sampson,Pablo López,ltd,ltd,live,live,0.9500,0.3633,0.4341,0.7975,0.4505,0.5495,0.1903,NRFI,LEAN,4,0.4505,0.5495,NRFI,LEAN,3.7905,3.3525,1.2003,1.1525,4.4783,3.3090,2.7225,2.4672,1.4490,1.0265,8.3968,9.8204,0.3125,0.2997,0.4076,0.3756,4.3602,3.8969,,,,,,,0.2715,0.3183,0.3564,0.3667,0.1518,0.1193,2,2,0.2863,0.3094,0.3810,0.3545,0.1524,0.1051,2,3,current,current,0.6000,0.6000,0.8000,1.0000,5,5,0.7000,0.6000,0.8000,0.8000,10,10,0.4425,,,,,1,0.0000,0.0000,3.7403,3.9854,3.9701,3.6301,0.9351,1.0665,2.6883,2.8067,6.1948,8.7568,1.3247,1.2162,current,current,77.0,160.33333333333334,15,29,0,0,0,NRFI,WIN
2022-09-20,661591,TOR,PHI,Ross Stripling,Kyle Gibson,ltd,ltd,live,live,1.0400,0.4990,0.5760,1.0750,0.3413,0.6587,0.2918,YRFI,STRONG,4,0.3413,0.6587,YRFI,STRONG,4.6500,3.8337,1.2650,1.2288,4.8661,3.7995,2.7530,3.1236,1.8356,0.9305,8.5010,7.9736,0.3290,0.3180,0.4616,0.4085,5.1568,4.5240,,,,,,,0.3627,0.3840,0.5027,0.5700,0.2133,0.2934,3,3,0.3272,0.3365,0.4657,0.4923,0.1949,0.2458,3,3,current,current,0.6000,0.2000,1.0000,0.6000,5,5,0.6000,0.4000,0.9000,0.8000,10,10,0.5015,25.4000,13.4000,346,44,0,-11.6047,6.7000,2.8246,4.4505,3.0077,4.0165,0.8308,1.1868,1.1631,2.5516,7.5600,7.4176,0.9415,1.2659,current,current,108.33333333333333,151.66666666666666,21,28,3,0,3,YRFI,WIN
2022-09-20,663262,DET,BAL,Joey Wentz,Austin Voth,avg,ltd,live,live,1.0600,0.5361,0.4898,1.0259,0.3585,0.6415,0.2738,YRFI,STRONG,3,0.3585,0.6415,YRFI,STRONG,4.2000,4.7424,1.2500,1.3594,4.2000,4.4766,3.0000,3.6725,1.2000,1.3790,8.9000,9.0901,0.3088,0.3052,0.4003,0.4030,4.3150,4.1003,,,,,,,0.2982,0.2992,0.4296,0.4637,0.1850,0.2147,2,2,0.2928,0.3156,0.3767,0.4438,0.1327,0.1934,3,3,current,current,0.5000,0.6000,0.7500,0.6000,4,5,0.5000,0.6000,0.7500,0.8000,4,10,0.5086,24.2000,8.1000,328,54,0,-3.5508,7.2802,4.1680,2.7880,3.2373,3.5076,0.7280,0.8804,2.3600,2.7880,8.1293,8.0707,1.1033,1.1902,blend,current,17.333333333333332,61.333333333333336,4,14,0,0,0,NRFI,LOSS
2022-09-20,661229,PIT,NYY,Luis Ortiz,Nestor Cortes,avg,ltd,live,live,1.0200,0.3978,0.4955,0.8933,0.4093,0.5907,0.2251,YRFI,LEAN,3,0.4093,0.5907,YRFI,LEAN,4.2000,3.2250,1.2500,1.1225,4.2000,3.7863,3.0000,2.5645,1.2000,1.3161,8.9000,9.7008,0.3098,0.3217,0.3682,0.4076,3.8178,4.3941,,,,,,,0.3534,0.3507,0.4576,0.4553,0.1806,0.1896,3,3,0.3199,0.3573,0.4074,0.5509,0.1593,0.2838,3,3,current,current,1.0000,0.6000,1.0000,0.8000,1,5,1.0000,0.5000,1.0000,0.8000,1,10,0.5203,23.0000,12.0000,319,57,0,5.4479,10.6921,3.4747,2.7000,3.9107,3.2429,0.9280,1.0286,3.4000,2.0571,8.6827,9.1286,1.1267,0.9500,blend,current,5.666666666666667,140.0,1,25,0,0,0,NRFI,LOSS
2022-09-20,661469,WSH,ATL,Patrick Corbin,Charlie Morton,ltd,ltd,live,live,0.9800,0.3846,0.6004,0.9850,0.3735,0.6265,0.2587,YRFI,LEAN,4,0.3735,0.6265,YRFI,LEAN,5.4150,3.5550,1.4150,1.0925,5.0178,3.1725,3.1157,2.8639,1.7588,0.8832,7.8631,10.0976,0.3354,0.3189,0.4167,0.4332,4.4675,4.8679,,,,,,,0.3091,0.3510,0.4113,0.5114,0.1729,0.2344,2,3,0.3132,0.3463,0.4437,0.4725,0.1683,0.1960,3,3,current,current,0.6000,0.6000,0.8000,1.0000,5,5,0.5000,0.7000,0.7000,1.0000,10,10,0.4992,28.5000,9.4000,288,56,0,7.5072,5.6571,6.1086,4.1670,4.7357,3.7723,1.6493,1.3700,2.8100,3.1966,7.5747,10.6744,1.6629,1.1860,current,current,147.33333333333334,157.66666666666666,29,28,0,0,0,NRFI,LOSS
2022-09-20,661159,NYM,MIL,Sebastian Castro,Abraham Toro,avg,avg,live,live,1.0300,0.4523,0.5007,0.9530,0.3856,0.6144,0.2469,YRFI,LEAN,2,0.3856,0.6144,YRFI,LEAN,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3153,0.3171,0.3929,0.3975,3.9703,4.5466,,,,,,,0.3565,0.3381,0.4083,0.4283,0.1623,0.1760,3,3,0.3551,0.3261,0.4257,0.4453,0.1597,0.2028,3,3,current,current,,,,,0,0,,,,,0,0,0.5489,,,,,1,0.0000,0.0000,4.2000,4.2000,4.2000,4.2000,1.2000,1.2000,3.0000,3.0000,8.9000,8.9000,1.2500,1.2500,prior,prior,0,0,0,0,0,0,0,NRFI,LOSS
