date,game_pk,away,home,away_pitcher,home_pitcher,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_lambda,home_lambda,lambda_total,nrfi_prob,yrfi_prob,over_1_5_prob,pick_side,pick_strength,data_points,nrfi_prob_raw,yrfi_prob_raw,pick_side_raw,pick_strength_raw,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,away_fi_era,home_fi_era,away_fi_whip,home_fi_whip,away_fi_ip,home_fi_ip,away_top3_obp,home_top3_obp,away_top3_slg,home_top3_slg,away_top3_iso,home_top3_iso,away_top3_n,home_top3_n,away_top3c_obp,home_top3c_obp,away_top3c_slg,home_top3c_slg,away_top3c_iso,home_top3c_iso,away_top3c_n,home_top3c_n,away_top3c_source,home_top3c_source,away_p_last5_game_nrfi,home_p_last5_game_nrfi,away_p_last5_pitcher_nrfi,home_p_last5_pitcher_nrfi,away_p_last5_n,home_p_last5_n,away_p_last10_game_nrfi,home_p_last10_game_nrfi,away_p_last10_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_n,home_p_last10_n,fi_park_nrfi_rate,wx_temp_c,wx_wind_kmh,wx_wind_deg,wx_humidity,wx_is_dome,wx_wind_out,wx_wind_cross,away_era_blend,home_era_blend,away_fip_blend,home_fip_blend,away_hr9_blend,home_hr9_blend,away_bb9_blend,home_bb9_blend,away_k9_blend,home_k9_blend,away_whip_blend,home_whip_blend,away_blend_source,home_blend_source,away_current_ip,home_current_ip,away_current_starts,home_current_starts,fi_away_runs,fi_home_runs,fi_total_runs,actual_side,graded_result,home_p_last10_era,away_p_last10_era
2023-08-24,716873,BOS,HOU,Brayan Bello,J.P. France,ltd,avg,live,live,0.9900,0.4621,0.4833,0.9454,0.3885,0.6115,0.2442,YRFI,LEAN,3,0.3885,0.6115,YRFI,LEAN,4.4427,4.2000,1.5022,1.2500,3.5433,4.2000,3.5975,3.0000,0.7040,1.2000,8.7901,8.9000,0.3207,0.3189,0.4094,0.4232,4.5297,4.5410,,,,,,,0.3437,0.3320,0.4578,0.4380,0.1761,0.1880,3,3,0.3453,0.3463,0.4753,0.4454,0.2094,0.1738,3,3,current,current,0.6000,0.8000,0.8000,0.8000,5,5,0.6000,0.8000,0.8000,0.8000,10,10,0.5361,,,,,1,0.0000,0.0000,3.6955,2.8376,4.0553,3.9408,1.2821,1.0318,2.3380,2.4076,7.5419,6.5350,1.2570,1.1943,current,current,119.33333333333333,104.66666666666667,21,17,1,0,1,YRFI,WIN,2.391,3.900
2023-08-24,716871,LAD,CLE,Caleb Ferguson,Gavin Williams,ltd,avg,live,live,0.9600,0.4837,0.4356,0.9192,0.3988,0.6012,0.2346,YRFI,LEAN,3,0.3988,0.6012,YRFI,LEAN,3.5217,4.2000,1.2215,1.2500,3.8032,4.2000,3.4200,3.0000,0.9330,1.2000,9.1385,8.9000,0.3317,0.3162,0.4396,0.3856,5.1624,4.3206,,,,,,,0.3111,0.3378,0.3982,0.4266,0.1417,0.1611,3,3,0.3028,0.3467,0.3954,0.4305,0.1417,0.1546,3,3,current,current,0.6667,0.6000,0.6667,0.8000,3,5,0.6667,0.5000,0.6667,0.8000,3,10,0.5131,28.7000,2.7000,113,71,0,0.6988,-2.6080,3.5217,3.0168,3.8032,3.5022,0.9330,0.9050,3.4200,3.6201,9.1385,9.5028,1.2215,1.2067,prior,current,0,59.666666666666664,0,11,0,0,0,NRFI,LOSS,2.667,3.000
2023-08-24,716870,CHC,PIT,Justin Steele,Rob Zastryzny,ltd,avg,live,live,0.9600,0.4226,0.3884,0.8110,0.4444,0.5556,0.1952,PASS,NO EDGE,3,0.4444,0.5556,PASS,NO EDGE,3.4350,4.2000,1.3250,1.2500,3.3876,4.2000,3.5861,3.0000,0.7538,1.2000,9.3721,8.9000,0.3116,0.2933,0.3893,0.3682,4.0890,3.7161,,,,,,,0.3329,0.3324,0.4341,0.3922,0.1580,0.1432,3,3,0.3430,0.3239,0.4098,0.4448,0.1540,0.1851,3,3,current,current,0.4000,,1.0000,,5,0,0.6000,,0.9000,,10,0,0.5322,27.5000,9.6000,200,61,0,6.7882,-6.7882,2.7955,4.2000,2.7970,4.2000,0.6818,1.2000,1.9091,3.0000,8.6591,8.9000,1.1667,1.2500,current,prior,132.0,0,23,0,1,0,1,YRFI,PASS,,2.898
2023-08-24,716865,TOR,BAL,José Berríos,Kyle Gibson,ltd,ltd,live,live,1.0600,0.5174,0.5141,1.0315,0.3565,0.6435,0.2758,YRFI,STRONG,4,0.3565,0.6435,YRFI,STRONG,4.9725,4.8375,1.3775,1.3175,4.3081,4.1286,2.5160,2.6878,1.4381,1.2689,8.0724,8.0384,0.3281,0.3061,0.4296,0.3920,4.7556,4.1850,,,,,,,0.3191,0.3377,0.4138,0.4497,0.1520,0.2026,3,3,0.3496,0.3411,0.4593,0.4589,0.1663,0.2015,3,3,current,current,0.6000,0.2000,0.6000,0.6000,5,5,0.7000,0.3000,0.8000,0.5000,10,10,0.5086,25.9000,16.1000,151,64,0,7.8054,-14.0814,3.3904,4.9690,3.6000,3.6055,1.0479,0.8980,2.7123,2.6940,8.6301,7.6031,1.2055,1.3437,current,current,146.0,150.33333333333334,25,26,0,0,0,NRFI,LOSS,6.017,3.000
2023-08-24,716867,TEX,MIN,Andrew Heaney,Pablo López,ltd,ltd,live,live,0.9700,0.3975,0.4341,0.8316,0.4354,0.5646,0.2026,PASS,NO EDGE,4,0.4354,0.5646,PASS,NO EDGE,3.5382,3.8625,1.1537,1.1900,3.6965,3.7250,2.6200,2.7375,1.5280,1.0875,11.7952,8.7500,0.3024,0.3171,0.3966,0.4021,4.3715,4.3093,,,,,,,0.3254,0.3415,0.4576,0.3956,0.1932,0.1420,3,3,0.3724,0.3462,0.5056,0.4260,0.2097,0.1675,3,3,current,current,0.6000,0.4000,0.6000,1.0000,5,5,0.3000,0.3000,0.7000,0.9000,10,10,0.5085,32.0000,12.8000,322,43,0,8.7296,9.3613,4.2712,3.5141,4.3458,2.8657,1.4492,0.9957,3.6610,2.2842,9.3051,10.9523,1.3390,1.0998,current,current,118.0,153.66666666666666,24,25,1,0,1,YRFI,PASS,2.262,4.730
2023-08-24,716864,OAK,CWS,Ken Waldichuk,Jesse Scholtens,ltd,avg,live,live,0.9800,0.3876,0.4547,0.8424,0.4307,0.5693,0.2065,PASS,NO EDGE,3,0.4307,0.5693,PASS,NO EDGE,4.4081,4.2000,1.2386,1.2500,4.1282,4.2000,2.8950,3.0000,1.2330,1.2000,8.8385,8.9000,0.2841,0.3107,0.3518,0.3893,3.5862,4.2528,,,,,,,0.3050,0.3466,0.4440,0.4068,0.2140,0.1103,1,3,0.3427,0.3178,0.4474,0.4078,0.2087,0.1461,3,3,current,current,0.6000,0.6000,0.6000,0.8000,5,5,0.5000,0.6667,0.6000,0.8333,10,6,0.5180,34.4000,21.9000,318,55,0,-4.5533,21.4214,6.0779,4.8000,5.5935,4.5000,1.9870,1.2000,4.7922,3.6000,8.8831,6.9000,1.6494,1.5667,current,current,77.0,30.0,17,6,0,1,1,YRFI,PASS,4.800,5.049
2023-08-24,716868,CIN,ARI,Brandon Williamson,Merrill Kelly,avg,ltd,live,live,1.0000,0.3939,0.4677,0.8616,0.4225,0.5775,0.2135,PASS,NO EDGE,3,0.4225,0.5775,PASS,NO EDGE,4.2000,3.5775,1.2500,1.1675,4.2000,3.7573,3.0000,2.8077,1.2000,1.0084,8.9000,8.1958,0.3052,0.3052,0.3756,0.3875,4.0381,4.3432,,,,,,,0.3140,0.3161,0.4360,0.3879,0.1960,0.1502,1,3,0.3422,0.3350,0.4744,0.4250,0.1950,0.1724,3,3,current,current,0.4000,0.4000,0.6000,0.6000,5,5,0.5000,0.4000,0.8000,0.7000,10,10,0.4746,,,,,1,0.0000,0.0000,4.4654,3.1314,4.5538,3.8732,1.4538,1.1830,3.3231,3.4098,7.8923,9.3247,1.2577,1.1830,current,current,86.66666666666667,129.33333333333334,17,22,0,0,0,NRFI,PASS,3.528,3.780
2023-08-25,716858,HOU,DET,Framber Valdez,Matt Manning,ltd,ltd,live,live,0.9800,0.4341,0.3421,0.7763,0.4601,0.5399,0.1827,NRFI,LEAN,4,0.4601,0.5399,NRFI,LEAN,3.1650,3.7957,1.1825,1.2080,3.2109,3.9475,2.9989,2.8500,0.6692,1.0200,8.7367,7.8275,0.3189,0.2887,0.4232,0.3518,4.5410,3.5240,,,,,,,0.3611,0.2931,0.4878,0.3539,0.2161,0.1268,3,3,0.3728,0.3272,0.4796,0.4462,0.1976,0.1893,3,3,current,current,0.4000,0.6000,0.6000,0.6000,5,5,0.4000,0.6000,0.8000,0.8000,10,10,0.5107,25.0000,3.2000,27,66,0,-3.1606,-0.5006,3.5496,4.3144,3.2034,4.8474,0.9310,1.5309,2.2112,2.5052,8.9030,5.8454,1.1250,1.1443,current,current,154.66666666666666,64.66666666666667,24,12,0,0,0,NRFI,WIN,4.245,5.372
2023-08-25,716863,WSH,MIA,Joan Adon,Braxton Garrett,ltd,ltd,live,live,0.9500,0.3592,0.4921,0.8513,0.4269,0.5731,0.2097,PASS,NO EDGE,4,0.4269,0.5731,PASS,NO EDGE,5.7515,3.7453,1.5335,1.2500,4.5365,3.4683,4.3200,2.6000,1.1580,0.9950,8.2635,9.1233,0.3107,0.2960,0.3801,0.3673,3.7839,3.6879,,,,,,,0.2909,0.3432,0.3616,0.4385,0.1258,0.1639,3,3,0.3234,0.3510,0.4158,0.4720,0.1486,0.1838,3,3,current,current,0.2000,0.6000,0.6000,1.0000,5,5,0.3000,0.5000,0.6000,0.8000,10,10,0.4425,,,,,1,0.0000,0.0000,6.7207,3.8880,4.2695,3.1720,1.2758,1.1520,3.5136,1.5120,8.6465,9.4320,1.3361,1.1520,blend,current,13.0,125.0,3,24,1,0,1,YRFI,PASS,4.383,7.615
2023-08-25,716854,NYY,TB,Gerrit Cole,Zach Eflin,ltd,ltd,live,live,0.9300,0.3935,0.3821,0.7756,0.4604,0.5396,0.1825,NRFI,LEAN,4,0.4604,0.5396,NRFI,LEAN,3.6750,4.0997,1.0775,1.1685,3.6185,3.6690,2.4358,2.2450,1.4126,1.0480,10.8901,8.1977,0.3244,0.3098,0.4250,0.3801,4.9364,4.1398,,,,,,,0.3683,0.3517,0.5146,0.4257,0.2367,0.1583,3,3,0.3470,0.3675,0.4657,0.4551,0.2049,0.1814,3,3,current,current,0.8000,0.8000,0.8000,0.8000,5,5,0.6000,0.7000,0.8000,0.8000,10,10,0.5016,,,,,1,0.0000,0.0000,3.0312,3.5783,3.1624,2.9554,0.9543,0.9759,2.4137,1.2361,9.5426,8.8482,1.0728,1.0265,current,current,160.33333333333334,138.33333333333334,26,24,0,0,0,NRFI,WIN,3.927,3.668
2023-08-25,716859,COL,BAL,Kyle Freeland,Cole Irvin,ltd,ltd,live,live,1.0600,0.4463,0.4870,0.9334,0.3932,0.6068,0.2398,YRFI,LEAN,4,0.3932,0.6068,YRFI,LEAN,4.4475,4.0350,1.3700,1.1825,3.9950,4.1084,2.8037,2.0925,1.0362,1.2323,7.3011,6.9985,0.3153,0.3061,0.3994,0.3920,4.3206,4.1850,,,,,,,0.2993,0.3254,0.3963,0.4408,0.1480,0.1935,3,3,0.3226,0.3405,0.4355,0.4587,0.1671,0.1927,3,3,current,current,0.4000,0.8000,0.4000,0.8000,5,5,0.6000,0.5000,0.7000,0.7000,10,10,0.5086,29.7000,14.3000,219,59,0,14.1934,1.7427,5.0233,4.4676,4.9915,4.0065,1.6047,1.1655,2.5814,2.7194,5.7907,7.5755,1.4729,1.2950,current,current,129.0,46.333333333333336,24,10,0,2,2,YRFI,WIN,4.468,6.623
2023-08-25,716862,CHC,PIT,Kyle Hendricks,Mitch Keller,ltd,ltd,live,live,0.9600,0.4165,0.4411,0.8576,0.4242,0.5758,0.2120,PASS,NO EDGE,4,0.4242,0.5758,PASS,NO EDGE,4.6205,3.9825,1.2780,1.3625,4.5541,3.7807,2.6975,3.2972,1.4840,0.8943,7.6126,8.0835,0.3116,0.2933,0.3893,0.3682,4.0890,3.7161,,,,,,,0.3353,0.3255,0.4263,0.3981,0.1507,0.1502,2,3,0.3511,0.3338,0.3993,0.4305,0.1384,0.1703,3,3,current,current,0.2000,0.4000,0.4000,0.4000,5,5,0.4000,0.4000,0.6000,0.5000,10,10,0.5322,26.4000,11.6000,338,71,0,-0.6071,11.5841,3.8311,4.2206,3.7689,3.3698,1.0034,1.0985,1.5507,2.7173,5.8378,10.0021,1.1351,1.2784,current,current,98.66666666666667,155.66666666666666,17,26,0,2,2,YRFI,PASS,5.559,4.579
2023-08-25,716861,STL,PHI,Miles Mikolas,Cristopher Sánchez,ltd,ltd,live,live,1.0400,0.5154,0.4454,0.9607,0.3826,0.6174,0.2498,YRFI,LEAN,4,0.3826,0.6174,YRFI,LEAN,3.5175,4.6767,1.0850,1.2933,3.8797,4.2167,2.0526,3.2750,1.1350,1.1750,7.3351,8.5583,0.3244,0.3171,0.4195,0.4213,4.7387,4.5975,,,,,,,0.3516,0.3509,0.4660,0.4834,0.1896,0.1897,3,2,0.3373,0.3409,0.4300,0.4295,0.1722,0.1568,3,3,current,current,0.6000,0.8000,0.6000,1.0000,5,5,0.5000,0.8000,0.7000,0.9000,10,10,0.5015,32.0000,8.7000,232,42,0,7.0384,5.1137,4.5492,3.3575,3.6711,4.0793,0.9453,1.5389,1.8315,1.6788,6.3217,8.1140,1.2998,1.0259,current,current,152.33333333333334,64.33333333333333,27,12,2,0,2,YRFI,WIN,3.375,4.755
2023-08-25,716860,CLE,TOR,Tanner Bibee,Chris Bassitt,avg,ltd,live,live,1.0100,0.4022,0.5143,0.9165,0.3999,0.6001,0.2335,YRFI,LEAN,3,0.3999,0.6001,YRFI,LEAN,4.2000,3.6150,1.2500,1.1675,4.2000,3.6233,3.0000,2.5753,1.2000,1.0078,8.9000,8.4460,0.3162,0.3281,0.3856,0.4296,4.3206,4.7556,,,,,,,0.3378,0.3191,0.4266,0.4138,0.1611,0.1520,3,3,0.3457,0.3495,0.4271,0.4600,0.1527,0.1672,3,3,current,current,0.4000,0.6000,0.8000,0.6000,5,5,0.4000,0.8000,0.6000,0.8000,10,10,0.5161,,,,,1,0.0000,0.0000,3.0088,3.9165,3.3375,4.1549,0.8710,1.3648,2.8504,2.9077,8.8680,8.4857,1.2053,1.2132,current,current,113.66666666666667,151.66666666666666,20,26,0,0,0,NRFI,LOSS,3.259,2.088
2023-08-25,716866,LAD,BOS,Lance Lynn,Kutter Crawford,ltd,ltd,live,live,1.0500,0.5659,0.4506,1.0165,0.3619,0.6381,0.2703,YRFI,STRONG,4,0.3619,0.6381,YRFI,STRONG,4.0425,5.0160,1.1600,1.3592,3.7215,4.2349,1.8082,3.2475,1.3582,1.3290,9.1309,8.9567,0.3317,0.3207,0.4396,0.4094,5.1624,4.5297,,,,,,,0.3655,0.3448,0.5046,0.4544,0.2181,0.1698,3,3,0.3968,0.3503,0.5541,0.4818,0.2451,0.2016,3,3,current,current,0.6000,1.0000,1.0000,1.0000,5,5,0.6000,0.6000,0.8000,0.9000,10,10,0.4923,22.0000,20.3000,192,89,0,17.0250,-11.0562,5.5991,4.2377,4.6760,3.9610,1.9908,1.4529,3.1106,2.4215,10.5138,9.2018,1.3618,1.2108,current,current,144.66666666666666,74.33333333333333,25,16,0,1,1,YRFI,WIN,3.576,4.326
2023-08-25,716855,LAA,NYM,Patrick Sandoval,Kodai Senga,ltd,avg,live,live,0.9600,0.4084,0.4425,0.8510,0.4270,0.5730,0.2096,PASS,NO EDGE,3,0.4270,0.5730,PASS,NO EDGE,3.2325,4.2000,1.3175,1.2500,3.2839,4.2000,3.4828,3.0000,0.6644,1.2000,9.1025,8.9000,0.2988,0.3308,0.3920,0.4122,3.8969,4.7387,,,,,,,0.3147,0.3614,0.4428,0.4452,0.1971,0.1567,2,3,0.3952,0.3453,0.6082,0.4214,0.3166,0.1593,3,3,current,current,0.8000,0.2000,0.8000,0.6000,5,5,0.4000,0.3000,0.6000,0.5000,10,10,0.5625,23.8000,11.2000,159,89,0,6.4241,-9.1745,4.0769,3.1928,3.7667,3.3391,0.6923,0.8329,4.2308,4.2339,7.8462,10.6889,1.4530,1.2494,current,current,117.0,129.66666666666666,22,23,0,0,0,NRFI,PASS,2.777,3.712
2023-08-25,716856,OAK,CWS,Zach Neal,Dylan Cease,avg,ltd,live,live,0.9800,0.3501,0.4591,0.8092,0.4452,0.5548,0.1945,PASS,NO EDGE,3,0.4452,0.5548,PASS,NO EDGE,4.2000,2.7000,1.2500,1.1450,4.2000,3.3261,3.0000,3.6114,1.2000,0.8870,8.9000,10.5524,0.2841,0.3107,0.3518,0.3893,3.5862,4.2528,,,,,,,0.1942,0.3466,0.2569,0.4068,0.0856,0.1103,1,3,0.3398,0.3180,0.4030,0.4124,0.1552,0.1498,3,3,current,current,,0.6000,,0.6000,0,5,,0.6000,,0.7000,0,10,0.5180,23.8000,8.7000,30,80,0,-8.6523,0.9094,4.2000,4.4348,4.2000,3.4261,1.2000,0.9130,3.0000,4.1087,8.9000,10.6304,1.2500,1.4058,prior,current,0,138.0,0,26,0,0,0,NRFI,PASS,4.785,
2023-08-25,716850,TEX,MIN,Dane Dunning,Sonny Gray,ltd,ltd,live,live,0.9700,0.3776,0.5003,0.8778,0.4157,0.5843,0.2194,PASS,NO EDGE,4,0.4157,0.5843,PASS,NO EDGE,4.3950,3.3600,1.3850,1.1600,4.2176,3.4820,3.4835,2.7886,1.1818,0.9229,8.2652,8.8504,0.3024,0.3171,0.3966,0.4021,4.3715,4.3093,,,,,,,0.3259,0.3574,0.4283,0.4411,0.1659,0.1735,3,2,0.3540,0.3310,0.4418,0.4256,0.1721,0.1773,3,3,current,current,0.4000,0.4000,0.6000,0.8000,5,5,0.3000,0.6000,0.6000,0.9000,10,10,0.5085,29.1000,12.9000,347,46,0,3.9863,12.2686,3.4451,3.1469,3.9190,2.5476,1.1217,0.3147,2.4036,3.1469,7.2107,9.2517,1.2196,1.2098,current,current,112.33333333333333,143.0,19,25,0,4,4,YRFI,PASS,3.919,3.689
2023-08-25,716857,SD,MIL,Yu Darvish,Brandon Woodruff,ltd,ltd,live,live,1.0300,0.3941,0.3960,0.7901,0.4538,0.5462,0.1877,NRFI,LEAN,4,0.4538,0.5462,NRFI,LEAN,3.3750,3.3375,1.0250,1.1150,3.3866,3.2770,2.0360,2.6017,1.0647,1.0936,9.0723,10.6019,0.3180,0.3153,0.3847,0.4094,4.3602,4.4732,,,,,,,0.3656,0.3422,0.4177,0.4114,0.1710,0.1690,2,3,0.3655,0.3435,0.4639,0.4380,0.1977,0.1749,3,3,current,current,0.8000,1.0000,1.0000,1.0000,5,5,0.7000,0.9000,0.9000,1.0000,10,10,0.5489,,,,,1,0.0000,0.0000,4.3526,2.8929,3.6365,4.3857,1.1562,1.9286,2.8564,1.9286,9.3854,9.6429,1.2846,0.8571,current,current,132.33333333333334,28.0,23,5,0,0,0,NRFI,WIN,2.893,3.857
2023-08-25,716851,CIN,ARI,Hunter Greene,Brandon Pfaadt,ltd,avg,live,live,1.0000,0.4311,0.4934,0.9246,0.3967,0.6033,0.2365,YRFI,LEAN,3,0.3967,0.6033,YRFI,LEAN,4.3800,4.2000,1.2200,1.2500,4.1418,4.2000,3.3379,3.0000,1.5939,1.2000,11.0669,8.9000,0.3052,0.3052,0.3756,0.3875,4.0381,4.3432,,,,,,,0.3140,0.3173,0.4360,0.3995,0.1960,0.1594,1,3,0.3394,0.3495,0.4692,0.4871,0.1928,0.2141,3,3,current,current,0.2000,0.8000,0.8000,0.8000,5,5,0.3000,0.7000,0.9000,0.8000,10,10,0.4746,,,,,1,0.0000,0.0000,4.7162,6.1297,4.0956,5.1919,1.6507,2.0432,4.0087,2.7730,12.2620,8.0270,1.4672,1.4108,current,current,76.33333333333333,61.666666666666664,15,12,0,0,0,NRFI,LOSS,5.019,5.231
2023-08-25,716853,KC,SEA,Brady Singer,Bryce Miller,ltd,avg,live,live,0.9500,0.4107,0.3895,0.8002,0.4493,0.5507,0.1913,PASS,NO EDGE,3,0.4493,0.5507,PASS,NO EDGE,3.4725,4.2000,1.1675,1.2500,3.5661,4.2000,2.2931,3.0000,1.0936,1.2000,8.8383,8.9000,0.3070,0.3153,0.3829,0.3920,3.9929,4.2754,,,,,,,0.2940,0.3384,0.4280,0.4347,0.1740,0.1808,1,3,0.3222,0.3462,0.4598,0.4195,0.1778,0.1617,3,3,current,current,0.4000,0.4000,0.8000,0.8000,5,5,0.4000,0.6000,0.7000,0.9000,10,10,0.6001,,,,,1,0.0000,0.0000,5.0383,3.7782,3.7172,3.6222,0.9689,1.1980,2.7775,1.8430,7.6866,8.2014,1.3636,1.0137,current,current,139.33333333333334,97.66666666666667,25,18,0,2,2,YRFI,PASS,3.544,3.447
2023-08-25,716852,ATL,SF,Spencer Strider,Logan Webb,ltd,ltd,live,live,0.9400,0.3654,0.3262,0.6916,0.5008,0.4992,0.1529,NRFI,STRONG,4,0.5008,0.4992,NRFI,STRONG,3.0525,3.2250,1.0550,1.1825,2.3575,3.2344,3.0652,2.4718,0.6601,0.6865,12.6175,7.9525,0.3171,0.3153,0.4405,0.3911,4.8347,4.4223,,,,,,,0.3470,0.3163,0.4882,0.3902,0.2108,0.1528,3,3,0.3659,0.3578,0.5113,0.4599,0.2118,0.1810,3,3,current,current,0.6000,0.6000,1.0000,0.8000,5,5,0.8000,0.6000,1.0000,0.7000,10,10,0.5133,18.5000,28.1000,260,71,0,16.1175,23.0182,3.5672,3.3550,2.5396,3.0290,1.1071,0.9586,2.8292,1.3846,13.9613,8.6272,1.0797,1.0888,current,current,146.33333333333334,169.0,25,26,1,0,1,YRFI,LOSS,3.675,3.065
2023-08-26,716846,CLE,TOR,Logan Allen,Hyun Jin Ryu,avg,ltd,live,live,1.0100,0.4589,0.5143,0.9732,0.3779,0.6221,0.2544,YRFI,LEAN,3,0.3779,0.6221,YRFI,LEAN,4.2000,4.5308,1.2500,1.2680,4.2000,4.3275,3.0000,2.6250,1.2000,1.3050,8.9000,8.0975,0.3162,0.3281,0.3856,0.4296,4.3206,4.7556,,,,,,,0.3200,0.3253,0.4470,0.4464,0.1868,0.1734,3,3,0.3307,0.3409,0.4419,0.4466,0.1759,0.1555,3,3,current,current,0.0000,0.2000,0.4000,0.4000,5,5,0.3000,0.2000,0.6000,0.6000,10,10,0.5161,,,,,1,0.0000,0.0000,3.3097,2.5274,3.8355,3.3146,1.0452,0.6732,3.4839,2.4300,8.7097,7.3434,1.3355,1.1043,current,blend,103.33333333333333,19.0,19,4,1,3,4,YRFI,WIN,1.895,3.310
2023-08-26,716848,ATL,SF,Max Fried,Ryan Walker,ltd,avg,live,live,0.9400,0.4535,0.3253,0.7789,0.4589,0.5411,0.1836,NRFI,LEAN,3,0.4589,0.5411,NRFI,LEAN,2.9100,4.2000,1.0700,1.2500,3.0184,4.2000,1.9169,3.0000,0.7376,1.2000,8.4244,8.9000,0.3171,0.3153,0.4405,0.3911,4.8347,4.4223,,,,,,,0.3470,0.3282,0.4882,0.4307,0.2108,0.1786,3,3,0.3657,0.3453,0.5134,0.4650,0.2136,0.1911,3,3,current,current,0.6000,0.4000,0.8000,0.8000,5,5,0.7000,0.4000,0.9000,0.6000,10,10,0.5133,19.0000,30.5000,258,66,0,18.3554,24.3584,2.8322,2.9520,2.8692,4.0160,0.7552,1.5120,1.6993,3.9600,8.4965,12.2040,1.1958,1.4100,current,blend,47.666666666666664,16.0,9,10,1,0,1,YRFI,LOSS,2.250,2.832
2023-08-26,716849,LAD,BOS,Julio Urías,James Paxton,ltd,avg,live,live,1.0500,0.5290,0.4465,0.9755,0.3770,0.6230,0.2552,YRFI,LEAN,3,0.3770,0.6230,YRFI,LEAN,2.6700,4.2000,1.0325,1.2500,3.7607,4.2000,2.3314,3.0000,1.1871,1.2000,8.6279,8.9000,0.3317,0.3207,0.4396,0.4094,5.1624,4.5297,,,,,,,0.3655,0.3440,0.5046,0.4293,0.2181,0.1467,3,3,0.3981,0.3565,0.5555,0.4400,0.2450,0.1604,3,3,current,current,0.6000,0.4000,0.6000,0.4000,5,5,0.4000,0.5000,0.6000,0.7000,10,10,0.4923,24.9000,4.0000,260,78,0,3.2766,2.2943,4.1473,3.7860,3.9370,3.9745,1.5235,1.4945,1.7774,2.5904,8.8025,9.6642,1.0909,1.2177,current,current,106.33333333333333,90.33333333333333,19,17,1,1,2,YRFI,WIN,4.154,4.667
2023-08-26,716832,KC,SEA,Jordan Lyles,Logan Gilbert,ltd,ltd,live,live,0.9500,0.3613,0.4638,0.8251,0.4382,0.5618,0.2003,PASS,NO EDGE,4,0.4382,0.5618,PASS,NO EDGE,4.3650,3.4500,1.3550,1.1975,4.2381,3.5613,2.7109,2.5359,1.2804,0.9925,7.6552,8.5668,0.3070,0.3153,0.3829,0.3920,3.9929,4.2754,,,,,,,0.2902,0.3680,0.4380,0.3850,0.1984,0.1610,2,1,0.3067,0.3537,0.4142,0.4054,0.1520,0.1649,3,3,current,current,0.4000,0.4000,0.6000,0.8000,5,5,0.4000,0.5000,0.6000,0.8000,10,10,0.6001,,,,,1,0.0000,0.0000,6.2010,3.7703,5.3608,3.5189,1.9378,1.2770,2.3900,1.6419,6.0072,8.8784,1.2703,1.0743,current,current,139.33333333333334,148.0,24,25,0,0,0,NRFI,PASS,3.357,5.279
2023-08-26,716844,WSH,MIA,Jake Irvin,Eury Pérez,avg,avg,live,live,0.9500,0.4052,0.4100,0.8152,0.4426,0.5574,0.1967,PASS,NO EDGE,2,0.4426,0.5574,PASS,NO EDGE,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3107,0.2960,0.3801,0.3673,3.7839,3.6879,,,,,,,0.2936,0.3432,0.3749,0.4385,0.1319,0.1639,2,3,0.3186,0.3501,0.4455,0.4705,0.1767,0.1827,2,3,current,current,0.8000,0.6000,1.0000,0.8000,5,5,0.6000,0.8000,0.8000,0.9000,10,10,0.4425,,,,,1,0.0000,0.0000,4.4690,2.9118,4.8897,3.4971,1.5828,1.3235,3.5379,2.7794,7.5414,10.9853,1.3966,1.0735,current,current,96.66666666666667,68.0,19,14,0,0,0,NRFI,PASS,2.939,4.280
2023-08-26,716845,NYY,TB,Clarke Schmidt,Tyler Glasnow,ltd,avg,live,live,0.9300,0.4534,0.4146,0.8679,0.4198,0.5802,0.2158,PASS,NO EDGE,3,0.4198,0.5802,PASS,NO EDGE,3.6852,4.2000,1.2262,1.2500,3.8590,4.2000,3.2950,3.0000,1.0030,1.2000,8.8577,8.9000,0.3244,0.3098,0.4250,0.3801,4.9364,4.1398,,,,,,,0.3683,0.3148,0.5146,0.4120,0.2367,0.1665,3,3,0.3484,0.3391,0.4710,0.4482,0.2087,0.1935,3,3,current,current,0.2000,0.6000,0.6000,1.0000,5,5,0.3000,0.6000,0.6000,0.9000,10,10,0.5016,,,,,1,0.0000,0.0000,4.7084,3.2355,4.0155,2.9140,1.3978,1.1157,2.5749,2.7893,8.8283,12.2727,1.3488,1.0909,current,current,122.33333333333333,80.66666666666667,25,14,0,0,0,NRFI,PASS,3.168,4.796
