date,game_pk,away_fi_xwoba,home_fi_xwoba,away_fi_k,home_fi_k,away_fi_bb,home_fi_bb,away_fi_csw,home_fi_csw,away_fi_pa,home_fi_pa,away_fi_velo,home_fi_velo
2026-05-08,824607,0.3352,0.3491,0.2248,0.2503,0.0827,0.1122,0.2738,0.2888,89,90,0.323,-0.014
2026-05-08,824768,0.3387,0.3078,0.2309,0.2526,0.0890,0.1182,0.2836,0.2818,5,41,-0.142,0.371
2026-05-08,824846,0.3039,0.3006,0.2079,0.2843,0.1488,0.1004,0.2761,0.3044,76,54,0.256,0.947
2026-05-08,825088,0.3004,0.3163,0.2802,0.2412,0.1149,0.0765,0.3043,0.2730,48,120,0.635,0.593
2026-05-09,822820,0.3669,0.3180,0.1700,0.2001,0.0964,0.1011,0.2656,0.2834,117,19,0.546,0.242
2026-05-09,822905,0.3013,0.3413,0.2828,0.2372,0.0766,0.1191,0.3105,0.2758,119,118,0.137,0.046
2026-05-09,823224,0.2687,0.2980,0.2950,0.2573,0.1034,0.0777,0.3167,0.3185,42,86,0.320,0.658
2026-05-09,823304,0.3417,0.3252,0.2132,0.1846,0.1110,0.0960,0.2798,0.2617,95,126,0.688,0.377
2026-05-09,823468,0.3444,0.2930,0.1937,0.2713,0.0791,0.0839,0.2760,0.3029,135,120,0.034,0.566
2026-05-09,823792,0.3067,0.3312,0.2971,0.2389,0.0870,0.1111,0.3239,0.2839,69,78,0.678,0.188
2026-05-09,823869,,0.3040,,0.1943,,0.0668,,0.2561,,66,,-0.118
2026-05-09,823955,0.3280,0.2906,0.2380,0.2723,0.0962,0.0997,0.2748,0.3086,71,56,0.439,0.011
2026-05-09,824115,,0.2903,,0.2125,,0.0634,,0.2940,,140,,0.121
2026-05-09,824444,0.3107,0.3000,0.2899,0.2494,0.0856,0.0850,0.3029,0.2956,142,154,0.617,0.724
2026-05-09,824523,0.3375,0.2772,0.2247,0.3265,0.1038,0.1055,0.2899,0.3114,84,46,0.700,0.252
2026-05-09,824606,0.3151,0.3395,0.2433,0.2074,0.0837,0.0828,0.2714,0.2685,146,22,-0.032,0.411
2026-05-09,824766,0.3054,0.3002,0.2258,0.2450,0.0876,0.0942,0.2820,0.2898,114,18,0.216,0.483
2026-05-09,824847,0.3259,0.3130,0.2596,0.2381,0.0942,0.1013,0.2910,0.2819,132,128,0.388,-0.019
2026-05-09,825089,0.3000,0.3779,0.2193,0.2235,0.1264,0.1119,0.2874,0.2785,106,124,-0.049,0.625
2026-05-10,822819,0.3159,,0.2486,,0.1094,,0.2974,,142,,0.211,
2026-05-10,822902,0.2782,0.3103,0.2493,0.2717,0.0664,0.0647,0.2932,0.2993,121,103,0.336,0.274
2026-05-10,823221,0.3334,0.3399,0.2720,0.2120,0.1053,0.1058,0.3079,0.2880,39,81,0.307,0.111
2026-05-10,823305,0.2979,0.3522,0.2736,0.2050,0.0773,0.1136,0.2983,0.2660,28,124,-0.024,0.476
2026-05-10,823463,0.3576,0.3054,0.1952,0.2367,0.0770,0.0615,0.2685,0.3010,111,156,0.047,-0.112
2026-05-10,823793,0.3052,0.2904,0.2561,0.2942,0.0794,0.0838,0.3113,0.2941,129,16,-0.334,0.245
2026-05-10,823868,0.3098,0.3362,0.2405,0.2050,0.1105,0.0775,0.3088,0.2754,65,113,0.321,0.014
2026-05-10,823954,0.3371,0.3584,0.2096,0.1979,0.1260,0.1124,0.2811,0.2768,123,36,0.052,-0.214
2026-05-10,824113,0.3160,0.3294,0.2399,0.2223,0.0882,0.0902,0.2834,0.2817,6,84,-0.164,0.284
2026-05-10,824440,0.3120,0.3295,0.2225,0.2545,0.0918,0.1238,0.2766,0.2878,3,138,,0.657
2026-05-10,824520,0.3458,0.3114,0.2350,0.2074,0.1172,0.0968,0.2909,0.2768,25,154,-0.147,0.396
2026-05-10,824605,0.2931,0.3194,0.2902,0.2338,0.0655,0.0826,0.3066,0.2674,143,109,0.874,0.324
2026-05-10,824765,0.3054,0.3002,0.2259,0.2451,0.0876,0.0942,0.2820,0.2899,114,18,0.216,0.484
2026-05-10,824845,0.3482,0.3266,0.2280,0.2422,0.1264,0.1119,0.2726,0.2818,159,8,-0.230,0.026
2026-05-10,825085,0.3049,0.3404,0.2325,0.2338,0.1046,0.0955,0.2954,0.2678,11,123,0.056,0.170
2026-05-11,822818,0.2961,0.3194,0.2429,0.2306,0.0762,0.0828,0.2798,0.2951,108,150,0.412,-0.060
2026-05-11,822901,0.3181,0.3197,0.2167,0.2313,0.1113,0.0866,0.2745,0.2917,87,7,0.061,-0.114
2026-05-11,823953,0.3369,0.3339,0.2445,0.2130,0.0841,0.0903,0.2994,0.2782,9,46,-0.142,0.108
2026-05-11,824199,0.2891,0.3124,0.2512,0.2099,0.0789,0.0966,0.2901,0.2773,136,27,0.569,0.181
2026-05-11,824441,0.3303,0.3157,0.1985,0.2340,0.0981,0.0754,0.2812,0.2999,19,75,-0.105,0.238
2026-05-11,824844,0.3368,0.3550,0.2437,0.1686,0.1001,0.1013,0.3028,0.2687,77,56,0.254,0.234
2026-05-12,822817,0.2964,0.3523,0.2729,0.2107,0.0998,0.0974,0.3172,0.2660,28,149,0.014,0.239
2026-05-12,822903,0.3458,0.3385,0.2220,0.2837,0.1016,0.1025,0.2850,0.2836,169,166,0.638,0.179
2026-05-12,823385,0.3209,0.2706,0.2529,0.3085,0.0855,0.0822,0.2867,0.3073,132,139,0.528,0.372
2026-05-12,823632,0.2954,0.2937,0.2924,0.2849,0.0952,0.0999,0.3146,0.2938,153,160,0.342,-0.142
2026-05-12,823712,0.3109,0.3147,0.2701,0.2139,0.1071,0.0802,0.2946,0.2842,87,141,0.104,0.588
2026-05-12,823790,0.3194,0.3318,0.2225,0.2566,0.0918,0.1184,0.2817,0.2904,3,33,,0.746
2026-05-12,823951,0.3798,0.3117,0.1725,0.2472,0.0976,0.1139,0.2576,0.2893,96,133,0.426,0.514
2026-05-12,824197,0.3154,0.3442,0.2296,0.2402,0.0651,0.1704,0.2977,0.2850,144,15,0.113,-0.133
2026-05-12,824442,0.2999,0.3520,0.2363,0.2262,0.0803,0.1075,0.2767,0.2895,12,110,0.151,-0.031
2026-05-12,824521,0.3517,0.3478,0.1837,0.2319,0.0659,0.1209,0.2713,0.2991,156,170,0.003,0.422
2026-05-12,824604,0.3061,0.3505,0.2367,0.2080,0.0706,0.0904,0.2849,0.2773,47,130,0.085,0.175
2026-05-12,824764,0.2653,0.3287,0.2720,0.2502,0.0677,0.1145,0.2877,0.2752,109,8,0.829,0.292
2026-05-12,824843,0.3178,0.2685,0.2953,0.2485,0.0829,0.0749,0.3043,0.2975,127,99,0.790,0.930
2026-05-12,824927,0.3426,0.3118,0.1955,0.2622,0.0861,0.0883,0.2820,0.3027,133,91,0.491,0.256
2026-05-12,825011,0.3511,0.3364,0.1518,0.2083,0.1127,0.1147,0.2648,0.2918,144,128,0.019,0.553
2026-05-13,822815,0.3049,0.3088,0.2417,0.2933,0.0846,0.0936,0.2878,0.3025,15,163,-0.167,-0.103
2026-05-13,822900,0.3112,0.3554,0.2483,0.2001,0.0752,0.0929,0.2733,0.2712,123,81,0.611,0.284
2026-05-13,823386,0.3322,0.3145,0.2019,0.2342,0.1465,0.0986,0.2654,0.2903,136,156,0.547,0.255
2026-05-13,823631,0.3206,0.3228,0.2059,0.2671,0.0995,0.1090,0.2976,0.2770,161,35,0.063,0.185
2026-05-13,823710,0.2983,0.2809,0.2775,0.2234,0.0888,0.1050,0.3027,0.2600,77,126,0.160,0.032
2026-05-13,823791,0.3002,0.3094,0.2844,0.3404,0.1187,0.1195,0.3184,0.3174,110,67,0.511,1.047
2026-05-13,823952,0.3053,0.2757,0.2399,0.2910,0.1283,0.0611,0.2888,0.2994,120,54,0.008,-0.056
2026-05-13,824195,0.2945,0.3627,0.2348,0.2026,0.0893,0.1734,0.2826,0.2890,87,71,0.540,0.163
2026-05-13,824438,0.2795,0.3045,0.2616,0.2815,0.0966,0.0770,0.2944,0.2992,57,49,-0.010,0.140
2026-05-13,824519,0.3750,0.3137,0.2145,0.2466,0.1184,0.0878,0.2837,0.3019,189,102,0.675,0.334
2026-05-13,824603,0.3572,0.3231,0.2055,0.2051,0.0946,0.1540,0.2743,0.2833,149,23,0.237,0.669
2026-05-13,824763,0.3352,0.2890,0.2212,0.2697,0.0904,0.0689,0.2623,0.3033,26,145,0.439,0.180
2026-05-13,824841,0.3033,0.2944,0.2386,0.2857,0.1044,0.0977,0.2769,0.3018,159,57,0.264,0.970
2026-05-13,824928,0.3286,0.3214,0.2556,0.2365,0.0715,0.1080,0.2838,0.2860,138,12,0.334,0.373
2026-05-13,825010,0.3442,0.3455,0.2260,0.2500,0.0775,0.1154,0.2937,0.2914,116,80,0.438,-0.136
2026-05-14,823383,0.3089,0.3102,0.2613,0.2392,0.1115,0.0863,0.2645,0.2936,62,7,-0.063,-0.112
2026-05-14,823630,0.2957,0.2962,0.2187,0.2703,0.0790,0.1107,0.2847,0.3016,79,52,0.071,0.649
2026-05-14,823709,0.3437,0.3337,0.2241,0.2571,0.1045,0.0995,0.2947,0.2985,24,61,0.242,-0.003
2026-05-14,823789,0.3404,0.3343,0.2311,0.2463,0.0960,0.1079,0.2968,0.2898,100,82,0.509,0.179
2026-05-14,823950,0.2975,0.3324,0.2621,0.2897,0.0883,0.0706,0.3207,0.2886,91,62,0.690,0.278
2026-05-14,824196,0.3108,0.3044,0.2423,0.2491,0.0817,0.0838,0.2735,0.2992,151,81,-0.028,0.326
2026-05-14,824517,0.3179,0.2847,0.2556,0.3177,0.0828,0.1117,0.3006,0.3069,34,49,0.234,0.261
2026-05-14,824602,0.3255,0.3294,0.2250,0.2212,0.1320,0.0788,0.2789,0.2761,87,26,0.097,0.419
2026-05-14,824762,0.2838,0.2988,0.2711,0.2541,0.0706,0.0962,0.3055,0.2768,125,135,0.576,0.090
2026-05-14,824926,0.3332,0.2851,0.2344,0.2946,0.1027,0.0874,0.2981,0.3195,58,129,-0.101,0.182
2026-05-14,825008,0.3491,0.3050,0.1837,0.2077,0.0553,0.1506,0.2631,0.2724,73,81,0.621,0.263
2026-05-15,822739,0.3159,0.3210,0.2373,0.2548,0.0987,0.0763,0.2801,0.2830,133,142,-0.066,0.562
2026-05-15,822983,0.3177,0.3261,0.1933,0.2451,0.0637,0.0939,0.2580,0.2930,72,14,-0.093,-0.123
2026-05-15,823061,0.2872,0.3453,0.2144,0.2157,0.0624,0.1089,0.2949,0.2825,143,98,0.114,0.711
2026-05-15,823140,0.3217,0.3429,0.1913,0.2256,0.0939,0.0805,0.2639,0.2769,130,93,0.353,0.331
2026-05-15,823384,0.2901,0.2771,0.2710,0.2842,0.0821,0.0995,0.3005,0.3165,124,46,0.559,0.328
2026-05-15,823629,0.3027,0.3018,0.3034,0.2156,0.0843,0.1242,0.3282,0.2888,73,109,0.716,-0.061
2026-05-15,823707,0.3247,0.3106,0.2228,0.2893,0.0918,0.0887,0.2783,0.3024,3,146,,0.621
2026-05-15,824037,,0.3674,,0.1673,,0.0948,,0.2642,,120,,0.548
2026-05-15,824194,0.3413,0.3327,0.2364,0.2270,0.1213,0.1016,0.2735,0.2896,123,87,0.072,0.675
2026-05-15,824280,0.3063,0.3034,0.2297,0.2263,0.0973,0.0831,0.2944,0.2803,22,10,0.241,-0.202
2026-05-15,824360,0.3800,0.3391,0.2200,0.2000,0.1154,0.0775,0.2785,0.2782,127,139,0.616,0.042
2026-05-15,824439,0.3101,0.3014,0.2083,0.2484,0.0950,0.0876,0.2775,0.2962,158,159,0.386,0.717
2026-05-15,824601,0.2998,0.3465,0.2892,0.2520,0.0754,0.1100,0.3118,0.2921,122,93,0.155,-0.028
2026-05-15,824925,0.3067,0.3217,0.2551,0.2459,0.1148,0.0933,0.2814,0.2766,44,75,0.386,0.429
2026-05-15,825009,0.3357,0.3244,0.2186,0.2595,0.1090,0.0923,0.2897,0.2908,86,136,0.121,0.386
2026-05-16,822737,0.3337,0.3054,0.2277,0.2350,0.1083,0.1078,0.2855,0.3082,167,68,0.264,0.341
2026-05-16,822981,0.3358,0.3049,0.2061,0.2209,0.0757,0.0912,0.2746,0.2827,117,118,0.077,0.207
2026-05-16,823060,0.3307,0.3050,0.2232,0.2698,0.0945,0.0946,0.2797,0.2993,88,33,0.336,0.011
2026-05-16,823139,0.3485,0.2943,0.2124,0.2991,0.1118,0.0642,0.2682,0.3089,127,147,0.472,0.845
2026-05-16,823382,0.3025,0.3291,0.2325,0.2641,0.0604,0.1022,0.2975,0.3025,160,42,-0.107,0.288
2026-05-16,823627,0.3025,0.3014,0.2612,0.2203,0.0829,0.1123,0.3140,0.2898,133,15,-0.320,0.220
2026-05-16,823706,0.3101,0.3238,0.3009,0.2056,0.0909,0.0869,0.2949,0.2750,21,18,0.270,-0.067
2026-05-16,824038,0.3496,0.3191,0.2021,0.2463,0.1089,0.1111,0.2805,0.2994,39,148,-0.154,0.183
2026-05-16,824193,0.3080,0.3373,0.2790,0.2358,0.0635,0.1119,0.3032,0.2932,106,29,0.286,-0.119
2026-05-16,824278,0.3343,0.3232,0.2126,0.2290,0.1027,0.0873,0.2708,0.2958,6,126,0.003,0.176
2026-05-16,824359,0.3379,0.3714,0.2301,0.1943,0.0939,0.0744,0.2655,0.2699,126,117,0.172,0.055
2026-05-16,824435,0.3327,0.3095,0.1971,0.2290,0.0759,0.0737,0.2653,0.3010,135,78,0.346,0.238
2026-05-16,824600,0.2802,0.3196,0.2440,0.2373,0.0703,0.0855,0.2891,0.2689,125,115,0.358,0.330
2026-05-16,824924,0.3100,0.3368,0.2334,0.2148,0.0896,0.1279,0.2893,0.2806,22,128,0.466,0.076
2026-05-16,825007,0.3358,0.3493,0.2312,0.2295,0.0794,0.1292,0.2973,0.2751,13,162,-0.068,-0.230
2026-05-17,822738,0.3500,0.3347,0.1700,0.2350,0.1052,0.1058,0.2627,0.2837,61,4,0.265,-0.071
2026-05-17,822982,0.3101,0.2927,0.2763,0.2504,0.1042,0.0748,0.2976,0.2799,91,111,0.097,0.386
2026-05-17,823058,0.3037,0.3527,0.2373,0.1531,0.0680,0.1196,0.2887,0.2629,51,149,0.160,0.027
2026-05-17,823138,0.3465,0.2922,0.2261,0.2513,0.1057,0.0772,0.2830,0.2867,68,140,0.106,0.562
2026-05-17,823381,0.2625,0.2666,0.2674,0.3189,0.0665,0.0809,0.2881,0.3102,112,142,0.835,0.364
2026-05-17,823628,0.3744,0.2901,0.2088,0.2889,0.1496,0.0981,0.2800,0.2959,12,164,0.347,-0.145
2026-05-17,823708,0.3036,0.3107,0.2274,0.2158,0.1055,0.0790,0.2908,0.2865,12,144,0.069,0.603
2026-05-17,824034,0.3333,0.3252,0.2073,0.1979,0.0877,0.0985,0.2808,0.2807,49,53,0.108,0.337
2026-05-17,824192,0.3352,0.3168,0.2380,0.2031,0.0655,0.0932,0.3072,0.2772,134,30,0.451,0.198
2026-05-17,824279,0.3189,0.2941,0.2279,0.2917,0.0801,0.0980,0.2936,0.3165,157,157,-0.036,0.348
2026-05-17,824358,0.3170,0.3224,0.2163,0.2504,0.1076,0.0879,0.2707,0.2858,92,138,0.117,0.552
2026-05-17,824436,0.3441,0.3248,0.2376,0.2608,0.1193,0.1219,0.3005,0.2910,173,141,0.428,0.662
2026-05-17,824599,0.3390,0.3549,0.1926,0.2017,0.0848,0.0876,0.2798,0.2763,136,136,0.506,0.218
2026-05-17,824923,0.3515,0.3101,0.2273,0.2637,0.1046,0.0865,0.2905,0.3022,152,94,0.123,0.269
2026-05-17,825006,0.3848,0.3364,0.1662,0.2050,0.1001,0.1151,0.2594,0.2887,102,136,0.471,0.576
2026-05-18,822734,0.3241,0.3888,0.2612,0.2070,0.1124,0.1259,0.2735,0.2790,41,198,0.259,0.671
2026-05-18,822980,0.2794,0.2888,0.2410,0.2750,0.0725,0.0964,0.2966,0.3197,104,31,0.971,0.031
2026-05-18,823137,0.3172,0.3099,0.2096,0.2396,0.1485,0.0638,0.2839,0.3032,26,148,0.735,0.118
2026-05-18,823301,0.3099,0.2991,0.2486,0.2794,0.1121,0.1166,0.2880,0.3219,136,113,0.500,0.510
2026-05-18,823465,0.3080,0.3369,0.2603,0.2114,0.0861,0.0863,0.3073,0.2597,105,30,0.339,0.415
2026-05-18,823549,0.3546,0.3397,0.2086,0.2368,0.0988,0.1042,0.2638,0.3019,156,81,0.214,0.231
2026-05-18,823705,0.3397,,0.2440,,0.1637,,0.2811,,18,,-0.144,
2026-05-18,823867,0.3142,0.3031,0.2404,0.2728,0.1036,0.0850,0.2894,0.3034,15,83,0.420,0.175
2026-05-18,824035,0.3478,0.3002,0.2500,0.2404,0.1122,0.0769,0.2895,0.2772,84,15,-0.147,0.067
2026-05-18,824114,0.2858,0.3582,0.2754,0.2054,0.0679,0.0924,0.3064,0.2726,148,154,0.190,0.252
2026-05-18,824277,0.3475,0.3190,0.2312,0.2032,0.1044,0.0982,0.2887,0.2964,115,164,0.035,0.074
2026-05-18,824357,0.3381,0.3343,0.2844,0.1989,0.1011,0.1492,0.2833,0.2671,169,139,0.197,0.555
2026-05-18,824680,0.3286,0.3244,0.2696,0.2617,0.1250,0.0704,0.2932,0.2842,36,141,0.828,0.342
2026-05-18,825087,0.3036,0.3493,0.2401,0.2302,0.1255,0.0993,0.2889,0.2852,124,174,-0.004,0.631
2026-05-19,822736,0.3157,0.3080,0.2651,0.2786,0.1135,0.0802,0.2974,0.3043,58,37,0.701,0.211
2026-05-19,822979,0.2937,0.3077,0.2869,0.2324,0.1036,0.0813,0.3042,0.2862,60,18,0.945,-0.134
2026-05-19,823059,0.3131,0.3426,0.2355,0.2278,0.0972,0.0762,0.2913,0.2951,159,119,0.275,0.428
2026-05-19,823136,0.3269,0.2906,0.2285,0.2285,0.0845,0.0869,0.2774,0.2793,32,91,0.450,0.565
2026-05-19,823302,0.3256,0.3436,0.2907,0.2320,0.0688,0.1152,0.2896,0.2927,65,108,0.320,0.535
2026-05-19,823464,0.2775,0.2844,0.3270,0.2720,0.1087,0.0694,0.3107,0.3055,52,128,0.317,0.563
2026-05-19,823548,0.3073,0.3128,0.2938,0.2960,0.0923,0.0816,0.3036,0.3048,166,130,-0.116,0.784
2026-05-19,823704,0.2948,0.3339,0.2610,0.2469,0.0859,0.0955,0.3046,0.2951,28,66,0.363,0.043
2026-05-19,823865,0.3511,0.3474,0.1858,0.2425,0.1218,0.1197,0.2764,0.2946,88,30,0.225,0.325
2026-05-19,824033,0.3028,0.2913,0.2104,0.2569,0.1474,0.1000,0.2715,0.2911,84,63,0.274,-0.044
2026-05-19,824112,0.2991,0.3486,0.2553,0.2009,0.0948,0.1086,0.2787,0.2674,138,111,0.138,-0.100
2026-05-19,824276,0.3074,0.2923,0.2804,0.2196,0.0831,0.0767,0.2957,0.2871,53,83,0.126,0.068
2026-05-19,824356,0.3361,,0.2334,,0.0897,,0.2882,,26,,-0.627,
2026-05-19,824677,0.3022,0.3296,0.3452,0.2451,0.1158,0.1001,0.3216,0.3026,71,61,1.082,-0.119
2026-05-19,825086,0.2979,0.3100,0.2618,0.2550,0.0860,0.0740,0.3194,0.2753,95,126,0.740,0.608
2026-05-20,822735,,0.3225,,0.2510,,0.0752,,0.2835,,145,,0.571
2026-05-20,822977,0.3208,0.3394,0.2375,0.2235,0.0967,0.0944,0.2812,0.3014,137,44,-0.093,-0.284
2026-05-20,823057,0.3055,0.3657,0.2183,0.1843,0.0816,0.0533,0.2917,0.2660,55,78,-0.107,0.596
2026-05-20,823134,0.3508,0.3387,0.2504,0.2277,0.1065,0.0790,0.2912,0.2765,98,96,-0.057,0.380
2026-05-20,823299,0.2762,0.3213,0.2871,0.1935,0.0670,0.0925,0.3002,0.2663,59,133,-0.005,0.368
2026-05-20,823462,0.3091,0.2893,0.2090,0.2720,0.0978,0.0861,0.2786,0.3027,162,127,0.386,0.549
2026-05-20,823547,0.2983,0.3046,0.2394,0.3114,0.1032,0.0825,0.2964,0.3283,27,76,0.255,0.736
2026-05-20,823703,0.3110,0.3131,0.2458,0.2858,0.0872,0.0862,0.2962,0.3002,87,152,0.328,0.627
2026-05-20,823866,0.2853,0.3200,0.2973,0.1861,0.0851,0.0687,0.3228,0.2572,134,77,0.194,-0.080
2026-05-20,824032,0.3242,0.3672,0.2606,0.1755,0.0909,0.0933,0.2929,0.2639,139,123,0.392,0.548
2026-05-20,824111,0.3177,0.2832,0.2502,0.2210,0.1176,0.0615,0.2785,0.2969,50,146,0.308,0.112
2026-05-20,824273,0.2982,,0.2450,,0.0864,,0.2961,,162,,0.736,
2026-05-20,824355,0.3408,0.3455,0.2300,0.1952,0.1234,0.0834,0.2716,0.2747,128,149,0.068,0.117
2026-05-20,824678,0.3336,0.2957,0.2448,0.2899,0.1042,0.0741,0.2862,0.3112,87,125,0.246,0.154
2026-05-20,825084,0.3276,0.3830,0.2260,0.2154,0.1061,0.1130,0.2937,0.2782,90,131,0.121,0.626
2026-05-21,822733,0.3011,0.3025,0.2412,0.2411,0.0974,0.1038,0.2959,0.3148,129,73,0.279,0.302
2026-05-21,823056,0.2847,0.3407,0.2737,0.2178,0.0959,0.1069,0.3185,0.2830,50,101,0.337,0.733
2026-05-21,823545,0.3363,0.3008,0.2144,0.2609,0.0848,0.0812,0.2849,0.3106,8,137,-0.062,-0.296
2026-05-21,823864,0.3197,0.3352,0.2405,0.2026,0.0986,0.0744,0.2781,0.2741,78,120,0.421,0.054
2026-05-21,824031,0.3536,0.3265,0.2298,0.2452,0.1269,0.1132,0.2743,0.2988,166,153,-0.219,0.188
2026-05-21,824274,0.3067,0.3202,0.2225,0.2253,0.0787,0.0859,0.3011,0.2948,82,129,0.244,0.188
2026-05-21,825083,,0.3377,,0.2372,,0.0905,,0.2625,,133,,0.195
2026-05-22,822816,0.3448,0.3161,0.2680,0.2237,0.1058,0.0787,0.2981,0.2922,48,161,0.211,-0.034
2026-05-22,823223,0.3143,0.3388,0.2389,0.2192,0.0841,0.0753,0.2717,0.2920,118,17,0.312,0.026
2026-05-22,823298,0.3376,0.3464,0.1999,0.2091,0.1173,0.1101,0.2862,0.2654,141,130,0.584,0.482
2026-05-22,823461,0.3205,0.2995,0.2668,0.2383,0.1202,0.0596,0.2941,0.3020,144,163,0.665,-0.115
2026-05-22,823546,0.2994,0.3258,0.2215,0.1976,0.0892,0.0985,0.2827,0.2693,122,41,0.190,0.049
2026-05-22,823788,0.3381,0.3070,0.2136,0.2985,0.1048,0.0867,0.2821,0.2962,43,25,-0.159,0.115
2026-05-22,823863,0.3242,0.3108,0.2442,0.2756,0.0924,0.1016,0.2846,0.2982,54,95,-0.338,0.104
2026-05-22,824029,0.3094,0.3268,0.2825,0.1927,0.0617,0.0961,0.3008,0.2788,111,56,0.296,0.301
2026-05-22,824110,0.2910,0.3282,0.2996,0.2159,0.0633,0.0914,0.3092,0.2783,150,93,0.834,0.351
2026-05-22,824518,0.3018,0.3308,0.2586,0.1941,0.1011,0.0748,0.2992,0.2647,37,138,0.003,0.325
2026-05-22,824679,0.3287,0.2896,0.2342,0.2363,0.1056,0.0734,0.2951,0.2873,91,131,0.673,0.370
2026-05-22,824761,0.3157,0.3210,0.2226,0.2342,0.0838,0.0855,0.2804,0.2927,21,26,-0.033,0.569
2026-05-22,824842,0.2973,0.3156,0.2838,0.2604,0.0954,0.1071,0.3104,0.2865,163,11,0.336,0.057
2026-05-22,824922,0.3521,0.3323,0.2358,0.2207,0.0998,0.1253,0.2875,0.2834,8,132,-0.074,0.143
2026-05-22,825082,0.3753,0.3175,0.1900,0.2107,0.0728,0.1113,0.2680,0.2717,121,96,0.061,0.098
2026-05-23,822814,0.2626,0.3577,0.3288,0.2039,0.0798,0.0966,0.3119,0.2629,145,161,0.378,0.240
2026-05-23,823222,0.3098,0.3833,0.2394,0.1683,0.1013,0.1038,0.2973,0.2611,7,106,-0.166,0.457
2026-05-23,823300,0.3418,0.3407,0.2518,0.2210,0.1100,0.1034,0.2877,0.2807,87,71,-0.164,0.099
2026-05-23,823458,0.3496,0.2599,0.2249,0.2685,0.1016,0.0654,0.2866,0.2870,120,115,0.107,0.836
2026-05-23,823543,0.2927,0.3359,0.2447,0.2373,0.0789,0.1015,0.2788,0.3044,115,85,0.357,0.249
2026-05-23,823787,0.3367,0.3123,0.2088,0.2199,0.0847,0.1344,0.2807,0.2854,53,19,0.077,-0.076
2026-05-23,823862,0.2920,0.3038,0.2869,0.2673,0.1047,0.0902,0.2950,0.2950,169,86,-0.129,0.230
2026-05-23,824030,0.3305,0.2939,0.2445,0.2537,0.0645,0.0859,0.3096,0.2818,137,19,0.430,0.050
2026-05-23,824109,0.2977,0.3059,0.2513,0.2291,0.0758,0.0657,0.2828,0.2889,144,55,0.608,0.177
2026-05-23,824516,0.3019,0.3535,0.2587,0.2091,0.1011,0.0998,0.2992,0.2971,37,10,0.003,0.136
2026-05-23,824674,0.3262,0.3357,0.2499,0.1897,0.1083,0.0836,0.3018,0.2772,32,139,-0.103,0.500
2026-05-23,824760,0.3246,0.3336,0.2764,0.2644,0.1025,0.1081,0.2827,0.2830,145,12,0.403,0.359
2026-05-23,824840,0.3148,0.3444,0.2049,0.1805,0.0969,0.1020,0.2931,0.2664,167,65,0.084,0.239
2026-05-23,824920,0.3859,0.3075,0.2107,0.2633,0.1236,0.0844,0.2820,0.3034,203,98,0.670,0.271
2026-05-23,825080,0.3204,0.3463,0.2504,0.2315,0.0862,0.0982,0.2865,0.2854,142,177,0.567,0.619
2026-05-24,822813,0.3105,0.3083,0.2369,0.2962,0.0960,0.0947,0.2887,0.3033,162,171,0.292,-0.111
2026-05-24,823220,0.3264,0.3131,0.2092,0.2314,0.1405,0.1209,0.2820,0.2867,31,131,0.801,0.003
2026-05-24,823297,0.3399,0.2955,0.2100,0.2804,0.1260,0.1147,0.2659,0.3231,24,116,-0.175,0.508
2026-05-24,823459,0.2994,0.3391,0.2905,0.2132,0.0810,0.0934,0.3026,0.2539,56,34,0.143,0.433
2026-05-24,823544,0.2926,0.3358,0.2447,0.2373,0.0789,0.1015,0.2788,0.3044,115,85,0.357,0.249
2026-05-24,823786,0.3111,0.3304,0.2475,0.2663,0.1143,0.1387,0.2871,0.2967,141,41,0.519,0.755
2026-05-24,823861,0.3213,0.3447,0.2537,0.2035,0.1092,0.0862,0.2697,0.2843,44,15,0.280,-0.574
2026-05-24,824028,0.3351,0.2844,0.2833,0.2668,0.1062,0.0977,0.2802,0.2927,177,66,0.162,0.023
2026-05-24,824108,0.3135,0.3547,0.2388,0.2118,0.0717,0.0912,0.3025,0.2727,153,157,0.105,0.254
2026-05-24,824514,,0.3472,,0.2400,,0.1205,,0.3019,,179,,0.415
2026-05-24,824676,0.3072,0.3208,0.2073,0.2628,0.0903,0.0694,0.2807,0.2864,33,144,0.185,0.340
2026-05-24,824759,0.3060,0.2837,0.2116,0.2763,0.0775,0.0670,0.2843,0.3096,148,151,0.609,0.191
2026-05-24,824839,0.3148,0.3443,0.2049,0.1805,0.0969,0.1019,0.2931,0.2664,167,65,0.084,0.239
2026-05-24,824921,0.3127,0.3540,0.2696,0.1905,0.0748,0.1228,0.3022,0.2759,44,95,0.285,0.173
2026-05-24,825081,0.3301,0.3071,0.1960,0.2511,0.1471,0.0729,0.2653,0.2738,142,129,0.565,0.603
2026-05-25,822812,0.3191,0.2902,0.1822,0.2427,0.0672,0.0998,0.2590,0.2920,80,30,-0.064,0.231
2026-05-25,822899,0.3294,0.3534,0.2474,0.2070,0.1578,0.0966,0.2830,0.2725,21,86,-0.173,0.343
2026-05-25,823219,0.3866,0.3011,0.2110,0.2537,0.1106,0.0834,0.2772,0.3151,135,100,0.591,0.769
2026-05-25,823296,0.2800,0.3503,0.2783,0.2254,0.0684,0.1119,0.3060,0.2909,131,113,0.566,0.581
