date,game_pk,away_value,home_value
2024-05-13,745256,0.297551,0.323188
2024-05-13,745343,0.282101,0.309532
2024-05-13,745420,0.385094,0.323460
2024-05-13,745826,0.325859,0.301514
2024-05-13,745991,0.292856,0.266237
2024-05-13,746233,0.271687,0.293397
2024-05-13,746393,0.309872,
2024-05-13,746471,0.334763,0.269171
2024-05-13,746799,0.355924,0.340801
2024-05-13,746961,0.259801,
2024-05-13,747040,0.246218,0.297036
2024-05-13,747128,0.264865,0.318456
2024-05-13,747204,0.253280,0.316779
2024-05-14,745014,0.369264,0.296977
2024-05-14,745257,0.299660,0.309227
2024-05-14,745342,0.293006,
2024-05-14,745418,0.385798,0.322427
2024-05-14,745821,0.334288,0.303620
2024-05-14,745909,0.254472,0.324716
2024-05-14,745989,0.292123,0.286586
2024-05-14,746235,0.285321,0.281471
2024-05-14,746396,0.341092,0.315629
2024-05-14,746473,0.324546,0.312460
2024-05-14,746796,0.357829,0.303339
2024-05-14,746799,0.355924,0.340801
2024-05-14,746962,0.259699,0.314626
2024-05-14,747039,0.272874,0.348923
2024-05-14,747124,0.255107,0.316720
2024-05-14,747205,0.323892,0.302670
2024-05-15,745015,0.369724,0.297957
2024-05-15,745259,0.301478,
2024-05-15,745341,0.281334,0.311254
2024-05-15,745417,0.442854,0.315642
2024-05-15,745582,0.295238,0.302747
2024-05-15,745908,0.257142,0.291860
2024-05-15,745992,0.253469,0.273043
2024-05-15,746231,0.267060,0.277883
2024-05-15,746397,0.339467,0.317264
2024-05-15,746472,0.324632,0.344915
2024-05-15,746795,0.305086,0.312630
2024-05-15,746960,0.262149,0.336354
2024-05-15,747038,0.272874,0.369501
2024-05-15,747123,0.270694,0.391574
2024-05-15,747203,0.337530,0.340018
2024-05-16,745580,0.323256,0.309906
2024-05-16,745907,0.259240,0.279710
2024-05-16,746150,0.305737,0.299476
2024-05-16,746391,0.293550,0.358329
2024-05-16,746881,0.310536,0.268443
2024-05-16,746959,0.274220,0.301891
2024-05-17,744934,0.270407,0.320538
2024-05-17,745016,0.305014,0.297133
2024-05-17,745178,0.317179,0.259275
2024-05-17,745335,0.392279,0.305155
2024-05-17,745579,0.364666,0.309639
2024-05-17,745747,0.316012,0.258232
2024-05-17,746065,0.325548,0.323596
2024-05-17,746148,0.258994,0.279073
2024-05-17,746310,0.313103,0.302697
2024-05-17,746388,0.315397,0.335491
