date,game_pk,away_xi_yday,home_xi_yday,away_consec,home_consec,away_g7,home_g7
2026-04-14,824616,0,0,0,0,5,6
2026-04-14,823478,0,0,4,4,6,6
2026-04-14,823072,0,0,4,4,6,6
2026-04-14,824210,0,0,0,4,6,6
2026-04-15,823803,1,1,1,1,5,5
2026-04-15,823477,0,0,5,5,6,6
2026-04-15,824855,0,0,8,5,7,6
2026-04-15,823314,0,0,5,1,6,6
2026-04-15,824209,0,0,1,5,6,6
2026-04-15,823963,0,0,8,5,7,6
2026-04-15,823561,0,0,5,8,6,7
2026-04-15,823722,0,0,5,14,6,7
2026-04-15,823071,1,1,5,5,6,6
2026-04-15,824291,0,0,1,1,6,6
2026-04-15,824532,0,0,1,1,5,6
2026-04-15,824615,0,0,1,1,5,6
2026-04-15,825021,0,0,5,8,6,7
2026-04-15,824936,0,0,12,5,7,6
2026-04-15,823399,0,0,5,5,6,6
2026-04-16,825023,0,0,6,9,6,7
2026-04-16,824614,0,0,2,2,5,6
2026-04-16,824530,0,0,2,2,5,6
2026-04-16,823801,0,0,2,2,5,5
2026-04-16,823396,0,0,6,6,6,6
2026-04-16,824208,0,0,2,6,6,6
2026-04-16,823560,0,0,6,9,6,7
2026-04-16,824453,1,0,6,6,6,6
2026-04-16,824289,0,0,2,2,6,6
2026-04-16,823313,0,0,6,2,6,6
2026-04-17,825019,0,0,3,10,6,7
2026-04-17,824048,0,0,3,7,6,7
2026-04-17,824693,0,0,0,0,6,6
2026-04-17,824778,0,0,3,0,6,6
2026-04-17,822752,0,1,3,7,6,7
2026-04-17,824373,0,0,0,3,6,6
2026-04-17,825101,0,0,3,0,6,6
2026-04-17,823883,0,0,3,0,6,6
2026-04-17,823476,0,0,0,0,6,6
2026-04-17,823559,0,0,3,10,6,7
2026-04-17,823152,0,0,7,7,7,7
2026-04-17,823397,0,1,3,7,6,7
2026-04-17,823720,0,0,3,0,6,6
2026-04-17,824207,0,0,0,7,6,7
2026-04-17,824454,0,0,7,7,7,7
2026-04-18,824372,0,0,1,4,6,6
2026-04-18,823151,0,0,8,8,7,7
2026-04-18,823474,0,0,1,1,6,6
2026-04-18,824206,0,0,1,8,6,7
2026-04-18,824049,0,0,4,8,6,7
2026-04-18,823882,1,1,4,1,6,6
2026-04-18,825098,0,0,4,1,6,6
2026-04-18,822751,0,0,4,8,6,7
2026-04-18,825020,0,0,4,11,6,7
2026-04-18,824775,1,1,4,1,6,6
2026-04-18,823721,0,0,4,1,6,6
2026-04-18,823394,0,0,4,8,6,7
2026-04-18,824694,0,0,1,1,6,6
2026-04-18,824451,0,0,8,8,7,7
2026-04-18,823558,0,0,4,11,6,7
2026-04-19,825100,0,0,5,2,6,6
2026-04-19,823150,0,0,9,9,7,7
2026-04-19,824452,0,0,9,9,7,7
2026-04-19,824205,0,0,2,9,6,7
2026-04-19,825018,1,1,5,12,6,7
2026-04-19,823393,1,1,5,9,6,7
2026-04-19,824777,0,0,5,2,6,6
2026-04-19,824691,0,0,2,2,6,6
2026-04-19,823556,0,0,5,12,6,7
2026-04-19,823881,0,0,5,2,6,6
2026-04-19,823718,0,0,5,2,6,6
2026-04-19,824047,0,0,5,9,6,7
2026-04-19,822750,1,1,5,9,6,7
2026-04-19,823475,0,0,2,2,6,6
2026-04-19,824371,0,0,2,5,6,6
2026-04-20,823149,0,0,13,10,7,7
2026-04-20,824692,0,1,3,3,6,6
2026-04-20,824776,0,0,6,3,6,6
2026-04-20,822749,0,0,3,10,6,7
2026-04-20,824450,1,0,10,10,7,7
2026-04-20,823879,1,0,3,3,6,6
2026-04-20,824125,0,0,10,6,7,6
2026-04-20,824046,0,0,6,10,6,7
2026-04-20,822994,1,0,6,6,6,6
2026-04-20,824370,0,0,3,6,6,6
2026-04-21,824773,0,0,0,4,6,6
2026-04-21,824690,0,0,4,4,6,6
2026-04-21,823236,0,0,4,0,6,6
2026-04-21,823640,0,0,0,0,5,5
2026-04-21,822747,0,0,4,11,6,7
2026-04-21,824045,0,0,7,11,7,7
2026-04-21,825099,0,0,0,0,6,5
2026-04-21,824290,0,0,0,7,6,7
2026-04-21,823880,0,0,4,4,6,6
2026-04-21,823148,0,0,14,11,7,7
2026-04-21,822914,0,0,0,0,6,6
2026-04-21,824448,0,0,11,11,7,7
2026-04-21,824369,0,0,0,7,6,7
2026-04-21,824127,1,1,11,7,7,7
2026-04-21,822995,0,0,7,7,7,7
2026-04-22,824367,0,0,1,8,6,7
2026-04-22,824774,0,0,1,5,6,6
2026-04-22,823147,0,0,15,12,7,7
2026-04-22,822748,0,0,5,12,6,7
2026-04-22,823231,0,0,5,1,6,6
2026-04-22,823878,0,0,5,5,6,6
2026-04-22,825097,0,0,1,1,6,5
2026-04-22,822993,0,0,8,8,7,7
2026-04-22,824044,0,0,8,12,7,7
2026-04-22,822913,0,0,1,1,6,6
2026-04-22,824449,0,0,12,12,7,7
2026-04-22,824286,0,0,1,8,6,7
2026-04-22,824123,0,0,12,8,7,7
2026-04-22,824688,0,0,5,5,6,6
2026-04-22,823641,0,0,1,1,5,5
2026-04-23,825096,0,0,2,2,6,5
2026-04-23,824770,0,0,2,6,6,6
2026-04-23,824288,0,0,2,9,6,7
2026-04-23,823639,0,0,2,2,5,5
2026-04-23,824689,0,0,6,6,6,6
2026-04-23,824368,0,0,2,9,6,7
2026-04-23,823233,0,0,6,2,6,6
2026-04-23,822912,0,0,2,2,6,6
2026-04-23,822745,0,0,6,13,6,7
2026-04-24,823800,0,0,3,3,6,6
2026-04-24,824854,0,0,7,0,7,6
2026-04-24,822827,0,0,0,0,6,6
2026-04-24,822992,0,0,3,0,6,6
2026-04-24,823232,0,0,0,3,6,6
2026-04-24,823638,0,0,10,3,7,6
2026-04-24,824204,0,0,3,0,6,6
2026-04-24,823962,1,0,7,7,7,7
2026-04-24,823069,0,0,0,0,6,6
2026-04-24,824611,0,0,14,3,7,6
2026-04-24,822909,0,0,0,3,6,6
2026-04-24,824529,0,0,10,0,7,6
2026-04-24,824124,0,0,0,0,6,6
2026-04-24,824932,1,0,7,7,7,7
2026-04-25,823799,0,0,4,4,6,6
2026-04-25,824121,0,0,1,1,6,6
2026-04-25,822826,0,0,1,1,6,6
2026-04-25,824203,0,0,4,1,6,6
2026-04-25,822989,0,0,4,1,6,6
2026-04-25,822910,0,0,1,4,6,6
2026-04-25,824613,0,0,15,4,7,6
2026-04-25,823229,0,0,1,4,6,6
2026-04-25,823070,0,0,1,1,6,6
2026-04-25,824527,0,0,11,1,7,6
2026-04-25,823960,0,0,8,8,7,7
2026-04-25,824851,0,0,8,1,7,6
2026-04-25,825093,0,0,0,0,5,5
2026-04-25,824933,0,0,8,8,7,7
2026-04-25,823637,0,0,11,4,7,6
2026-04-26,823797,1,1,5,5,6,6
2026-04-26,824612,1,1,16,5,7,6
2026-04-26,822991,0,0,5,2,6,6
2026-04-26,824852,0,0,9,2,7,6
2026-04-26,825094,0,0,1,1,5,5
2026-04-26,824528,0,0,12,2,7,6
2026-04-26,824934,1,1,9,9,7,7
2026-04-26,822824,0,0,2,2,6,6
2026-04-26,823068,0,0,2,2,6,6
2026-04-26,822911,0,0,2,5,6,6
2026-04-26,823959,0,0,9,9,7,7
2026-04-26,823230,0,0,2,5,6,6
2026-04-26,824202,0,0,5,2,6,6
2026-04-26,824122,0,0,2,2,6,6
2026-04-26,823635,0,0,12,5,7,6
2026-04-27,824609,1,1,3,6,6,6
2026-04-27,823719,0,0,3,6,6,6
2026-04-27,824446,0,0,3,3,6,6
2026-04-27,823311,0,0,10,2,7,5
2026-04-27,823395,0,0,3,6,6,6
2026-04-27,822825,0,0,10,3,7,6
2026-04-27,822906,0,0,6,6,6,6
2026-04-27,823961,0,0,3,10,6,7
2026-04-28,823798,0,0,0,0,5,6
2026-04-28,825017,0,0,0,0,5,5
2026-04-28,824610,0,0,4,7,6,7
2026-04-28,824526,0,0,0,0,6,5
2026-04-28,822823,0,0,11,4,7,6
2026-04-28,823390,0,0,4,7,6,7
2026-04-28,824849,0,0,0,0,5,5
2026-04-28,824447,0,0,4,4,6,6
2026-04-28,823310,0,0,11,3,7,6
2026-04-28,823473,0,0,0,0,6,6
2026-04-28,823716,0,0,4,7,6,7
2026-04-28,823636,0,0,0,0,6,6
2026-04-28,823956,0,0,4,11,6,7
2026-04-28,822908,0,0,7,7,7,7
2026-04-28,824931,0,0,0,0,6,6
2026-04-29,822907,0,0,8,8,7,7
2026-04-29,823471,0,0,1,1,6,6
2026-04-29,823633,0,0,1,1,6,6
2026-04-29,824608,0,0,5,8,6,7
2026-04-29,824930,0,0,1,1,6,6
2026-04-29,823796,0,0,1,1,5,6
2026-04-29,823392,0,0,5,8,6,7
2026-04-29,823312,0,0,12,4,7,6
2026-04-29,823717,0,0,5,8,6,7
2026-04-29,824850,0,0,1,1,5,5
2026-04-29,825015,1,1,1,1,5,5
2026-04-29,822821,0,0,12,5,7,6
2026-04-29,824525,0,0,1,1,6,5
2026-04-29,823958,0,0,5,12,6,7
2026-04-29,824445,0,0,5,5,6,6
2026-04-30,823391,0,0,6,9,6,7
2026-04-30,823634,0,0,2,2,6,6
2026-04-30,823472,1,1,2,2,6,6
2026-04-30,824929,0,0,2,2,6,6
2026-04-30,825016,0,0,2,2,5,5
2026-04-30,824848,0,0,2,2,5,5
2026-04-30,823714,0,0,6,9,6,7
2026-04-30,823795,0,0,2,2,5,6
2026-04-30,824524,0,0,2,2,6,5
2026-05-01,823146,0,0,3,0,6,6
2026-05-01,824772,0,0,3,0,6,6
2026-05-01,823557,0,0,3,0,6,6
2026-05-01,823309,0,0,0,0,6,5
2026-05-01,825012,0,0,0,3,6,6
2026-05-01,824686,0,0,3,0,5,6
2026-05-01,823713,0,0,7,10,7,7
2026-05-01,824366,0,0,3,3,6,6
2026-05-01,823389,0,0,3,10,6,7
2026-05-01,822744,0,0,3,3,6,6
2026-05-01,824287,0,0,0,3,6,6
2026-05-01,823877,0,0,3,0,6,6
2026-05-01,824041,0,0,3,0,6,6
2026-05-01,822990,0,0,3,0,6,6
2026-05-01,823066,0,0,0,7,6,7
2026-05-02,824365,0,0,4,4,6,6
2026-05-02,823144,0,0,4,1,6,6
2026-05-02,823308,0,0,1,1,6,6
2026-05-02,823876,0,0,4,1,6,6
2026-05-02,823388,0,0,4,11,6,7
2026-05-02,823715,0,0,8,11,7,7
2026-05-02,824771,0,0,4,1,6,6
2026-05-02,825014,0,0,1,4,6,6
2026-05-02,823554,0,0,4,1,6,6
2026-05-02,824042,0,0,4,1,6,6
2026-05-02,822988,0,0,4,1,6,6
2026-05-02,822746,0,0,4,4,6,6
2026-05-02,823067,0,0,1,8,6,7
2026-05-02,824685,0,0,4,1,6,6
2026-05-02,824284,0,0,1,4,6,6
2026-05-03,823555,0,0,5,2,6,6
2026-05-03,823065,0,0,2,9,6,7
2026-05-03,822987,0,0,5,2,6,6
2026-05-03,825013,0,0,2,5,6,6
2026-05-03,824769,0,0,5,2,6,6
2026-05-03,824364,0,0,5,5,6,6
2026-05-03,823145,1,1,5,2,6,6
2026-05-03,824043,1,1,5,2,6,6
2026-05-03,823875,0,0,5,2,6,6
2026-05-03,824285,0,0,2,5,6,6
2026-05-03,824687,0,0,5,2,6,6
2026-05-03,822742,0,0,5,5,6,6
2026-05-03,823387,0,0,5,12,6,7
2026-05-03,823711,0,0,9,12,7,7
2026-05-03,823307,0,0,2,2,6,6
2026-05-04,824684,0,0,6,3,6,6
2026-05-04,823228,0,1,3,6,6,6
2026-05-04,822984,0,1,10,3,7,6
2026-05-04,824363,0,0,6,6,6,6
2026-05-04,823552,0,0,6,3,6,6
2026-05-04,823874,0,0,6,3,6,6
2026-05-04,824039,0,0,3,3,6,6
2026-05-04,824201,0,1,3,6,6,6
2026-05-04,824120,0,0,3,6,6,6
2026-05-04,823143,0,0,6,3,6,6
2026-05-04,823064,0,0,6,10,6,7
2026-05-04,824283,1,0,3,6,6,6
2026-05-05,824040,0,0,4,4,6,6
2026-05-05,823227,0,0,4,7,6,7
2026-05-05,822986,0,0,11,4,7,6
2026-05-05,823062,0,0,7,11,7,7
2026-05-05,824362,0,0,7,7,7,7
2026-05-05,825092,0,0,0,0,6,6
2026-05-05,823873,0,0,7,4,7,6
2026-05-05,824682,0,0,7,4,7,6
2026-05-05,824281,0,0,4,7,6,7
2026-05-05,823553,0,0,0,4,5,6
2026-05-05,822743,0,0,0,0,6,6
2026-05-05,823469,0,0,0,7,6,7
2026-05-05,824119,0,0,4,7,6,7
2026-05-05,824200,0,0,4,7,6,7
2026-05-05,823142,0,0,7,4,7,6
2026-05-06,823141,0,0,8,5,7,6
2026-05-06,825091,0,0,1,1,6,6
2026-05-06,824361,0,0,8,8,7,7
2026-05-06,823872,0,0,8,5,7,6
2026-05-06,823470,0,0,1,8,6,7
2026-05-06,824282,0,0,5,8,6,7
2026-05-06,824036,0,0,5,5,6,6
2026-05-06,823226,0,0,5,8,6,7
2026-05-06,823063,0,0,8,12,7,7
2026-05-06,824683,1,1,8,5,7,6
2026-05-06,823550,0,0,1,5,5,6
2026-05-06,822740,0,0,1,1,6,6
2026-05-06,824198,0,0,5,8,6,7
2026-05-06,822985,0,0,12,5,7,6
2026-05-06,824118,0,0,5,8,6,7
2026-05-07,824681,1,1,9,6,7,6
2026-05-07,823306,0,0,13,6,7,6
2026-05-07,824767,0,0,6,6,6,6
2026-05-07,825090,0,0,2,2,6,6
2026-05-07,822741,0,0,2,2,6,6
2026-05-07,823551,0,0,2,6,5,6
2026-05-07,824117,0,0,6,9,6,7
2026-05-07,823870,0,0,9,6,7,6
2026-05-07,823467,0,0,2,9,6,7
2026-05-08,823225,0,0,3,0,6,6
2026-05-08,823303,0,0,14,7,7,7
2026-05-08,823871,0,0,3,7,6,7
2026-05-08,825088,0,0,0,3,6,6
2026-05-08,822904,0,0,7,3,7,6
2026-05-08,824846,0,0,3,10,6,7
2026-05-08,823466,0,0,0,10,6,7
2026-05-08,824116,0,0,0,10,6,7
2026-05-08,824768,0,0,7,7,7,7
2026-05-08,824607,0,0,0,0,6,6
2026-05-08,822822,0,0,0,0,6,6
2026-05-08,823957,0,0,0,0,6,6
2026-05-08,824443,0,0,3,7,6,7
2026-05-08,823794,0,0,7,0,7,6
2026-05-08,824522,0,0,0,10,6,7
2026-05-09,822905,0,0,8,4,7,6
2026-05-09,825089,1,1,1,4,6,6
2026-05-09,824115,0,0,1,11,6,7
2026-05-09,824766,0,0,8,8,7,7
2026-05-09,824847,0,0,4,11,6,7
2026-05-09,823224,0,0,4,1,6,6
2026-05-09,823468,1,1,1,11,6,7
2026-05-09,823955,0,0,1,1,6,6
2026-05-09,824523,0,0,1,11,6,7
2026-05-09,822820,0,0,1,1,6,6
2026-05-09,824444,0,0,4,8,6,7
2026-05-09,823304,0,0,15,8,7,7
2026-05-09,824606,0,0,1,1,6,6
2026-05-09,823792,0,0,8,1,7,6
2026-05-09,823869,0,0,4,8,6,7
2026-05-10,824113,0,0,2,12,6,7
2026-05-10,824440,1,1,5,9,6,7
2026-05-10,822819,0,0,2,2,6,6
2026-05-10,824765,0,0,9,9,7,7
2026-05-10,823954,0,0,2,2,6,6
2026-05-10,823868,0,0,5,9,6,7
2026-05-10,823463,0,0,2,12,6,7
2026-05-10,824845,0,0,5,12,6,7
2026-05-10,825085,0,0,2,5,6,6
2026-05-10,824520,0,0,2,12,6,7
2026-05-10,824605,0,0,2,2,6,6
2026-05-10,823221,0,0,5,2,6,6
2026-05-10,822902,0,0,9,5,7,6
2026-05-10,823793,1,1,9,2,7,6
2026-05-10,823305,0,0,16,9,7,7
2026-05-11,824441,0,0,3,10,6,7
2026-05-11,822818,0,0,10,3,7,6
2026-05-11,824844,0,0,10,13,7,7
2026-05-11,823953,1,0,3,3,6,6
2026-05-11,824199,0,0,3,3,6,6
2026-05-11,822901,0,0,6,6,6,6
2026-05-12,824843,0,0,11,14,7,7
2026-05-12,824764,0,0,0,0,6,6
2026-05-12,823385,0,0,0,0,5,6
2026-05-12,824197,0,0,4,4,6,6
2026-05-12,823632,0,0,0,0,5,5
2026-05-12,822817,0,0,11,4,7,6
2026-05-12,822903,0,0,7,7,7,7
2026-05-12,825011,0,0,0,0,6,6
2026-05-12,823951,0,0,4,4,6,6
2026-05-12,823712,0,0,0,0,6,6
2026-05-12,824927,0,0,0,0,6,5
2026-05-12,824521,0,0,0,0,6,6
2026-05-12,824442,0,0,4,11,6,7
2026-05-12,824604,0,0,0,0,6,5
2026-05-12,823790,0,0,0,0,6,5
2026-05-13,824763,0,0,1,1,6,6
2026-05-13,823952,0,0,5,5,6,6
2026-05-13,824438,0,0,5,12,6,7
2026-05-13,824195,0,0,5,5,6,6
2026-05-13,824841,0,0,12,15,7,7
2026-05-13,823386,0,0,1,1,5,6
2026-05-13,824603,0,0,1,1,6,5
2026-05-13,822900,0,0,8,8,7,7
2026-05-13,823631,0,0,1,1,5,5
2026-05-13,824519,0,0,1,1,6,6
2026-05-13,822815,1,1,12,5,7,6
2026-05-13,823710,0,0,1,1,6,6
2026-05-13,825010,0,0,1,1,6,6
2026-05-13,823791,0,0,1,1,6,5
2026-05-13,824928,0,0,1,1,6,5
2026-05-14,823709,0,0,2,2,6,6
2026-05-14,823630,1,1,2,2,5,5
2026-05-14,824517,1,1,2,2,6,6
2026-05-14,823950,0,0,6,6,6,6
2026-05-14,824196,1,1,6,6,6,6
2026-05-14,824926,0,0,2,2,6,5
2026-05-14,824602,0,0,2,2,6,5
2026-05-14,823383,0,0,2,2,5,6
2026-05-14,824762,0,0,2,2,6,6
2026-05-14,825008,0,0,2,2,6,6
2026-05-14,823789,0,0,2,2,6,5
2026-05-15,824439,0,0,3,0,6,6
2026-05-15,823384,0,0,3,3,6,6
2026-05-15,823707,0,0,3,3,6,6
2026-05-15,824194,0,0,0,7,6,7
2026-05-15,823140,0,0,3,7,6,7
2026-05-15,823629,0,0,0,3,6,6
2026-05-15,824037,0,0,7,0,7,6
2026-05-15,824360,0,0,0,3,6,6
2026-05-15,824601,0,0,3,3,6,6
2026-05-15,824925,0,0,3,3,6,6
2026-05-15,824280,0,0,0,3,6,6
2026-05-15,822983,0,0,3,0,6,6
2026-05-15,825009,0,0,7,3,7,6
2026-05-15,822739,0,0,0,3,6,6
2026-05-15,823061,0,0,3,3,6,6
2026-05-16,824600,0,0,4,4,6,6
2026-05-16,824193,0,0,1,8,6,7
2026-05-16,823060,1,1,4,4,6,6
2026-05-16,823139,0,0,4,8,6,7
2026-05-16,823382,1,1,4,4,6,6
2026-05-16,824038,0,0,8,1,7,6
2026-05-16,823627,0,0,1,4,6,6
2026-05-16,824924,1,1,4,4,6,6
2026-05-16,824435,0,0,4,1,6,6
2026-05-16,822981,0,0,4,1,6,6
2026-05-16,822737,0,0,1,4,6,6
2026-05-16,825007,0,0,8,4,7,6
2026-05-16,824278,0,0,1,4,6,6
2026-05-16,824359,0,0,1,4,6,6
2026-05-16,823706,0,0,4,4,6,6
2026-05-17,823138,0,0,5,9,6,7
2026-05-17,824034,0,0,9,2,7,6
2026-05-17,824192,0,0,2,9,6,7
2026-05-17,823628,0,0,2,5,6,6
2026-05-17,823381,0,0,5,5,6,6
2026-05-17,824279,1,1,2,5,6,6
2026-05-17,822982,1,1,5,2,6,6
2026-05-17,823708,0,0,5,5,6,6
2026-05-17,824436,0,0,5,2,6,6
2026-05-17,824358,0,0,2,5,6,6
2026-05-17,824923,0,0,5,5,6,6
2026-05-17,824599,0,0,5,5,6,6
2026-05-17,825006,0,0,9,5,7,6
2026-05-17,822738,0,0,2,5,6,6
2026-05-17,823058,0,0,5,5,6,6
2026-05-18,824114,0,0,6,6,6,6
2026-05-18,825087,0,0,10,3,7,6
2026-05-18,823705,0,0,10,6,7,6
2026-05-18,823867,0,0,6,6,6,6
2026-05-18,823137,1,0,6,10,6,7
2026-05-18,823301,0,0,10,6,7,6
2026-05-18,824277,0,0,3,6,6,6
2026-05-18,824680,0,1,6,6,6,6
2026-05-18,823549,0,1,3,3,6,6
2026-05-18,824035,0,0,6,3,6,6
2026-05-18,823465,0,0,6,6,6,6
2026-05-18,822980,0,0,3,3,6,6
2026-05-18,824357,0,0,3,6,6,6
2026-05-18,822734,1,0,6,6,6,6
2026-05-19,824356,0,0,4,7,6,7
2026-05-19,823704,0,0,11,7,7,7
2026-05-19,823302,0,0,11,7,7,7
2026-05-19,824677,0,0,7,7,7,7
2026-05-19,822979,0,0,4,4,6,6
2026-05-19,824112,0,0,7,7,7,7
2026-05-19,823464,0,0,7,7,7,7
2026-05-19,823136,0,0,7,11,7,7
2026-05-19,825086,0,0,11,4,7,6
2026-05-19,824033,0,0,7,4,7,6
2026-05-19,823059,0,0,0,0,6,6
2026-05-19,823548,0,0,4,4,6,6
2026-05-19,822736,1,1,7,7,7,7
2026-05-19,823865,0,0,7,7,7,7
2026-05-19,824276,0,0,4,7,6,7
2026-05-20,824273,0,0,5,8,6,7
2026-05-20,822977,0,0,5,5,6,6
2026-05-20,822735,0,0,8,8,7,7
2026-05-20,823703,0,0,12,8,7,7
2026-05-20,823134,0,0,8,12,7,7
2026-05-20,823057,1,1,1,1,6,6
2026-05-20,824678,0,0,8,8,7,7
2026-05-20,824111,0,0,8,8,7,7
2026-05-20,825084,0,0,12,5,7,6
2026-05-20,823866,0,0,8,8,7,7
2026-05-20,823299,0,0,12,8,7,7
2026-05-20,823462,0,0,8,8,7,7
2026-05-20,824355,0,0,5,8,6,7
2026-05-20,824032,0,0,8,5,7,6
2026-05-20,823547,0,0,5,5,6,6
2026-05-21,823545,0,0,6,6,6,6
2026-05-21,823056,0,0,2,2,6,6
2026-05-21,824274,1,1,6,9,6,7
2026-05-21,825083,0,0,9,6,7,6
2026-05-21,823864,0,0,9,9,7,7
2026-05-21,824031,1,1,9,6,7,6
2026-05-21,822733,0,0,9,9,7,7
2026-05-22,824842,0,0,10,0,7,6
2026-05-22,824922,0,0,10,10,7,7
2026-05-22,823546,0,0,0,7,6,7
2026-05-22,823223,0,0,0,0,6,6
2026-05-22,823298,1,0,10,0,7,6
2026-05-22,824679,0,0,0,0,6,6
2026-05-22,824761,0,0,0,0,6,6
2026-05-22,823863,0,0,10,10,7,7
2026-05-22,824110,0,0,0,0,6,6
2026-05-22,822816,0,0,3,7,6,7
2026-05-22,825082,0,0,10,7,7,7
2026-05-22,824518,0,0,3,0,6,6
2026-05-22,823461,0,0,7,0,7,6
2026-05-22,823788,0,0,0,0,6,6
2026-05-22,824029,0,1,0,7,6,7
2026-05-23,823862,0,0,11,11,7,7
2026-05-23,824109,0,0,1,1,6,6
2026-05-23,823458,0,0,8,1,7,6
2026-05-23,822814,0,0,4,8,6,7
2026-05-23,824674,0,0,1,1,6,6
2026-05-23,824840,0,0,11,1,7,6
2026-05-23,824920,1,1,11,11,7,7
2026-05-23,824516,0,0,4,1,6,6
2026-05-23,823300,0,0,11,1,7,6
2026-05-23,823543,0,0,1,8,6,7
2026-05-23,824030,0,0,1,8,6,7
2026-05-23,825080,0,0,11,8,7,7
2026-05-23,823222,0,0,1,1,6,6
2026-05-23,824760,0,0,1,1,6,6
2026-05-23,823787,0,0,1,1,6,6
2026-05-24,824028,0,0,2,9,6,7
2026-05-24,823220,0,0,2,2,6,6
2026-05-24,823544,0,0,2,9,6,7
2026-05-24,823459,0,0,9,2,7,6
2026-05-24,824839,0,0,12,2,7,6
2026-05-24,824759,0,0,2,2,6,6
2026-05-24,824108,0,0,2,2,6,6
2026-05-24,824921,0,0,12,12,7,7
2026-05-24,822813,0,0,5,9,6,7
2026-05-24,823786,0,0,2,2,6,6
2026-05-24,824676,0,0,2,2,6,6
2026-05-24,825081,0,0,12,9,7,7
2026-05-24,824514,1,1,5,2,6,6
2026-05-24,823297,0,0,12,2,7,6
2026-05-24,823861,0,0,12,12,7,7
2026-05-25,824107,0,0,10,3,7,6
2026-05-25,822812,0,0,13,10,7,7
2026-05-25,824437,0,0,13,10,7,7
2026-05-25,822899,0,0,3,3,6,6
2026-05-25,823948,0,0,13,3,7,6
2026-05-25,823296,0,0,3,3,6,6
2026-05-25,823219,0,0,10,3,7,6
2026-05-25,824838,0,0,3,3,6,6
2026-05-25,823625,0,0,3,13,6,7
2026-05-25,823380,0,0,3,6,6,6
2026-05-25,823784,0,0,6,3,6,6
2026-05-25,825005,0,0,3,13,6,7
2026-05-25,824598,0,0,3,3,6,6
2026-05-26,823624,0,0,4,14,6,7
2026-05-26,823379,0,0,4,7,6,7
2026-05-26,823294,0,0,4,4,6,6
2026-05-26,824837,1,1,4,4,6,6
2026-05-26,824106,0,0,11,4,7,6
2026-05-26,823216,0,0,11,4,7,6
2026-05-26,822811,0,0,14,11,7,7
2026-05-26,825004,0,0,4,14,6,7
2026-05-26,824434,0,0,14,11,7,7
2026-05-26,824275,0,0,0,0,6,6
2026-05-26,824597,0,0,4,4,6,6
2026-05-26,823785,0,0,7,4,7,6
2026-05-26,822898,0,0,4,4,6,6
2026-05-26,823949,0,0,14,4,7,6
2026-05-26,824758,0,0,0,0,6,5
2026-05-27,822809,0,0,15,12,7,7
2026-05-27,823783,0,0,8,5,7,6
2026-05-27,824836,0,0,5,5,6,6
2026-05-27,823295,0,0,5,5,6,6
2026-05-27,824270,0,0,1,1,6,6
2026-05-27,823217,0,0,12,5,7,6
2026-05-27,824104,0,0,12,5,7,6
2026-05-27,824756,0,0,1,1,6,5
2026-05-27,822897,0,0,5,5,6,6
2026-05-27,824432,0,0,15,12,7,7
2026-05-27,823947,0,0,15,5,7,6
2026-05-27,824596,1,1,5,5,6,6
2026-05-27,823376,0,0,5,8,6,7
2026-05-27,825003,0,0,5,15,6,7
2026-05-27,823626,0,0,5,15,6,7
2026-05-28,823378,0,0,6,9,6,7
2026-05-28,824834,0,0,13,6,7,6
2026-05-28,824272,0,0,2,2,6,6
2026-05-28,824757,0,0,2,2,6,5
2026-05-28,822896,0,0,6,6,6,6
2026-05-28,824595,0,0,6,6,6,6
2026-05-29,824835,0,0,14,7,7,7
2026-05-29,823377,0,0,7,10,7,7
2026-05-29,823135,0,0,0,0,6,6
2026-05-29,824191,0,0,0,7,6,7
2026-05-29,823946,0,0,0,0,6,6
2026-05-29,823055,0,0,7,0,7,6
2026-05-29,823623,0,0,0,0,6,6
2026-05-29,824433,0,0,3,0,6,6
2026-05-29,824515,0,0,3,0,6,6
2026-05-29,825002,0,0,0,0,6,6
2026-05-29,822732,0,0,0,0,6,6
2026-05-29,822978,0,0,3,0,6,6
2026-05-29,824594,0,0,3,7,6,7
2026-05-29,824353,0,0,0,0,6,6
2026-05-29,822894,0,0,0,7,6,7
2026-05-30,823054,0,0,8,1,7,6
2026-05-30,823132,1,1,1,1,6,6
2026-05-30,822893,0,0,1,8,6,7
2026-05-30,824431,0,0,4,1,6,6
2026-05-30,824833,0,0,15,8,7,7
2026-05-30,823375,0,0,8,11,7,7
2026-05-30,824190,1,1,1,8,6,7
2026-05-30,823945,0,0,1,1,6,6
2026-05-30,825000,0,0,1,1,6,6
2026-05-30,824513,0,0,4,1,6,6
2026-05-30,822975,0,0,4,1,6,6
2026-05-30,822731,0,0,1,1,6,6
2026-05-30,824593,1,1,4,8,6,7
2026-05-30,824352,0,0,1,1,6,6
2026-05-30,823622,1,1,1,1,6,6
2026-05-31,824430,0,0,5,2,6,6
2026-05-31,825001,0,0,2,2,6,6
2026-05-31,824187,0,0,2,9,6,7
2026-05-31,823944,0,0,2,2,6,6
2026-05-31,823133,0,0,2,2,6,6
2026-05-31,824512,0,0,5,2,6,6
2026-05-31,822895,0,0,2,9,6,7
2026-05-31,824832,0,0,16,9,7,7
2026-05-31,823373,0,0,9,12,7,7
2026-05-31,823053,0,0,9,2,7,6
2026-05-31,824592,0,0,5,9,6,7
2026-05-31,822729,0,0,2,2,6,6
